Time,GC Util
0,0
0,0
598,86
598,86
2338,91
2338,91
2457,91
2457,91
3133,125
3133,125
5804,186
5804,186
7962,181
7962,181
10128,173
10128,173
12129,172
12129,172
14049,169
14049,169
15811,177
15811,177
17576,175
17576,175
19208,167
19208,167
21105,164
21105,164
22892,172
22892,172
24830,248
24830,248
26442,247
26442,247
28082,237
28082,237
29700,258
29700,258
31764,252
31764,252
33536,262
33536,262
35552,254
35552,254
37478,247
37478,247
39245,251
39245,251
41059,250
41059,250
42655,252
42655,252
44649,231
44649,231
46599,245
46599,245
48477,249
48477,249
50387,233
50387,233
52301,235
52301,235
54026,253
54026,253
55911,235
55911,235
57687,219
57687,219
59472,252
59472,252
61565,254
61565,254
63655,244
63655,244
65500,247
65500,247
67432,249
67432,249
69660,228
69660,228
71596,241
71596,241
73725,229
73725,229
75607,229
75607,229
77150,246
77150,246
79141,257
79141,257
80892,256
80892,256
83018,246
83018,246
84614,255
84614,255
86476,243
86476,243
88442,226
88442,226
90509,248
90509,248
92554,222
92554,222
94495,254
94495,254
96292,265
96292,265
98136,265
98136,265
100085,244
100085,244
102028,258
102028,258
104043,216
104043,216
105925,234
105925,234
108023,261
108023,261
110142,251
110142,251
112024,259
112024,259
114037,246
114037,246
115846,261
115846,261
117270,261
117270,261
119191,266
119191,266
120858,255
120858,255
122832,250
122832,250
124593,205
124593,205
126262,269
126262,269
128124,247
128124,247
130133,263
130133,263
132064,248
132064,248
133783,248
133783,248
136057,263
136057,263
138004,249
138004,249
140007,265
140007,265
141879,208
141879,208
143857,260
143857,260
146090,236
146090,236
148007,261
148007,261
149860,262
149860,262
151800,263
151800,263
153799,268
153799,268
155703,263
155703,263
157770,239
157770,239
159779,252
159779,252
161538,253
161538,253
163671,224
163671,224
165665,243
165665,243
167521,263
167521,263
169622,245
169622,245
171111,268
171111,268
173168,250
173168,250
175293,263
175293,263
177191,264
177191,264
178928,232
