Time,GC Util
0,0
0,0
276,43
276,43
465,105
465,105
597,112
635,4
638,168
676,2
679,23
679,23
714,57
714,57
759,111
759,111
803,117
803,117
835,79
835,79
869,116
869,116
901,166
901,166
946,73
946,73
998,110
998,110
1066,83
1066,83
1079,81
1079,81
1086,72
1086,72
1094,120
1094,120
1094,120
1103,81
1103,81
1103,81
1103,81
1115,87
1115,87
1115,87
1115,87
1130,117
1130,117
1142,138
1142,138
1142,138
1142,138
1154,133
1154,133
1167,130
1167,130
1167,130
1167,130
1177,138
1177,138
1177,138
1177,138
1187,126
1187,126
1197,134
1197,134
1197,134
1197,134
1207,137
1207,137
1207,137
1207,137
1220,110
1220,110
1220,110
1220,110
1230,135
1230,135
1230,135
1230,135
1241,137
1241,137
1241,137
1252,169
1252,169
1252,169
1252,169
1264,147
1264,147
1280,147
1280,147
1296,168
1296,168
1313,72
1313,72
1313,72
1313,72
1343,360
1343,360
1353,17
1353,17
1356,336
1366,17
1366,17
1368,411
1378,10
1378,10
1381,269
1381,269
1396,256
1396,256
1411,150
1411,150
1411,150
1411,150
1438,405
1438,405
1447,17
1447,17
1449,387
1449,387
1459,18
1459,18
1460,406
1460,406
1472,159
1472,159
1488,94
1488,94
1488,94
1488,94
1513,387
1513,387
1522,29
1522,29
1525,289
1535,27
1535,27
1537,381
1545,21
1545,21
1547,156
1547,156
1562,37
1562,37
1562,37
1562,37
1587,346
1587,346
1595,21
1595,21
1598,375
1606,22
1606,22
1610,339
1610,339
1623,16
1623,16
1627,194
1627,194
1627,194
1627,194
1640,141
1640,141
1652,19
1652,19
1652,19
1652,19
1686,408
1686,408
1694,25
1694,25
1697,391
1697,391
1707,12
1707,12
1708,417
1708,417
1717,22
1717,22
1719,158
1719,158
1731,25
1731,25
1731,25
1731,25
1752,369
1752,369
1761,25
1761,25
1764,416
1764,416
1773,27
1773,27
1776,357
1776,357
1784,12
1784,12
1787,92
1787,92
1799,168
1799,168
1799,168
1799,168
1819,386
1836,4
1836,4
1838,384
1838,384
1847,18
1847,18
1849,398
1857,21
1857,21
1861,262
1861,262
1874,208
1874,208
1887,221
1887,221
1904,180
1904,180
1904,180
1904,180
1928,323
1928,323
1946,227
1946,227
1955,45
1955,45
1958,375
1967,18
1967,18
1971,223
1971,223
1984,256
1984,256
1996,152
1996,152
2010,98
2010,98
2010,98
2010,98
2030,398
2030,398
2037,12
2037,12
2039,402
2039,402
2051,131
2051,131
2063,243
2063,243
2076,15
2076,15
2076,15
2076,15
2094,398
2094,398
2101,25
2101,25
2103,339
2109,25
2109,25
2112,399
2119,25
2119,25
2121,204
2121,204
2134,160
2134,160
2145,165
2145,165
2159,107
2159,107
2159,107
