Container,CPU Utilisation,Memory Utilisation,Iteration
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-02,7223.0,206.0,10.0
jdkf-01,1384.0,151.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
jdkf-01,2103.0,37.0,10.0
jdkf-02,1929.0,37.0,10.0
