Time,GC Util
0,0
0,0
232,196
232,196
399,236
399,236
539,240
539,240
596,231
596,231
658,244
658,244
716,219
716,219
774,257
774,257
819,235
819,235
862,249
862,249
903,249
903,249
943,218
943,218
992,252
992,252
1040,198
1040,198
1082,197
1082,197
1131,207
1131,207
1148,240
1148,240
1157,216
1157,216
1165,246
1165,246
1173,233
1173,233
1183,209
1183,209
1200,234
1200,234
1212,220
1212,220
1222,215
1222,215
1236,216
1236,216
1251,236
1251,236
1268,205
1268,205
1281,218
1281,218
1292,220
1292,220
1303,205
1303,205
1315,239
1315,239
1327,231
1327,231
1341,97
1341,97
1364,245
1364,245
1378,15
1378,15
1392,244
1392,244
1405,185
1405,185
1418,137
1418,137
1440,228
1440,228
1453,135
1453,135
1470,210
1470,210
1485,111
1485,111
1509,227
1509,227
1522,204
1522,204
1538,116
1538,116
1561,198
1561,198
1572,208
1572,208
1584,17
1584,17
1602,235
1602,235
1612,15
1612,15
1625,223
1625,223
1635,199
1635,199
1646,146
1646,146
1660,186
1660,186
1669,229
1669,229
1681,139
1681,139
1697,239
1697,239
1709,150
1709,150
1725,244
1725,244
1736,116
1736,116
1757,227
1757,227
1767,18
1767,18
1783,236
1783,236
1797,145
1797,145
1813,222
1813,222
1826,240
1826,240
1840,136
1840,136
1856,204
1856,204
1867,238
1867,238
1880,142
1880,142
1896,211
1896,211
1907,246
1907,246
1921,140
1921,140
1938,240
1938,240
1950,254
1950,254
1961,232
1961,232
1974,105
1974,105
1990,232
1990,232
2001,198
2001,198
2011,15
2011,15
2024,201
2024,201
2034,244
2034,244
2043,215
2043,215
2051,242
2051,242
2062,245
2062,245
2071,240
2071,240
2081,221
2081,221
2090,243
2090,243
2102,136
2102,136
2115,214
2115,214
2123,228
2123,228
2135,139
2135,139
2152,256
2152,256
2167,137
2167,137
2184,253
2184,253
2194,218
2194,218
2205,249
2205,249
2218,151
2218,151
2235,252
2235,252
2247,226
2247,226
2259,127
2259,127
2278,246
2278,246
2287,223
2287,223
2297,19
2297,19
2309,195
2309,195
2318,233
2318,233
2327,15
2327,15
2340,257
2340,257
2350,248
2350,248
2361,146
2361,146
2377,199
2377,199
2397,254
2397,254
2408,251
2408,251
2418,236
2418,236
2430,248
2430,248
2440,255
2440,255
2456,244
2456,244
2471,243
2471,243
2484,245
2484,245
2496,247
2496,247
2508,255
2508,255
2519,242
2519,242
2529,206
2529,206
2538,249
2538,249
2546,222
2546,222
2556,232
2556,232
2565,223
2565,223
2574,238
2574,238
2583,218
2583,218
2591,214
2591,214
2599,235
2599,235
2609,244
2609,244
2620,248
2620,248
2632,255
2632,255
2645,116
2645,116
2662,234
2662,234
2677,248
2677,248
2689,216
