Time,GC Util
0,0
0,0
265,80
265,80
431,159
431,159
567,0
567,0
569,161
699,1
702,235
766,2
770,180
770,180
838,166
838,166
896,169
896,169
953,172
953,172
1013,163
1013,163
1071,158
1071,158
1129,157
1129,157
1181,170
1181,170
1237,129
1237,129
1288,164
1288,164
1342,149
1342,149
1393,163
1393,163
1393,163
1393,163
1464,140
1464,140
1464,140
1464,140
1517,238
1517,238
1532,227
1532,227
1543,23
1543,23
1546,13
1546,13
1546,13
1546,13
1563,138
1563,138
1563,138
1563,138
1580,152
1580,152
1580,152
1580,152
1599,153
1599,153
1599,153
1599,153
1613,254
1613,254
1627,133
1627,133
1627,133
1627,133
1644,258
1644,258
1660,204
1671,20
1671,20
1675,140
1675,140
1675,140
1675,140
1690,174
1690,174
1703,206
1703,206
1721,172
1721,172
1735,76
1735,76
1735,76
1735,76
1761,195
1761,195
1778,120
1778,120
1778,120
1778,120
1803,22
1803,22
1815,18
1815,18
1830,127
1830,127
1830,127
1830,127
1855,160
1855,160
1871,5
1871,5
1871,5
1871,5
1889,184
1889,184
1906,121
1906,121
1906,121
1929,25
1929,25
1929,25
1940,120
1940,120
1954,158
1954,158
1969,124
1969,124
1969,124
1990,180
1990,180
1990,180
1990,180
2003,153
2003,153
2017,147
2017,147
2029,10
2029,10
2029,10
2029,10
2046,22
2046,22
2046,22
2046,22
2057,157
2057,157
2070,160
2070,160
2083,123
2083,123
2083,123
2083,123
2100,179
2100,179
2100,179
2100,179
2112,184
2112,184
2125,158
2125,158
2138,94
2138,94
2138,94
2138,94
2160,182
2160,182
2173,77
2173,77
2173,77
2192,24
2192,24
2192,24
2192,24
2203,177
2203,177
2214,173
2214,173
2227,111
2227,111
2227,111
2227,111
2248,184
2248,184
2260,116
2260,116
2260,116
2260,116
2276,187
2276,187
2285,23
2285,23
2296,9
2296,9
2296,9
2296,9
2309,186
2309,186
2309,186
2309,186
2321,152
2321,152
2332,161
2332,161
2345,111
2345,111
2345,111
2345,111
2359,24
2359,24
2371,167
2371,167
2381,9
2381,9
2381,9
2381,9
2394,178
2394,178
2394,178
2394,178
2404,159
2404,159
2415,154
2415,154
2426,170
2426,170
2436,12
2436,12
2436,12
2436,12
2449,189
2449,189
2459,171
2459,171
2471,169
2471,169
2479,171
2479,171
2487,134
2487,134
2496,211
2496,211
2507,164
2507,164
2507,164
2507,164
2515,251
2515,251
2521,29
2521,29
2524,245
2524,245
2530,26
2530,26
2533,153
2533,153
2541,14
2541,14
2551,131
2551,131
2559,219
2559,219
2571,131
2571,131
2571,131
2571,131
2581,257
2581,257
2592,240
2592,240
2599,28
2599,28
2602,153
2602,153
2616,136
2616,136
2616,136
2629,25
2629,25
