Time,GC Util
0,0
0,0
510,87
510,87
513,79
513,79
515,75
515,75
517,78
517,78
520,78
520,78
523,7
523,7
998,86
998,86
1166,76
1166,76
1190,89
1190,89
1216,91
1216,91
1243,86
1243,86
1274,96
1274,96
1305,92
1305,92
1327,100
1327,100
1358,237
1358,237
1388,235
1388,235
1417,282
1417,282
1463,243
1463,243
1517,237
1517,237
1582,229
1582,229
1633,255
1633,255
1658,268
1658,268
1690,372
1690,372
1742,406
1742,406
1777,273
1777,273
1816,261
1816,261
1870,411
1870,411
1912,425
1912,425
2021,384
2021,384
2190,358
