Time,GC Util
0,0
0,0
503,78
503,78
507,50
509,68
510,78
511,83
513,74
514,80
515,76
517,77
519,2
519,2
1022,76
1022,76
1164,82
1201,4
1207,133
1225,10
1232,68
1232,68
1257,12
1257,12
1289,77
1289,77
1304,71
1304,71
1322,120
1322,120
1344,92
1344,92
1375,69
1375,69
1406,99
1406,99
1434,121
1434,121
1469,113
1469,113
1517,124
1517,124
1570,152
1570,152
1611,140
1611,140
1662,85
1662,85
1714,121
1714,121
1714,121
1714,121
1769,146
1769,146
1809,192
1809,192
1868,134
1868,134
1964,225
1964,225
2098,240
