Time,GC Util
0,0
0,0
614,129
614,129
617,131
617,131
619,129
619,129
621,134
621,134
623,133
623,133
626,135
626,135
628,127
628,127
630,125
630,125
632,133
632,133
634,124
634,124
637,112
637,112
639,121
639,121
642,153
642,153
644,156
644,156
647,148
647,148
649,158
649,158
652,152
652,152
654,159
654,159
656,147
656,147
659,148
659,148
662,155
662,155
664,153
664,153
667,149
667,149
669,144
669,144
672,149
672,149
674,147
674,147
677,149
677,149
679,152
679,152
682,149
682,149
684,129
684,129
686,140
686,140
689,141
689,141
691,129
691,129
693,137
693,137
696,147
696,147
698,154
698,154
701,152
701,152
704,16
704,16
1282,151
1282,151
2360,165
2360,165
2384,142
2384,142
2432,127
2432,127
2451,170
2451,170
2475,121
2475,121
2547,157
2547,157
2569,172
2569,172
2598,204
2598,204
2638,210
2638,210
2655,305
2655,305
2675,249
2675,249
2699,310
2699,310
2725,352
2725,352
2740,389
2740,389
2772,395
2772,395
2838,370
2838,370
2873,378
2873,378
2917,359
2917,359
2946,373
2946,373
2961,370
2961,370
2982,341
2982,341
3009,382
3009,382
3055,501
3055,501
3097,496
3097,496
3130,490
3130,490
3170,485
3170,485
3233,478
3233,478
3332,486
3332,486
3418,499
3418,499
3473,521
3473,521
3584,457
3584,457
3710,475
3710,475
3891,450
