,GC Util,GCInterval,JVM,Time,benchmark,heapSize,numThreads
0,0.0,,JDKF,0.0,avrora,,
1,0.0,,JDKF,0.0,avrora,,
2,18.0,,JDKF,723.0,avrora,,
3,18.0,,JDKF,723.0,avrora,,
4,23.0,,JDKF,1752.0,avrora,,
5,23.0,,JDKF,1752.0,avrora,,
6,97.0,,JDKF,2673.0,avrora,,
7,23.0,,JDKF,3597.0,avrora,,
8,155.0,,JDKF,4229.0,avrora,,
9,155.0,,JDKF,4229.0,avrora,,
10,38.0,,JDKF,4899.0,avrora,,
11,38.0,,JDKF,4899.0,avrora,,
12,88.0,,JDKF,5541.0,avrora,,
13,94.0,,JDKF,6190.0,avrora,,
14,30.0,,JDKF,6823.0,avrora,,
15,30.0,,JDKF,6823.0,avrora,,
16,83.0,,JDKF,7445.0,avrora,,
17,83.0,,JDKF,7445.0,avrora,,
18,132.0,,JDKF,8079.0,avrora,,
19,91.0,,JDKF,8704.0,avrora,,
20,0.0,,JDKF,0.0,avrora,,
21,0.0,,JDKF,0.0,avrora,,
22,12.0,,JDKF,559.0,avrora,,
23,12.0,,JDKF,559.0,avrora,,
24,23.0,,JDKF,1619.0,avrora,,
25,23.0,,JDKF,1619.0,avrora,,
26,121.0,,JDKF,2586.0,avrora,,
27,23.0,,JDKF,3520.0,avrora,,
28,90.0,,JDKF,4135.0,avrora,,
29,90.0,,JDKF,4135.0,avrora,,
30,35.0,,JDKF,4732.0,avrora,,
31,35.0,,JDKF,4732.0,avrora,,
32,112.0,,JDKF,5344.0,avrora,,
33,86.0,,JDKF,5935.0,avrora,,
34,86.0,,JDKF,6541.0,avrora,,
35,86.0,,JDKF,6541.0,avrora,,
36,73.0,,JDKF,7144.0,avrora,,
37,73.0,,JDKF,7144.0,avrora,,
38,167.0,,JDKF,7745.0,avrora,,
39,81.0,,JDKF,8328.0,avrora,,
40,0.0,,JDKF,0.0,avrora,,
41,0.0,,JDKF,0.0,avrora,,
42,39.0,,JDKF,681.0,avrora,,
43,39.0,,JDKF,681.0,avrora,,
44,23.0,,JDKF,1725.0,avrora,,
45,23.0,,JDKF,1725.0,avrora,,
46,150.0,,JDKF,2684.0,avrora,,
47,34.0,,JDKF,3560.0,avrora,,
48,149.0,,JDKF,4184.0,avrora,,
49,149.0,,JDKF,4184.0,avrora,,
50,37.0,,JDKF,4806.0,avrora,,
51,37.0,,JDKF,4806.0,avrora,,
52,146.0,,JDKF,5394.0,avrora,,
53,97.0,,JDKF,5972.0,avrora,,
54,85.0,,JDKF,6578.0,avrora,,
55,85.0,,JDKF,6578.0,avrora,,
56,89.0,,JDKF,7151.0,avrora,,
57,89.0,,JDKF,7151.0,avrora,,
58,129.0,,JDKF,7752.0,avrora,,
59,86.0,,JDKF,8382.0,avrora,,
60,0.0,,JDKF,0.0,avrora,,
61,0.0,,JDKF,0.0,avrora,,
62,22.0,,JDKF,679.0,avrora,,
63,22.0,,JDKF,679.0,avrora,,
64,22.0,,JDKF,1713.0,avrora,,
65,22.0,,JDKF,1713.0,avrora,,
66,79.0,,JDKF,2629.0,avrora,,
67,24.0,,JDKF,3515.0,avrora,,
68,86.0,,JDKF,4162.0,avrora,,
69,86.0,,JDKF,4162.0,avrora,,
70,24.0,,JDKF,4775.0,avrora,,
71,24.0,,JDKF,4775.0,avrora,,
72,108.0,,JDKF,5388.0,avrora,,
73,68.0,,JDKF,6023.0,avrora,,
74,46.0,,JDKF,6659.0,avrora,,
75,46.0,,JDKF,6659.0,avrora,,
76,65.0,,JDKF,7286.0,avrora,,
77,65.0,,JDKF,7286.0,avrora,,
78,126.0,,JDKF,7910.0,avrora,,
79,65.0,,JDKF,8479.0,avrora,,
80,0.0,,JDKF,0.0,avrora,,
81,0.0,,JDKF,0.0,avrora,,
82,19.0,,JDKF,691.0,avrora,,
83,19.0,,JDKF,691.0,avrora,,
84,11.0,,JDKF,1722.0,avrora,,
85,11.0,,JDKF,1722.0,avrora,,
86,124.0,,JDKF,2650.0,avrora,,
87,18.0,,JDKF,3587.0,avrora,,
88,78.0,,JDKF,4247.0,avrora,,
89,78.0,,JDKF,4247.0,avrora,,
90,25.0,,JDKF,4902.0,avrora,,
91,25.0,,JDKF,4902.0,avrora,,
92,121.0,,JDKF,5528.0,avrora,,
93,136.0,,JDKF,6164.0,avrora,,
94,134.0,,JDKF,6762.0,avrora,,
95,134.0,,JDKF,6762.0,avrora,,
96,148.0,,JDKF,7373.0,avrora,,
97,148.0,,JDKF,7373.0,avrora,,
98,110.0,,JDKF,8007.0,avrora,,
99,143.0,,JDKF,8626.0,avrora,,
100,0.0,,JDKF,0.0,avrora,,
101,0.0,,JDKF,0.0,avrora,,
102,18.0,,JDKF,559.0,avrora,,
103,18.0,,JDKF,559.0,avrora,,
104,23.0,,JDKF,1497.0,avrora,,
105,23.0,,JDKF,1497.0,avrora,,
106,170.0,,JDKF,2469.0,avrora,,
107,22.0,,JDKF,3355.0,avrora,,
108,84.0,,JDKF,3934.0,avrora,,
109,84.0,,JDKF,3934.0,avrora,,
110,33.0,,JDKF,4562.0,avrora,,
111,33.0,,JDKF,4562.0,avrora,,
112,120.0,,JDKF,5202.0,avrora,,
113,86.0,,JDKF,5803.0,avrora,,
114,99.0,,JDKF,6422.0,avrora,,
115,99.0,,JDKF,6422.0,avrora,,
116,91.0,,JDKF,6984.0,avrora,,
117,91.0,,JDKF,6984.0,avrora,,
118,132.0,,JDKF,7510.0,avrora,,
119,71.0,,JDKF,8025.0,avrora,,
120,0.0,,JDKF,0.0,avrora,,
121,0.0,,JDKF,0.0,avrora,,
122,31.0,,JDKF,679.0,avrora,,
123,31.0,,JDKF,679.0,avrora,,
124,13.0,,JDKF,1737.0,avrora,,
125,13.0,,JDKF,1737.0,avrora,,
126,124.0,,JDKF,2600.0,avrora,,
127,17.0,,JDKF,3465.0,avrora,,
128,1.0,,JDKF,4051.0,avrora,,
129,1.0,,JDKF,4051.0,avrora,,
130,28.0,,JDKF,4688.0,avrora,,
131,28.0,,JDKF,4688.0,avrora,,
132,122.0,,JDKF,5297.0,avrora,,
133,64.0,,JDKF,5936.0,avrora,,
134,102.0,,JDKF,6545.0,avrora,,
135,102.0,,JDKF,6545.0,avrora,,
136,122.0,,JDKF,7169.0,avrora,,
137,122.0,,JDKF,7169.0,avrora,,
138,134.0,,JDKF,7788.0,avrora,,
139,144.0,,JDKF,8380.0,avrora,,
140,0.0,,JDKF,0.0,avrora,,
141,0.0,,JDKF,0.0,avrora,,
142,29.0,,JDKF,672.0,avrora,,
143,29.0,,JDKF,672.0,avrora,,
144,13.0,,JDKF,1774.0,avrora,,
145,13.0,,JDKF,1774.0,avrora,,
146,134.0,,JDKF,2730.0,avrora,,
147,50.0,,JDKF,3667.0,avrora,,
148,89.0,,JDKF,4309.0,avrora,,
149,89.0,,JDKF,4309.0,avrora,,
150,32.0,,JDKF,4956.0,avrora,,
151,32.0,,JDKF,4956.0,avrora,,
152,158.0,,JDKF,5618.0,avrora,,
153,85.0,,JDKF,6220.0,avrora,,
154,21.0,,JDKF,6824.0,avrora,,
155,21.0,,JDKF,6824.0,avrora,,
156,64.0,,JDKF,7409.0,avrora,,
157,64.0,,JDKF,7409.0,avrora,,
158,130.0,,JDKF,8024.0,avrora,,
159,81.0,,JDKF,8626.0,avrora,,
