,GC Util,GCInterval,JVM,Time,benchmark,heapSize,numThreads
0,0.0,100.0,JDK1-1-1,0.0,pmd,100.0,100.0
1,54.0,100.0,JDK1-1-1,917.0,pmd,100.0,100.0
2,94.0,100.0,JDK1-1-1,941.0,pmd,100.0,100.0
3,66.0,100.0,JDK1-1-1,955.0,pmd,100.0,100.0
4,130.0,100.0,JDK1-1-1,971.0,pmd,100.0,100.0
5,27.0,100.0,JDK1-1-1,977.0,pmd,100.0,100.0
6,112.0,100.0,JDK1-1-1,982.0,pmd,100.0,25.0
7,25.0,100.0,JDK1-1-1,992.0,pmd,100.0,100.0
8,0.0,100.0,JDK1-1-1,996.0,pmd,100.0,100.0
9,156.0,100.0,JDK1-1-1,999.0,pmd,100.0,25.0
10,201.0,100.0,JDK1-1-1,1005.0,pmd,100.0,100.0
11,186.0,100.0,JDK1-1-1,1012.0,pmd,100.0,100.0
12,176.0,100.0,JDK1-1-1,1019.0,pmd,100.0,100.0
13,192.0,100.0,JDK1-1-1,1025.0,pmd,100.0,100.0
14,123.0,100.0,JDK1-1-1,1032.0,pmd,100.0,100.0
15,191.0,100.0,JDK1-1-1,1038.0,pmd,100.0,100.0
16,178.0,100.0,JDK1-1-1,1045.0,pmd,100.0,100.0
17,193.0,100.0,JDK1-1-1,1051.0,pmd,100.0,100.0
18,185.0,100.0,JDK1-1-1,1058.0,pmd,100.0,100.0
19,126.0,100.0,JDK1-1-1,1065.0,pmd,100.0,100.0
20,176.0,100.0,JDK1-1-1,1071.0,pmd,100.0,100.0
21,204.0,100.0,JDK1-1-1,1078.0,pmd,100.0,100.0
22,198.0,100.0,JDK1-1-1,1084.0,pmd,100.0,100.0
23,113.0,100.0,JDK1-1-1,1091.0,pmd,100.0,100.0
24,197.0,100.0,JDK1-1-1,1097.0,pmd,100.0,100.0
25,177.0,100.0,JDK1-1-1,1103.0,pmd,100.0,100.0
26,97.0,100.0,JDK1-1-1,1110.0,pmd,100.0,100.0
