,GC Util,GCInterval,JVM,Time,benchmark,heapSize,numThreads
0,0.0,100.0,JDK0.5-1-1.5,0.0,avrora,100.0,100.0
1,29.0,100.0,JDK0.5-1-1.5,794.0,avrora,100.0,100.0
2,0.0,100.0,JDK0.5-1-1.5,0.0,avrora,100.0,100.0
3,31.0,100.0,JDK0.5-1-1.5,420.0,avrora,100.0,100.0
4,0.0,100.0,JDK0.5-1-1.5,0.0,avrora,100.0,100.0
5,31.0,100.0,JDK0.5-1-1.5,658.0,avrora,100.0,100.0
6,0.0,100.0,JDK0.5-1-1.5,0.0,avrora,100.0,100.0
7,35.0,100.0,JDK0.5-1-1.5,774.0,avrora,100.0,100.0
8,0.0,0.0,JDK0.5-1-1.5,0.0,avrora,100.0,100.0
9,0.0,100.0,JDK0.5-1-1.5,0.0,avrora,100.0,100.0
10,29.0,100.0,JDK0.5-1-1.5,802.0,avrora,100.0,100.0
11,0.0,100.0,JDK0.5-1-1.5,0.0,avrora,100.0,100.0
12,33.0,100.0,JDK0.5-1-1.5,781.0,avrora,100.0,100.0
13,0.0,100.0,JDK0.5-1-1.5,0.0,avrora,100.0,100.0
14,29.0,100.0,JDK0.5-1-1.5,785.0,avrora,100.0,100.0
15,0.0,100.0,JDK0.5-1-1.5,0.0,avrora,100.0,100.0
16,31.0,100.0,JDK0.5-1-1.5,785.0,avrora,100.0,100.0
17,0.0,100.0,JDK0.5-1-1.5,0.0,avrora,100.0,100.0
18,29.0,100.0,JDK0.5-1-1.5,788.0,avrora,100.0,100.0
19,0.0,100.0,JDK0.5-1-1.5,0.0,avrora,100.0,100.0
20,31.0,100.0,JDK0.5-1-1.5,638.0,avrora,100.0,100.0
21,0.0,100.0,JDK0.5-1-1.5,0.0,avrora,100.0,100.0
22,30.0,100.0,JDK0.5-1-1.5,784.0,avrora,100.0,100.0
23,0.0,100.0,JDK0.5-1-1.5,0.0,avrora,100.0,100.0
24,29.0,100.0,JDK0.5-1-1.5,782.0,avrora,100.0,100.0
25,0.0,100.0,JDK0.5-1-1.5,0.0,avrora,100.0,100.0
26,30.0,100.0,JDK0.5-1-1.5,817.0,avrora,100.0,100.0
27,0.0,100.0,JDK0.5-1-1.5,0.0,avrora,100.0,100.0
28,32.0,100.0,JDK0.5-1-1.5,821.0,avrora,100.0,100.0
29,0.0,100.0,JDK0.5-1-1.5,0.0,avrora,100.0,100.0
30,32.0,100.0,JDK0.5-1-1.5,653.0,avrora,100.0,100.0
31,0.0,100.0,JDK0.5-1-1.5,0.0,avrora,100.0,100.0
32,29.0,100.0,JDK0.5-1-1.5,799.0,avrora,100.0,100.0
0,0.0,100.0,JDK1-1-0.5,0.0,avrora,100.0,100.0
1,30.0,100.0,JDK1-1-0.5,766.0,avrora,100.0,100.0
2,0.0,100.0,JDK1-1-0.5,0.0,avrora,100.0,100.0
3,31.0,100.0,JDK1-1-0.5,648.0,avrora,100.0,100.0
4,0.0,100.0,JDK1-1-0.5,0.0,avrora,100.0,100.0
5,28.0,100.0,JDK1-1-0.5,977.0,avrora,100.0,100.0
6,0.0,100.0,JDK1-1-0.5,0.0,avrora,100.0,100.0
7,31.0,100.0,JDK1-1-0.5,744.0,avrora,100.0,100.0
8,0.0,100.0,JDK1-1-0.5,0.0,avrora,100.0,100.0
9,35.0,100.0,JDK1-1-0.5,516.0,avrora,100.0,100.0
10,0.0,100.0,JDK1-1-0.5,0.0,avrora,100.0,100.0
11,36.0,100.0,JDK1-1-0.5,637.0,avrora,100.0,100.0
12,0.0,0.0,JDK1-1-0.5,0.0,avrora,100.0,100.0
