,GC Util,GCInterval,JVM,Time,benchmark,heapSize,numThreads
0,0.0,10.0,JDK0.5-0.5-1,0.0,pmd,100.0,100.0
1,0.0,100.0,JDK0.5-0.5-1,75.0,pmd,100.0,100.0
2,27.0,0.05,JDK0.5-0.5-1,119.0,pmd,100.0,100.0
3,44.0,10.0,JDK0.5-0.5-1,131.0,pmd,100.0,100.0
4,1.0,15.6,JDK0.5-0.5-1,299.0,pmd,100.0,100.0
5,0.0,10.0,JDK0.5-0.5-1,3494.0,pmd,100.0,100.0
6,0.0,10.0,JDK0.5-0.5-1,6115.0,pmd,100.0,100.0
7,0.0,10.0,JDK0.5-0.5-1,9740.0,pmd,100.0,100.0
8,0.0,10.0,JDK0.5-0.5-1,12208.0,pmd,100.0,100.0
9,88.0,10.0,JDK0.5-0.5-1,12233.0,pmd,101.56,100.0
10,7.0,10.0,JDK0.5-0.5-1,12300.0,pmd,101.56,100.0
11,11.0,10.0,JDK0.5-0.5-1,12331.0,pmd,101.56,100.0
12,5.0,10.0,JDK0.5-0.5-1,12375.0,pmd,101.56,100.0
13,3.0,10.0,JDK0.5-0.5-1,12456.0,pmd,101.56,100.0
14,3.0,10.0,JDK0.5-0.5-1,12519.0,pmd,101.56,100.0
15,3.0,10.0,JDK0.5-0.5-1,12591.0,pmd,101.56,100.0
16,3.0,10.0,JDK0.5-0.5-1,12623.0,pmd,101.56,100.0
17,2.0,10.0,JDK0.5-0.5-1,12670.0,pmd,101.56,100.0
18,3.0,10.0,JDK0.5-0.5-1,12706.0,pmd,101.56,100.0
19,2.0,10.0,JDK0.5-0.5-1,12772.0,pmd,101.56,100.0
20,0.0,10.0,JDK0.5-0.5-1,0.0,pmd,100.0,100.0
21,0.0,100.0,JDK0.5-0.5-1,73.0,pmd,100.0,100.0
22,27.0,0.05,JDK0.5-0.5-1,115.0,pmd,100.0,100.0
23,48.0,10.0,JDK0.5-0.5-1,127.0,pmd,100.0,100.0
24,0.0,16.8,JDK0.5-0.5-1,682.0,pmd,100.0,100.0
25,0.0,10.0,JDK0.5-0.5-1,3202.0,pmd,100.0,100.0
26,0.0,10.0,JDK0.5-0.5-1,6080.0,pmd,100.0,100.0
27,0.0,10.0,JDK0.5-0.5-1,9303.0,pmd,100.0,100.0
28,0.0,10.0,JDK0.5-0.5-1,11788.0,pmd,100.0,100.0
29,71.0,10.0,JDK0.5-0.5-1,11831.0,pmd,100.0,100.0
30,8.0,10.0,JDK0.5-0.5-1,11886.0,pmd,100.0,100.0
31,12.0,10.0,JDK0.5-0.5-1,11907.0,pmd,100.0,100.0
32,14.0,10.0,JDK0.5-0.5-1,11925.0,pmd,100.0,100.0
33,6.0,10.0,JDK0.5-0.5-1,11958.0,pmd,100.0,100.0
34,3.0,10.0,JDK0.5-0.5-1,12019.0,pmd,100.0,100.0
35,3.0,10.0,JDK0.5-0.5-1,12061.0,pmd,100.0,100.0
36,4.0,10.0,JDK0.5-0.5-1,12116.0,pmd,100.0,100.0
