Time,GC Util
0,0
0,0
693,69
693,69
2800,145
2800,145
2926,155
2926,155
3454,157
3454,157
5821,228
5821,228
8028,256
8028,256
10237,237
10237,237
12269,242
12269,242
14203,231
14203,231
15861,232
15861,232
17776,262
17776,262
19595,246
19595,246
21399,251
21399,251
23187,223
23187,223
25120,261
25120,261
26888,233
26888,233
28614,261
28614,261
30275,221
30275,221
32261,250
32261,250
34223,262
34223,262
36125,251
36125,251
37981,233
37981,233
39807,239
39807,239
41563,241
41563,241
43404,262
43404,262
44904,250
44904,250
46878,244
46878,244
48957,258
48957,258
50838,260
50838,260
53030,237
53030,237
54758,223
54758,223
56601,261
56601,261
58624,223
58624,223
60705,244
60705,244
62730,250
62730,250
64761,254
64761,254
67127,261
67127,261
69234,247
69234,247
71389,242
71389,242
73570,253
73570,253
75551,230
75551,230
77792,259
77792,259
79971,242
79971,242
82198,261
82198,261
84206,259
84206,259
86696,253
86696,253
88844,260
88844,260
91213,238
91213,238
93586,267
93586,267
95901,264
95901,264
98304,263
98304,263
100335,270
100335,270
102540,255
102540,255
104813,248
104813,248
107022,230
107022,230
109195,260
109195,260
111490,264
111490,264
113721,220
113721,220
116149,265
116149,265
118383,257
118383,257
120573,263
120573,263
122288,253
122288,253
124388,253
124388,253
126473,268
126473,268
128713,253
128713,253
130731,233
130731,233
132798,251
132798,251
135172,258
135172,258
137532,263
137532,263
139769,267
139769,267
142150,245
142150,245
144440,263
144440,263
146793,260
146793,260
149087,250
149087,250
151565,249
151565,249
153793,255
153793,255
156038,262
156038,262
158265,260
158265,260
160440,240
160440,240
162701,240
162701,240
165222,267
165222,267
167468,237
167468,237
169564,247
169564,247
172089,262
172089,262
174456,258
174456,258
176825,253
176825,253
178829,252
178829,252
181329,258
181329,258
183448,269
183448,269
185670,273
185670,273
187882,251
