Time,GC Util
0,0
0,0
718,44
718,44
1539,86
1539,86
3161,70
4814,0
4816,82
6413,0
6416,85
8012,0
8015,90
0,0
0,0
757,26
757,26
1664,84
1664,84
3353,70
5084,0
5086,86
6779,0
6780,83
8508,0
8510,80
0,0
0,0
737,47
737,47
1675,86
1675,86
3398,78
5104,0
5106,84
6858,0
6860,79
8584,0
8586,82
0,0
0,0
717,49
717,49
1558,85
1558,85
3268,73
4997,0
4999,82
6671,0
6676,100
8417,0
8419,151
0,0
0,0
728,70
728,70
1654,145
1654,145
3301,127
5010,0
5011,160
6777,0
6778,147
8458,0
8460,136
0,0
0,0
703,65
703,65
1600,85
1600,85
3242,75
4935,0
4937,86
6736,0
6739,81
8502,0
8505,86
0,0
0,0
704,47
704,47
1645,84
1645,84
3414,74
5147,0
5149,78
6912,0
6914,80
8623,0
8627,89
0,0
0,0
718,59
718,59
1599,130
1599,130
3239,143
4869,0
4871,172
6588,0
6590,178
8325,0
8327,235
0,0
0,0
737,51
737,51
1578,83
1578,83
3317,87
5093,0
5095,140
6845,0
6848,155
8601,0
8606,141
0,0
0,0
714,49
714,49
1532,84
1532,84
3282,72
5098,0
5099,84
6888,0
6898,91
8632,0
8641,93
0,0
0,0
748,52
748,52
1615,85
1615,85
3368,75
5090,0
5092,78
6801,0
6804,80
8564,0
8568,89
0,0
0,0
702,46
702,46
1634,85
1634,85
3336,75
5063,0
5065,84
6819,0
6821,82
8520,0
8522,83
0,0
0,0
755,47
755,47
1636,86
1636,86
3255,74
4877,0
4880,82
6561,0
6563,80
8171,0
8174,86
0,0
0,0
458,48
458,48
1347,152
1347,152
3105,100
4892,0
4896,177
6708,0
6711,239
8412,0
8414,209
0,0
0,0
736,56
736,56
1569,86
1569,86
3254,68
4916,0
4918,83
6689,0
6692,81
8429,0
8433,89
0,0
0,0
748,53
748,53
1581,124
1581,124
3231,130
4929,0
4931,152
6730,0
6733,155
8550,0
8554,133
