Time,GC Util
0,0
0,0
588,67
588,67
592,67
593,61
595,76
596,85
597,68
599,72
600,99
602,77
604,3
604,3
1159,146
1159,146
1353,117
1413,4
1416,169
1425,14
1429,179
1459,6
1462,116
1462,116
1480,14
1480,14
1528,200
1549,5
1552,13
1552,13
1576,142
1576,142
1606,153
1606,153
1620,144
1620,144
1654,133
1654,133
1701,129
1701,129
1740,230
1772,6
1776,246
1795,5
1799,81
1799,81
1799,81
1799,81
1822,76
1822,76
1843,93
1843,93
1875,133
1875,133
1917,149
1917,149
1967,154
1967,154
2030,131
2030,131
2030,131
2030,131
2092,85
2092,85
2157,224
2157,224
2157,224
2157,224
2270,270
2270,270
2426,225
