Run,Time,JVM
1,641,JDKD
2,413,JDKD
3,455,JDKD
4,426,JDKD
5,537,JDKD
6,420,JDKD
7,515,JDKD
8,680,JDKD
9,493,JDKD
10,433,JDKD
11,385,JDKD
12,409,JDKD
13,509,JDKD
14,433,JDKD
15,403,JDKD
16,428,JDKD
1,775,JDKG
2,502,JDKG
3,677,JDKG
4,558,JDKG
5,581,JDKG
6,542,JDKG
7,517,JDKG
8,631,JDKG
9,613,JDKG
10,630,JDKG
11,592,JDKG
12,530,JDKG
13,687,JDKG
14,595,JDKG
15,755,JDKG
16,687,JDKG
1,405,JDKB
2,398,JDKB
3,412,JDKB
4,417,JDKB
5,431,JDKB
6,425,JDKB
7,458,JDKB
8,455,JDKB
9,444,JDKB
10,424,JDKB
11,449,JDKB
12,414,JDKB
13,404,JDKB
14,412,JDKB
15,400,JDKB
16,435,JDKB
1,396,JDKA
2,429,JDKA
3,407,JDKA
4,681,JDKA
5,621,JDKA
6,414,JDKA
7,404,JDKA
8,467,JDKA
9,482,JDKA
10,418,JDKA
11,404,JDKA
12,416,JDKA
13,398,JDKA
14,405,JDKA
15,395,JDKA
16,438,JDKA
1,390,JDKP
2,412,JDKP
3,437,JDKP
4,397,JDKP
5,401,JDKP
6,501,JDKP
7,417,JDKP
8,531,JDKP
9,398,JDKP
10,436,JDKP
11,492,JDKP
12,394,JDKP
13,442,JDKP
14,433,JDKP
15,417,JDKP
16,406,JDKP
1,557,JDKE
2,830,JDKE
3,682,JDKE
4,720,JDKE
5,562,JDKE
6,550,JDKE
7,903,JDKE
8,801,JDKE
9,614,JDKE
10,950,JDKE
11,564,JDKE
12,529,JDKE
13,595,JDKE
14,595,JDKE
15,615,JDKE
16,659,JDKE
1,614,JDKI
2,446,JDKI
3,550,JDKI
4,420,JDKI
5,440,JDKI
6,431,JDKI
7,412,JDKI
8,450,JDKI
9,390,JDKI
10,410,JDKI
11,471,JDKI
12,405,JDKI
13,410,JDKI
14,418,JDKI
15,418,JDKI
16,424,JDKI
1,749,JDKR
2,539,JDKR
3,1057,JDKR
4,595,JDKR
5,896,JDKR
6,594,JDKR
7,785,JDKR
8,844,JDKR
9,734,JDKR
10,541,JDKR
11,720,JDKR
12,607,JDKR
13,660,JDKR
14,589,JDKR
15,599,JDKR
16,636,JDKR
