Run,Time,JVM
1,7785,JDKD
2,7837,JDKD
3,8612,JDKD
4,8431,JDKD
5,7884,JDKD
6,8726,JDKD
7,8017,JDKD
8,8533,JDKD
9,7720,JDKD
10,7682,JDKD
11,8343,JDKD
12,8440,JDKD
13,7699,JDKD
14,7585,JDKD
15,8154,JDKD
16,8202,JDKD
1,8101,JDKE
2,8206,JDKE
3,8381,JDKE
4,8985,JDKE
5,8153,JDKE
6,8557,JDKE
7,8425,JDKE
8,8689,JDKE
9,8266,JDKE
10,8017,JDKE
11,7720,JDKE
12,7718,JDKE
13,8354,JDKE
14,8528,JDKE
15,8031,JDKE
16,8525,JDKE
1,8308,JDKR
2,8847,JDKR
3,8079,JDKR
4,8187,JDKR
5,8690,JDKR
6,8481,JDKR
7,8121,JDKR
8,8585,JDKR
9,8396,JDKR
10,8250,JDKR
11,8124,JDKR
12,9288,JDKR
13,8187,JDKR
14,8392,JDKR
15,8345,JDKR
16,8647,JDKR
1,8460,JDKB
2,8691,JDKB
3,8110,JDKB
4,7980,JDKB
5,8305,JDKB
6,8100,JDKB
7,7987,JDKB
8,8328,JDKB
9,8619,JDKB
10,8413,JDKB
11,7296,JDKB
12,8220,JDKB
13,8499,JDKB
14,8317,JDKB
15,8531,JDKB
16,7841,JDKB
1,7508,JDKP
2,8061,JDKP
3,8021,JDKP
4,8363,JDKP
5,8147,JDKP
6,8065,JDKP
7,8437,JDKP
8,8032,JDKP
9,8497,JDKP
10,8184,JDKP
11,8507,JDKP
12,7811,JDKP
13,7282,JDKP
14,7622,JDKP
15,7709,JDKP
16,7892,JDKP
1,8762,JDKG
2,8494,JDKG
3,8806,JDKG
4,8900,JDKG
5,8237,JDKG
6,8373,JDKG
7,8540,JDKG
8,8386,JDKG
9,8654,JDKG
10,8422,JDKG
11,9128,JDKG
12,8420,JDKG
13,9272,JDKG
14,8956,JDKG
15,8868,JDKG
16,8751,JDKG
1,8578,JDKA
2,8175,JDKA
3,8514,JDKA
4,8597,JDKA
5,8217,JDKA
6,8326,JDKA
7,7097,JDKA
8,8443,JDKA
9,8149,JDKA
10,8323,JDKA
11,8066,JDKA
12,8621,JDKA
13,7630,JDKA
14,7688,JDKA
15,8313,JDKA
16,8362,JDKA
1,7815,JDKI
2,7676,JDKI
3,8170,JDKI
4,8309,JDKI
5,7592,JDKI
6,8105,JDKI
7,8509,JDKI
8,7536,JDKI
9,7923,JDKI
10,8069,JDKI
11,7895,JDKI
12,8220,JDKI
13,8278,JDKI
14,8610,JDKI
15,8305,JDKI
16,8429,JDKI
