Run,Time,JVM
1,324,JDKP
2,691,JDKP
3,518,JDKP
4,326,JDKP
5,301,JDKP
6,581,JDKP
7,791,JDKP
8,360,JDKP
9,307,JDKP
10,548,JDKP
11,292,JDKP
12,726,JDKP
13,587,JDKP
14,402,JDKP
15,341,JDKP
16,303,JDKP
1,569,JDKG
2,728,JDKG
3,550,JDKG
4,734,JDKG
5,760,JDKG
6,502,JDKG
7,790,JDKG
8,386,JDKG
9,800,JDKG
10,1008,JDKG
11,696,JDKG
12,891,JDKG
13,515,JDKG
14,385,JDKG
15,857,JDKG
16,766,JDKG
1,408,JDKI
2,328,JDKI
3,326,JDKI
4,702,JDKI
5,356,JDKI
6,314,JDKI
7,351,JDKI
8,348,JDKI
9,488,JDKI
10,736,JDKI
11,444,JDKI
12,445,JDKI
13,445,JDKI
14,353,JDKI
15,503,JDKI
16,534,JDKI
1,587,JDKA
2,637,JDKA
3,826,JDKA
4,344,JDKA
5,554,JDKA
6,827,JDKA
7,408,JDKA
8,316,JDKA
9,518,JDKA
10,441,JDKA
11,388,JDKA
12,427,JDKA
13,392,JDKA
14,423,JDKA
15,394,JDKA
16,830,JDKA
1,590,JDKD
2,279,JDKD
3,279,JDKD
4,342,JDKD
5,297,JDKD
6,777,JDKD
7,587,JDKD
8,331,JDKD
9,754,JDKD
10,437,JDKD
11,464,JDKD
12,769,JDKD
13,291,JDKD
14,341,JDKD
15,330,JDKD
16,356,JDKD
1,927,JDKR
2,482,JDKR
3,530,JDKR
4,663,JDKR
5,401,JDKR
6,943,JDKR
7,940,JDKR
8,502,JDKR
9,951,JDKR
10,391,JDKR
11,443,JDKR
12,479,JDKR
13,467,JDKR
14,418,JDKR
15,440,JDKR
16,646,JDKR
1,436,JDKE
2,363,JDKE
3,784,JDKE
4,549,JDKE
5,432,JDKE
6,518,JDKE
7,399,JDKE
8,596,JDKE
9,648,JDKE
10,706,JDKE
11,411,JDKE
12,329,JDKE
13,422,JDKE
14,558,JDKE
15,436,JDKE
16,437,JDKE
1,297,JDKB
2,323,JDKB
3,333,JDKB
4,317,JDKB
5,387,JDKB
6,293,JDKB
7,277,JDKB
8,242,JDKB
9,404,JDKB
10,565,JDKB
11,442,JDKB
12,284,JDKB
13,298,JDKB
14,294,JDKB
15,303,JDKB
16,546,JDKB
