Run,Time,JVM
1,387,JDKB
2,455,JDKB
3,589,JDKB
4,464,JDKB
5,296,JDKB
6,400,JDKB
7,413,JDKB
8,297,JDKB
9,483,JDKB
10,748,JDKB
11,435,JDKB
12,767,JDKB
13,775,JDKB
14,551,JDKB
15,535,JDKB
16,278,JDKB
1,322,JDKD
2,338,JDKD
3,363,JDKD
4,343,JDKD
5,277,JDKD
6,328,JDKD
7,375,JDKD
8,398,JDKD
9,751,JDKD
10,769,JDKD
11,264,JDKD
12,304,JDKD
13,277,JDKD
14,347,JDKD
15,766,JDKD
16,291,JDKD
1,395,JDKE
2,419,JDKE
3,809,JDKE
4,415,JDKE
5,532,JDKE
6,847,JDKE
7,821,JDKE
8,696,JDKE
9,822,JDKE
10,353,JDKE
11,472,JDKE
12,483,JDKE
13,499,JDKE
14,687,JDKE
15,469,JDKE
16,444,JDKE
1,546,JDKR
2,410,JDKR
3,383,JDKR
4,1101,JDKR
5,649,JDKR
6,715,JDKR
7,621,JDKR
8,887,JDKR
9,848,JDKR
10,653,JDKR
11,841,JDKR
12,479,JDKR
13,443,JDKR
14,609,JDKR
15,464,JDKR
16,318,JDKR
1,537,JDKA
2,844,JDKA
3,330,JDKA
4,269,JDKA
5,421,JDKA
6,432,JDKA
7,270,JDKA
8,552,JDKA
9,324,JDKA
10,799,JDKA
11,621,JDKA
12,316,JDKA
13,771,JDKA
14,522,JDKA
15,301,JDKA
16,347,JDKA
1,610,JDKI
2,760,JDKI
3,282,JDKI
4,379,JDKI
5,282,JDKI
6,724,JDKI
7,503,JDKI
8,262,JDKI
9,275,JDKI
10,286,JDKI
11,294,JDKI
12,305,JDKI
13,341,JDKI
14,762,JDKI
15,302,JDKI
16,479,JDKI
1,763,JDKP
2,289,JDKP
3,739,JDKP
4,401,JDKP
5,324,JDKP
6,707,JDKP
7,327,JDKP
8,623,JDKP
9,701,JDKP
10,346,JDKP
11,657,JDKP
12,730,JDKP
13,319,JDKP
14,313,JDKP
15,588,JDKP
16,492,JDKP
1,447,JDKG
2,422,JDKG
3,652,JDKG
4,364,JDKG
5,858,JDKG
6,394,JDKG
7,485,JDKG
8,801,JDKG
9,379,JDKG
10,548,JDKG
11,1709,JDKG
12,448,JDKG
13,422,JDKG
14,518,JDKG
15,1036,JDKG
16,807,JDKG
