Run,Time,JVM
1,1952,JDKR
2,1549,JDKR
3,1472,JDKR
4,1761,JDKR
5,1638,JDKR
6,1616,JDKR
7,1483,JDKR
8,1882,JDKR
9,1585,JDKR
10,2004,JDKR
11,10390,JDKR
12,1604,JDKR
13,2860,JDKR
14,2165,JDKR
15,1822,JDKR
16,1579,JDKR
1,1536,JDKG
2,1507,JDKG
3,1460,JDKG
4,1452,JDKG
5,1730,JDKG
6,1566,JDKG
7,1352,JDKG
8,1656,JDKG
9,1506,JDKG
10,1481,JDKG
11,1601,JDKG
12,1535,JDKG
13,1629,JDKG
14,1475,JDKG
15,1530,JDKG
16,1594,JDKG
1,1412,JDKI
2,1402,JDKI
3,1404,JDKI
4,1415,JDKI
5,1299,JDKI
6,1323,JDKI
7,1427,JDKI
8,1371,JDKI
9,1306,JDKI
10,1380,JDKI
11,1316,JDKI
12,1376,JDKI
13,1344,JDKI
14,1460,JDKI
15,1418,JDKI
16,1329,JDKI
1,1469,JDKA
2,1393,JDKA
3,1433,JDKA
4,1319,JDKA
5,1502,JDKA
6,1420,JDKA
7,1365,JDKA
8,1377,JDKA
9,1445,JDKA
10,1327,JDKA
11,1351,JDKA
12,1394,JDKA
13,1408,JDKA
14,1475,JDKA
15,1584,JDKA
16,1474,JDKA
1,1237,JDKD
2,1211,JDKD
3,1352,JDKD
4,1412,JDKD
5,1390,JDKD
6,1260,JDKD
7,1324,JDKD
8,1364,JDKD
9,1316,JDKD
10,1235,JDKD
11,1128,JDKD
12,1265,JDKD
13,1298,JDKD
14,1354,JDKD
15,1298,JDKD
16,1172,JDKD
1,1483,JDKE
2,1287,JDKE
3,1512,JDKE
4,1361,JDKE
5,1591,JDKE
6,1566,JDKE
7,1382,JDKE
8,1476,JDKE
9,1746,JDKE
10,1484,JDKE
11,1567,JDKE
12,1547,JDKE
13,1611,JDKE
14,1719,JDKE
15,1581,JDKE
16,1525,JDKE
1,1307,JDKB
2,1354,JDKB
3,1321,JDKB
4,1397,JDKB
5,1317,JDKB
6,1324,JDKB
7,1312,JDKB
8,1365,JDKB
9,1358,JDKB
10,1409,JDKB
11,1371,JDKB
12,1273,JDKB
13,1297,JDKB
14,1400,JDKB
15,1427,JDKB
16,1287,JDKB
1,1268,JDKP
2,1287,JDKP
3,1422,JDKP
4,1385,JDKP
5,1291,JDKP
6,1445,JDKP
7,1183,JDKP
8,1298,JDKP
9,1289,JDKP
10,1373,JDKP
11,1299,JDKP
12,1336,JDKP
13,1429,JDKP
14,1436,JDKP
15,1232,JDKP
16,1149,JDKP
