Run,Time,JVM
1,8725,JDKP
2,8247,JDKP
3,7845,JDKP
4,8324,JDKP
5,8528,JDKP
6,8702,JDKP
7,7878,JDKP
8,8463,JDKP
9,8546,JDKP
10,7890,JDKP
11,8587,JDKP
12,8320,JDKP
13,8167,JDKP
14,8417,JDKP
15,8380,JDKP
16,8205,JDKP
1,8119,JDKG
2,8958,JDKG
3,8394,JDKG
4,8441,JDKG
5,8438,JDKG
6,8141,JDKG
7,8186,JDKG
8,8908,JDKG
9,8516,JDKG
10,8242,JDKG
11,8400,JDKG
12,8381,JDKG
13,8279,JDKG
14,8143,JDKG
15,8401,JDKG
16,7478,JDKG
1,8095,JDKI
2,8347,JDKI
3,7947,JDKI
4,8518,JDKI
5,8080,JDKI
6,8544,JDKI
7,8159,JDKI
8,7992,JDKI
9,8056,JDKI
10,7574,JDKI
11,7622,JDKI
12,8500,JDKI
13,7653,JDKI
14,7882,JDKI
15,7841,JDKI
16,8098,JDKI
1,8598,JDKA
2,8239,JDKA
3,8444,JDKA
4,7541,JDKA
5,7647,JDKA
6,8377,JDKA
7,8617,JDKA
8,8109,JDKA
9,8005,JDKA
10,8009,JDKA
11,8591,JDKA
12,8887,JDKA
13,8100,JDKA
14,8059,JDKA
15,8053,JDKA
16,8623,JDKA
1,7723,JDKD
2,8286,JDKD
3,8237,JDKD
4,8061,JDKD
5,7758,JDKD
6,8532,JDKD
7,7594,JDKD
8,7585,JDKD
9,7601,JDKD
10,8585,JDKD
11,8523,JDKD
12,7823,JDKD
13,8175,JDKD
14,8090,JDKD
15,8569,JDKD
16,8118,JDKD
1,8319,JDKE
2,8667,JDKE
3,8230,JDKE
4,8406,JDKE
5,8357,JDKE
6,8559,JDKE
7,8568,JDKE
8,9913,JDKE
9,10038,JDKE
10,9273,JDKE
11,8660,JDKE
12,8186,JDKE
13,9070,JDKE
14,9808,JDKE
15,8668,JDKE
16,9663,JDKE
1,9012,JDKR
2,7485,JDKR
3,8771,JDKR
4,12101,JDKR
5,7974,JDKR
6,11861,JDKR
7,10691,JDKR
8,7842,JDKR
9,8323,JDKR
10,8270,JDKR
11,8694,JDKR
12,8926,JDKR
13,10183,JDKR
14,8338,JDKR
15,7824,JDKR
16,8367,JDKR
1,8560,JDKB
2,8711,JDKB
3,8020,JDKB
4,7822,JDKB
5,8575,JDKB
6,8408,JDKB
7,8417,JDKB
8,8434,JDKB
9,8917,JDKB
10,8235,JDKB
11,7852,JDKB
12,7782,JDKB
13,8032,JDKB
14,8302,JDKB
15,8777,JDKB
16,8131,JDKB
