Time,GC Util
0,0
0,0
20,0
20,0
40,18
40,18
56,10
56,10
287,0
287,0
508,0
508,0
692,0
692,0
851,0
851,0
1049,0
1049,0
1299,0
1299,0
1547,0
1547,0
1734,0
1734,0
1906,0
1906,0
1913,10
1913,10
1922,6
1922,6
1937,3
1937,3
1956,3
1956,3
1979,3
1979,3
2017,2
2017,2
2044,4
2044,4
2066,7
2066,7
2091,7
2091,7
4481,0
4481,0
4504,6
4504,6
4531,4
4531,4
4571,2
4571,2
4605,3
4605,3
4633,5
4633,5
4649,11
4649,11
4656,27
4656,27
4663,21
4663,21
4673,10
4673,10
4676,26
4676,26
4684,7
4684,7
4706,3
4706,3
4744,2
4744,2
4765,6
4765,6
4786,6
4786,6
4811,6
4811,6
4840,4
4840,4
4864,4
4864,4
4878,6
4878,6
4897,6
4897,6
4915,7
4915,7
4936,5
4936,5
4953,7
4953,7
4966,9
4966,9
4993,3
4993,3
5003,18
5003,18
5007,28
5007,28
5007,28
5016,14
5022,66
5022,66
5032,22
5032,22
5040,12
5040,12
5047,12
5047,12
5057,9
5057,9
5067,10
5067,10
5080,8
5080,8
5089,17
5089,17
5099,13
5099,13
5122,4
5122,4
5134,11
5134,11
5136,68
5136,68
5138,66
5138,66
5142,35
5142,35
5146,20
5146,20
5153,12
5153,12
5157,22
5157,22
5166,12
5166,12
5176,12
5176,12
5180,22
5180,22
5218,2
5218,2
5226,19
5226,19
5266,61
5266,61
5270,51
5270,51
5272,78
5272,78
5275,56
5275,56
5278,37
5278,37
5281,25
5281,25
5284,22
5284,22
5288,20
5288,20
5292,25
5292,25
5295,27
5295,27
5300,34
5300,34
5306,17
5306,17
5316,14
5316,14
5335,10
5335,10
5358,8
5358,8
5361,83
5361,83
5363,65
5363,65
5363,65
5368,24
5368,24
5375,9
5378,140
5378,140
5388,16
5388,16
5404,5
5404,5
5407,42
5407,42
5410,37
5410,37
5416,20
5416,20
5430,7
5430,7
5441,7
5441,7
5443,85
5443,85
5446,74
5446,74
5449,36
5449,36
5453,17
5453,17
5457,23
5457,23
5461,21
5461,21
5465,19
5465,19
5469,22
5469,22
5476,18
5476,18
5488,9
5488,9
5497,12
5497,12
5500,41
5500,41
5508,22
5508,22
5526,7
5526,7
5534,21
5534,21
5534,21
5539,60
5546,138
5546,138
5549,112
5549,112
5553,45
5553,45
5557,18
5557,18
5561,24
5561,24
5566,26
5566,26
5570,24
5570,24
5575,21
5575,21
5582,17
5582,17
5589,17
5589,17
5601,14
5601,14
5626,5
5626,5
5631,34
5631,34
5639,14
5639,14
5683,2
5683,2
5691,10
5691,10
5695,38
5695,38
5698,40
5698,40
5702,38
5702,38
5709,20
5709,20
5722,10
