Time,GC Util
0,0
0,0
268,90
268,90
406,14
406,14
568,94
568,94
683,88
683,88
771,88
771,88
858,87
858,87
918,95
918,95
1008,90
1008,90
1083,115
1083,115
1171,139
1171,139
1263,153
1263,153
1332,147
1332,147
1382,151
1382,151
1398,143
1398,143
1407,162
1407,162
1421,172
1421,172
1440,170
1440,170
1458,172
1458,172
1475,155
1475,155
1499,156
1499,156
1520,141
1520,141
1541,151
1541,151
1564,171
1564,171
1584,176
1584,176
1609,150
1609,150
1630,155
1630,155
1646,157
1646,157
1660,240
1660,240
1675,113
1675,113
1701,213
1701,213
1715,142
1715,142
1737,243
1737,243
1750,148
1750,148
1766,240
1766,240
1779,239
1779,239
1791,14
1791,14
1811,241
1811,241
1823,162
1823,162
1842,241
1842,241
1853,129
1853,129
1867,255
1867,255
1877,222
1877,222
1888,156
1888,156
1903,258
1903,258
1912,223
1912,223
1921,187
1921,187
1931,139
1931,139
1945,185
1945,185
1956,138
1956,138
1970,240
1970,240
1980,18
1980,18
1992,178
1992,178
2002,196
2002,196
2014,150
2014,150
2028,173
2028,173
2035,213
2035,213
2044,261
2044,261
2053,227
2053,227
2062,228
2062,228
2071,194
2071,194
2080,253
2080,253
2088,200
2088,200
2096,260
2096,260
2105,200
2105,200
2113,177
2113,177
2122,246
2122,246
2132,140
2132,140
2147,255
2147,255
2157,247
2157,247
2166,232
2166,232
2175,198
2175,198
2185,254
2185,254
2194,159
2194,159
2209,232
2209,232
2219,246
2219,246
2230,156
2230,156
2245,243
2245,243
2255,259
2255,259
2266,249
2266,249
2275,209
2275,209
2284,236
2284,236
2293,212
2293,212
2302,229
2302,229
2315,255
2315,255
2327,215
2327,215
2340,214
2340,214
2351,211
2351,211
2362,227
2362,227
2373,260
2373,260
2385,256
2385,256
2395,217
2395,217
2404,140
2404,140
2422,257
2422,257
2436,164
2436,164
2452,257
2452,257
2463,256
2463,256
2478,156
2478,156
2492,213
2492,213
2501,252
2501,252
2512,256
2512,256
2522,256
2522,256
2527,17
2527,17
2540,249
2540,249
2549,242
2549,242
2558,221
2558,221
2566,250
2566,250
2574,191
2574,191
2581,219
2581,219
2588,219
2588,219
2597,260
2597,260
2606,254
2606,254
2614,252
2614,252
2624,246
2624,246
2633,13
2633,13
2645,250
2645,250
2653,215
2653,215
2663,167
2663,167
2676,206
2676,206
2683,222
2683,222
2691,200
2691,200
2700,250
2700,250
2708,244
2708,244
2717,199
2717,199
2728,248
2728,248
2740,255
2740,255
2752,247
2752,247
2764,229
2764,229
2776,165
2776,165
2794,242
2794,242
2806,254
2806,254
2822,124
2822,124
2842,209
2842,209
2869,165
2869,165
2903,249
2903,249
2931,250
2931,250
2960,261
