Time,GC Util
0,0
0,0
20,0
20,0
39,16
39,16
224,0
224,0
348,1
348,1
484,1
484,1
563,0
563,0
654,0
654,0
758,0
758,0
764,61
764,61
812,3
812,3
865,1
865,1
1224,0
1224,0
1310,2
1310,2
1329,10
1329,10
1344,14
1344,14
1606,1
1606,1
1814,0
1814,0
2211,0
2211,0
2748,0
2748,0
3315,0
3315,0
3920,0
3920,0
4502,0
4502,0
5198,0
5198,0
5697,0
5697,0
6330,0
6330,0
6931,0
6931,0
7441,0
7441,0
8065,0
8065,0
8643,0
8643,0
9207,0
9207,0
9857,0
9857,0
10426,0
10426,0
11083,0
11083,0
11681,0
11681,0
12346,0
12346,0
13041,0
13041,0
13684,0
13684,0
14423,0
14423,0
15098,0
15098,0
15711,0
15711,0
15711,0
16371,0
16378,120
16378,120
17127,0
17127,0
17933,0
17933,0
18708,0
18708,0
19508,0
19508,0
20284,0
20284,0
21134,0
21134,0
21924,0
21924,0
22729,0
22729,0
23542,0
23542,0
24405,0
24405,0
25193,0
25193,0
26005,0
