Time,GC Util
0,0
0,0
210,53
210,53
438,92
438,92
589,0
589,0
593,148
593,148
708,178
980,0
982,221
1075,0
1078,229
1097,4
1100,231
1120,5
1121,217
1139,8
1141,25
1141,25
1167,223
1191,6
1193,219
1220,5
1222,221
1251,6
1253,225
1281,6
1283,207
1309,6
1311,200
1335,7
1337,176
1360,6
1362,201
1383,7
1385,195
1407,7
1409,185
1409,185
1429,7
1429,7
1431,224
1431,224
1450,8
1450,8
1452,226
0,0
0,0
194,58
194,58
194,58
194,58
405,87
405,87
549,72
647,1
657,94
915,0
925,94
1111,0
1120,94
1144,7
1148,146
1172,7
1177,135
1198,4
1200,16
1200,16
1230,62
1230,62
1264,303
1294,5
1296,186
1326,4
1329,179
1355,5
1357,198
1384,5
1386,189
1412,5
1414,183
1438,6
1440,205
1464,8
1466,192
1487,7
1489,207
1489,207
1523,7
1523,7
1525,203
0,0
0,0
210,22
210,22
210,22
210,22
428,168
428,168
568,0
568,0
571,166
672,1
677,132
939,0
944,131
1093,1
1098,141
1129,5
1132,150
1161,4
1163,197
1191,5
1193,17
1193,17
1232,205
1269,4
1271,190
1311,3
1313,204
1351,4
1353,184
1380,5
1382,192
1408,5
1410,194
1437,5
1439,203
1463,6
1465,199
1490,6
1492,189
1516,6
1518,185
1518,185
1539,7
1539,7
1541,215
1541,215
1561,9
1561,9
1563,232
1563,232
1587,194
0,0
0,0
175,61
175,61
175,61
175,61
368,90
368,90
514,73
611,2
614,83
871,0
873,82
1019,1
1022,84
1041,11
1043,82
1061,11
1064,86
1081,14
1085,10
1085,10
1109,8
1109,8
1139,70
1139,70
1176,82
1176,82
1212,83
1212,83
1246,65
1246,65
1278,81
1278,81
1314,78
1314,78
1346,62
1346,62
1376,86
0,0
0,0
200,62
200,62
425,139
425,139
570,1
570,1
574,150
574,150
697,98
970,0
974,131
1097,0
1101,115
1127,8
1130,125
1157,7
1160,110
1186,8
1190,26
1190,26
1245,150
1272,7
1275,147
1301,7
1303,165
1328,7
1330,155
1355,7
1357,200
1381,6
1383,207
1405,7
1407,192
1429,7
1431,182
1451,7
1453,202
1474,7
1476,180
1476,180
1495,8
1495,8
1497,220
1497,220
1518,132
0,0
0,0
193,60
193,60
412,109
412,109
540,1
540,1
546,148
546,148
635,125
902,0
906,144
1063,1
1068,149
1088,8
1093,134
1115,8
1118,221
1136,6
1140,126
1140,126
1169,92
1169,92
1204,91
1204,91
1262,63
1262,63
1300,243
1333,3
1336,237
1370,6
1373,250
1403,7
1406,214
1433,3
1435,261
1460,11
1464,178
0,0
0,0
197,25
197,25
197,25
197,25
425,87
425,87
571,1
571,1
573,87
573,87
683,2
683,2
693,94
693,94
964,0
