Time,GC Util
0,0
0,0
19,0
19,0
40,15
40,15
60,9
60,9
222,1
222,1
276,4
276,4
295,5
295,5
310,5
310,5
325,4
325,4
346,3
346,3
377,2
377,2
405,2
405,2
444,1
444,1
478,2
478,2
532,1
532,1
578,2
578,2
602,74
602,74
620,9
620,9
628,21
628,21
638,55
638,55
652,13
652,13
661,13
661,13
669,20
669,20
692,6
692,6
717,6
717,6
723,31
723,31
757,10
757,10
781,7
781,7
796,10
796,10
812,11
812,11
812,11
821,16
825,80
825,80
861,4
861,4
892,7
892,7
911,8
911,8
911,8
991,2
995,132
995,132
1023,4
1023,4
1029,25
1029,25
1051,72
1051,72
1064,11
1064,11
1070,20
1070,20
1090,6
1090,6
1109,59
1109,59
1129,7
1129,7
1143,9
1143,9
1154,12
1154,12
1163,12
1163,12
1163,12
1182,5
1186,59
1186,59
1199,9
1199,9
1211,10
1211,10
1211,10
1227,7
1227,7
1232,21
1236,70
1236,70
1265,4
1265,4
1285,5
1285,5
1295,11
1295,11
1295,11
1304,14
1322,73
1322,73
1330,18
1330,18
1355,4
1355,4
1380,5
1380,5
1395,10
1395,10
1395,10
1416,6
1419,72
1419,72
1429,13
1429,13
1447,6
1447,6
1461,10
1461,10
1487,71
1487,71
1506,7
1506,7
1515,21
1515,21
1542,4
1542,4
1550,11
1550,11
1560,11
1560,11
1560,11
1581,5
1585,63
1585,63
1606,7
1606,7
1623,8
1623,8
1623,8
1653,5
1653,5
1673,8
1673,8
1690,7
1692,70
1692,70
1719,5
1719,5
1743,5
1743,5
1769,5
1769,5
1769,5
1793,6
1793,6
1811,7
1815,117
1815,117
1838,5
1838,5
1864,9
1864,9
1891,5
1891,5
1908,9
1908,9
1926,7
1926,7
1943,10
1943,10
1958,11
1958,11
1958,11
1981,7
2006,118
2006,118
2026,12
2026,12
2042,9
2042,9
2059,12
