Time,GC Util
0,0
0,0
488,26
488,26
500,13
500,13
507,142
509,62
516,30
516,30
521,117
521,117
526,119
534,83
538,109
538,109
543,107
543,107
548,119
556,94
560,119
560,119
564,109
564,109
569,129
575,72
579,95
585,72
589,117
589,117
596,89
596,89
600,107
607,82
611,96
616,64
620,120
620,120
625,110
625,110
630,101
636,86
640,97
646,92
650,26
650,26
655,116
655,116
661,115
666,71
671,95
676,67
680,32
680,32
685,115
685,115
690,116
695,71
700,83
706,72
710,96
710,96
718,88
718,88
723,107
728,91
733,81
738,84
742,32
742,32
747,115
747,115
754,130
760,84
765,81
770,84
775,120
775,120
782,99
782,99
786,118
791,104
800,92
800,92
1209,85
1209,85
1704,147
2061,26
2092,79
2092,79
2155,34
2155,34
2178,195
2199,128
2234,91
2234,91
2273,120
2273,120
2309,36
2309,36
2379,46
2379,46
2417,40
2417,40
2469,137
2469,137
2514,78
2514,78
2573,108
2573,108
2614,83
2614,83
2654,173
2654,173
2689,99
2689,99
2738,81
2738,81
2802,94
2802,94
2860,93
2860,93
2919,92
2919,92
2976,80
2976,80
3033,86
3033,86
3092,81
3092,81
3141,94
3141,94
3222,102
3222,102
3301,82
3301,82
3338,71
3338,71
3428,84
3428,84
3496,81
3496,81
3553,87
3553,87
3612,82
