Time,GC Util
0,0
0,0
392,76
392,76
592,52
594,50
597,2
597,2
684,59
770,2
773,83
815,5
825,94
891,2
893,80
1012,1
1016,94
1079,0
1081,93
1131,4
1135,135
1184,1
1186,156
1231,3
1233,150
1259,6
1261,150
1305,3
1307,160
1341,4
1342,159
1385,3
1387,165
1428,3
1430,153
1486,3
1490,151
1522,4
1524,158
1577,3
1577,3
1579,157
1618,4
1621,144
1621,144
1671,132
1705,4
1707,141
1707,141
1760,128
1793,5
1795,124
1795,124
1849,3
1849,3
1852,145
1897,4
1899,140
1899,140
1938,4
1938,4
1942,152
1942,152
1992,108
1992,108
2042,4
2042,4
2045,147
2071,7
2074,121
2074,121
2135,3
2135,3
2138,139
2138,139
2185,4
2185,4
2188,132
2188,132
2227,118
2227,118
2280,138
2280,138
2318,3
2318,3
2321,144
2321,144
2367,1
2367,1
2369,166
2369,166
2421,3
2421,3
2423,160
2423,160
2463,4
2463,4
2466,146
2466,146
2515,4
2515,4
2517,159
2560,3
2563,125
2563,125
2603,4
2603,4
2606,142
2606,142
2658,185
2701,3
2704,228
2739,5
2742,236
2793,2
2795,220
2840,4
2843,251
2843,251
2889,189
2931,3
2933,194
2933,194
2989,192
3024,6
3026,253
3026,253
3077,154
3115,4
3117,196
3117,196
3161,93
3161,93
3212,212
3212,212
3263,3
3263,3
3267,247
3267,247
3318,192
3318,192
3369,180
3369,180
3407,7
3407,7
3410,247
3410,247
3450,140
3450,140
3504,3
3504,3
3506,225
3506,225
3545,94
3545,94
3587,142
3587,142
3635,2
3635,2
3637,208
3637,208
3678,209
3678,209
3732,3
3732,3
3735,232
3735,232
3782,207
3782,207
3826,4
3826,4
3828,172
3828,172
3873,122
3873,122
3922,4
3922,4
3925,241
3960,5
3963,248
4007,4
4007,4
4009,193
4009,193
4062,2
4062,2
4065,243
4065,243
4097,186
4097,186
4152,194
4152,194
4188,4
4188,4
4189,212
4189,212
4226,4
4226,4
4229,209
4281,3
4281,3
4283,152
4283,152
4318,164
4318,164
4370,192
4370,192
4413,185
4463,4
4466,234
4466,234
4516,3
4516,3
4518,255
4518,255
4571,123
4571,123
4614,221
4614,221
4666,210
4709,4
4711,206
4711,206
4749,153
4749,153
4800,5
4800,5
4802,224
4802,224
4850,186
4877,4
4879,171
4879,171
4930,190
4980,2
4980,2
4982,222
4982,222
5020,183
5020,183
5075,186
5106,4
5108,237
5108,237
5152,3
5152,3
5154,216
5200,3
5201,231
5201,231
5242,3
5242,3
5243,213
5243,213
5290,107
5290,107
5340,3
5340,3
5343,213
5361,9
5364,239
5364,239
5432,157
5483,3
5486,242
5514,6
5516,221
5516,221
5570,2
5570,2
5573,256
5573,256
5617,4
