Run,Time,JVM
1,8303,JDKE
2,8112,JDKE
3,8611,JDKE
4,7900,JDKE
5,8367,JDKE
6,7888,JDKE
7,8326,JDKE
8,8155,JDKE
9,8129,JDKE
10,8617,JDKE
11,8417,JDKE
12,8571,JDKE
13,8236,JDKE
14,8689,JDKE
15,8382,JDKE
16,8143,JDKE
1,9639,JDK3-2-1
2,8698,JDK3-2-1
3,8413,JDK3-2-1
4,8492,JDK3-2-1
5,8328,JDK3-2-1
6,8485,JDK3-2-1
7,8953,JDK3-2-1
8,8268,JDK3-2-1
9,8737,JDK3-2-1
10,8614,JDK3-2-1
11,8648,JDK3-2-1
12,8689,JDK3-2-1
13,8559,JDK3-2-1
14,8861,JDK3-2-1
15,8610,JDK3-2-1
16,8064,JDK3-2-1
1,8447,JDK8-9-9
2,8731,JDK8-9-9
3,8661,JDK8-9-9
4,8958,JDK8-9-9
5,8694,JDK8-9-9
6,9914,JDK8-9-9
7,8625,JDK8-9-9
8,8616,JDK8-9-9
9,8646,JDK8-9-9
10,8590,JDK8-9-9
11,9105,JDK8-9-9
12,9605,JDK8-9-9
13,8965,JDK8-9-9
14,8412,JDK8-9-9
15,8615,JDK8-9-9
16,9293,JDK8-9-9
1,8776,JDK2-2-1
2,8370,JDK2-2-1
3,8188,JDK2-2-1
4,8534,JDK2-2-1
5,8308,JDK2-2-1
6,8694,JDK2-2-1
7,8361,JDK2-2-1
8,8045,JDK2-2-1
9,8449,JDK2-2-1
10,7927,JDK2-2-1
11,8119,JDK2-2-1
12,8774,JDK2-2-1
13,8235,JDK2-2-1
14,8600,JDK2-2-1
15,8397,JDK2-2-1
16,8197,JDK2-2-1
1,8602,JDK2-2-2
2,8630,JDK2-2-2
3,8293,JDK2-2-2
4,8317,JDK2-2-2
5,8972,JDK2-2-2
6,8768,JDK2-2-2
7,8552,JDK2-2-2
8,8104,JDK2-2-2
9,8429,JDK2-2-2
10,8171,JDK2-2-2
11,8827,JDK2-2-2
12,8736,JDK2-2-2
13,7929,JDK2-2-2
14,8553,JDK2-2-2
15,9131,JDK2-2-2
16,7491,JDK2-2-2
1,8750,JDK1-1-3
2,8590,JDK1-1-3
3,8630,JDK1-1-3
4,8598,JDK1-1-3
5,8844,JDK1-1-3
6,8894,JDK1-1-3
7,8903,JDK1-1-3
8,8604,JDK1-1-3
9,8375,JDK1-1-3
10,8610,JDK1-1-3
11,8535,JDK1-1-3
12,8644,JDK1-1-3
13,8076,JDK1-1-3
14,8788,JDK1-1-3
15,8480,JDK1-1-3
16,8037,JDK1-1-3
1,9080,JDK3-2-3
2,8871,JDK3-2-3
3,8667,JDK3-2-3
4,8493,JDK3-2-3
5,8846,JDK3-2-3
6,10292,JDK3-2-3
7,8732,JDK3-2-3
8,8897,JDK3-2-3
9,8562,JDK3-2-3
10,8203,JDK3-2-3
11,8857,JDK3-2-3
12,9793,JDK3-2-3
13,8386,JDK3-2-3
14,8606,JDK3-2-3
15,8989,JDK3-2-3
16,8509,JDK3-2-3
1,7937,JDKF
2,7891,JDKF
3,8063,JDKF
4,8180,JDKF
5,8292,JDKF
6,8520,JDKF
7,8431,JDKF
8,8327,JDKF
9,8046,JDKF
10,7901,JDKF
11,8377,JDKF
12,8099,JDKF
13,8553,JDKF
14,8632,JDKF
15,8401,JDKF
16,8450,JDKF
1,8469,JDK5-4-4
2,8262,JDK5-4-4
3,8016,JDK5-4-4
4,8017,JDK5-4-4
5,8044,JDK5-4-4
6,8366,JDK5-4-4
7,8097,JDK5-4-4
8,8547,JDK5-4-4
9,8137,JDK5-4-4
10,8203,JDK5-4-4
11,8881,JDK5-4-4
12,7960,JDK5-4-4
13,8349,JDK5-4-4
14,8597,JDK5-4-4
15,8740,JDK5-4-4
16,8140,JDK5-4-4
1,9307,JDK2-3-2
2,7918,JDK2-3-2
3,10252,JDK2-3-2
4,9104,JDK2-3-2
5,8138,JDK2-3-2
6,8261,JDK2-3-2
7,9451,JDK2-3-2
8,8695,JDK2-3-2
9,8957,JDK2-3-2
10,8767,JDK2-3-2
11,8512,JDK2-3-2
12,8411,JDK2-3-2
13,8259,JDK2-3-2
14,8424,JDK2-3-2
15,8357,JDK2-3-2
16,8515,JDK2-3-2
1,8810,JDK5-6-7
2,8712,JDK5-6-7
3,8886,JDK5-6-7
4,8384,JDK5-6-7
5,9038,JDK5-6-7
6,8554,JDK5-6-7
7,8254,JDK5-6-7
8,8694,JDK5-6-7
9,8565,JDK5-6-7
10,8166,JDK5-6-7
11,8524,JDK5-6-7
12,8757,JDK5-6-7
13,8695,JDK5-6-7
14,8748,JDK5-6-7
15,8069,JDK5-6-7
16,8096,JDK5-6-7
