Run,Time,JVM
1,6467,JDKE
2,6191,JDKE
3,6337,JDKE
4,6559,JDKE
5,6668,JDKE
6,6416,JDKE
7,6766,JDKE
8,6556,JDKE
9,6473,JDKE
10,6464,JDKE
11,6571,JDKE
12,6375,JDKE
13,6347,JDKE
14,6612,JDKE
15,6573,JDKE
16,6617,JDKE
1,5941,JDK8-9-9
2,5748,JDK8-9-9
3,6173,JDK8-9-9
4,5933,JDK8-9-9
5,5698,JDK8-9-9
6,5992,JDK8-9-9
7,5948,JDK8-9-9
8,5885,JDK8-9-9
9,6047,JDK8-9-9
10,5659,JDK8-9-9
11,5927,JDK8-9-9
12,6168,JDK8-9-9
13,5916,JDK8-9-9
14,5842,JDK8-9-9
15,6140,JDK8-9-9
16,5980,JDK8-9-9
1,7965,JDK3-2-1
2,7608,JDK3-2-1
3,7670,JDK3-2-1
4,7646,JDK3-2-1
5,7878,JDK3-2-1
6,7952,JDK3-2-1
7,7673,JDK3-2-1
8,7728,JDK3-2-1
9,7723,JDK3-2-1
10,7731,JDK3-2-1
11,7474,JDK3-2-1
12,7333,JDK3-2-1
13,7581,JDK3-2-1
14,7624,JDK3-2-1
15,7714,JDK3-2-1
16,7527,JDK3-2-1
1,6525,JDK5-4-4
2,6572,JDK5-4-4
3,6735,JDK5-4-4
4,6940,JDK5-4-4
5,6681,JDK5-4-4
6,6616,JDK5-4-4
7,6726,JDK5-4-4
8,7065,JDK5-4-4
9,6542,JDK5-4-4
10,6957,JDK5-4-4
11,7018,JDK5-4-4
12,6984,JDK5-4-4
13,6630,JDK5-4-4
14,6740,JDK5-4-4
15,6806,JDK5-4-4
16,6681,JDK5-4-4
1,6816,JDK5-6-7
2,6763,JDK5-6-7
3,6682,JDK5-6-7
4,6428,JDK5-6-7
5,6636,JDK5-6-7
6,6882,JDK5-6-7
7,6769,JDK5-6-7
8,6942,JDK5-6-7
9,6548,JDK5-6-7
10,6779,JDK5-6-7
11,6741,JDK5-6-7
12,6544,JDK5-6-7
13,6590,JDK5-6-7
14,6679,JDK5-6-7
15,6716,JDK5-6-7
16,6760,JDK5-6-7
1,7645,JDK3-2-3
2,7467,JDK3-2-3
3,7615,JDK3-2-3
4,7642,JDK3-2-3
5,7717,JDK3-2-3
6,7057,JDK3-2-3
7,7510,JDK3-2-3
8,7422,JDK3-2-3
9,7739,JDK3-2-3
10,7369,JDK3-2-3
11,8203,JDK3-2-3
12,7759,JDK3-2-3
13,7459,JDK3-2-3
14,8328,JDK3-2-3
15,7706,JDK3-2-3
16,7694,JDK3-2-3
1,7444,JDK2-3-2
2,7474,JDK2-3-2
3,7969,JDK2-3-2
4,7357,JDK2-3-2
5,7526,JDK2-3-2
6,7450,JDK2-3-2
7,7037,JDK2-3-2
8,7750,JDK2-3-2
9,7289,JDK2-3-2
10,7806,JDK2-3-2
11,7330,JDK2-3-2
12,7669,JDK2-3-2
13,7403,JDK2-3-2
14,7183,JDK2-3-2
15,7518,JDK2-3-2
16,7926,JDK2-3-2
1,9265,JDK1-1-3
2,8744,JDK1-1-3
3,8839,JDK1-1-3
4,8804,JDK1-1-3
5,8551,JDK1-1-3
6,9238,JDK1-1-3
7,8784,JDK1-1-3
8,8732,JDK1-1-3
9,8524,JDK1-1-3
10,8769,JDK1-1-3
11,8878,JDK1-1-3
12,9160,JDK1-1-3
13,8433,JDK1-1-3
14,8726,JDK1-1-3
15,8478,JDK1-1-3
16,8607,JDK1-1-3
1,7468,JDK2-2-1
2,7955,JDK2-2-1
3,7467,JDK2-2-1
4,7323,JDK2-2-1
5,7517,JDK2-2-1
6,7597,JDK2-2-1
7,7239,JDK2-2-1
8,7191,JDK2-2-1
9,7655,JDK2-2-1
10,7379,JDK2-2-1
11,7639,JDK2-2-1
12,7639,JDK2-2-1
13,7755,JDK2-2-1
14,8005,JDK2-2-1
15,7285,JDK2-2-1
16,7503,JDK2-2-1
1,6677,JDKF
2,6728,JDKF
3,6924,JDKF
4,6583,JDKF
5,7061,JDKF
6,6982,JDKF
7,6730,JDKF
8,6981,JDKF
9,6754,JDKF
10,6656,JDKF
11,7252,JDKF
12,6748,JDKF
13,7001,JDKF
14,6857,JDKF
15,6588,JDKF
16,6909,JDKF
1,8350,JDK2-2-2
2,7803,JDK2-2-2
3,7796,JDK2-2-2
4,8179,JDK2-2-2
5,7530,JDK2-2-2
6,7397,JDK2-2-2
7,7496,JDK2-2-2
8,7473,JDK2-2-2
9,7819,JDK2-2-2
10,7236,JDK2-2-2
11,7631,JDK2-2-2
12,7413,JDK2-2-2
13,7796,JDK2-2-2
14,7917,JDK2-2-2
15,7532,JDK2-2-2
16,7829,JDK2-2-2
