Run,Time,JVM
1,755,JDK3-2-1
2,995,JDK3-2-1
3,755,JDK3-2-1
4,727,JDK3-2-1
5,850,JDK3-2-1
6,769,JDK3-2-1
7,781,JDK3-2-1
8,806,JDK3-2-1
9,732,JDK3-2-1
10,756,JDK3-2-1
11,797,JDK3-2-1
12,807,JDK3-2-1
13,822,JDK3-2-1
14,842,JDK3-2-1
15,806,JDK3-2-1
16,831,JDK3-2-1
1,756,JDK5-4-4
2,756,JDK5-4-4
3,832,JDK5-4-4
4,838,JDK5-4-4
5,708,JDK5-4-4
6,878,JDK5-4-4
7,744,JDK5-4-4
8,758,JDK5-4-4
9,746,JDK5-4-4
10,812,JDK5-4-4
11,819,JDK5-4-4
12,772,JDK5-4-4
13,715,JDK5-4-4
14,737,JDK5-4-4
15,766,JDK5-4-4
16,712,JDK5-4-4
1,724,JDKE
2,754,JDKE
3,791,JDKE
4,785,JDKE
5,716,JDKE
6,819,JDKE
7,697,JDKE
8,799,JDKE
9,800,JDKE
10,835,JDKE
11,758,JDKE
12,738,JDKE
13,753,JDKE
14,856,JDKE
15,788,JDKE
16,743,JDKE
1,739,JDK8-9-9
2,729,JDK8-9-9
3,749,JDK8-9-9
4,776,JDK8-9-9
5,756,JDK8-9-9
6,721,JDK8-9-9
7,820,JDK8-9-9
8,834,JDK8-9-9
9,829,JDK8-9-9
10,833,JDK8-9-9
11,745,JDK8-9-9
12,797,JDK8-9-9
13,793,JDK8-9-9
14,747,JDK8-9-9
15,718,JDK8-9-9
16,849,JDK8-9-9
1,767,JDK2-2-2
2,1160,JDK2-2-2
3,746,JDK2-2-2
4,865,JDK2-2-2
5,900,JDK2-2-2
6,820,JDK2-2-2
7,744,JDK2-2-2
8,819,JDK2-2-2
9,849,JDK2-2-2
10,1004,JDK2-2-2
11,775,JDK2-2-2
12,782,JDK2-2-2
13,925,JDK2-2-2
14,754,JDK2-2-2
15,848,JDK2-2-2
16,923,JDK2-2-2
1,723,JDK2-2-1
2,848,JDK2-2-1
3,822,JDK2-2-1
4,852,JDK2-2-1
5,805,JDK2-2-1
6,716,JDK2-2-1
7,879,JDK2-2-1
8,743,JDK2-2-1
9,733,JDK2-2-1
10,743,JDK2-2-1
11,771,JDK2-2-1
12,750,JDK2-2-1
13,747,JDK2-2-1
14,711,JDK2-2-1
15,787,JDK2-2-1
16,754,JDK2-2-1
1,1235,JDKF
2,1191,JDKF
3,1242,JDKF
4,1318,JDKF
5,1272,JDKF
6,1337,JDKF
7,1187,JDKF
8,1302,JDKF
9,1275,JDKF
10,1278,JDKF
11,1204,JDKF
12,1251,JDKF
13,1206,JDKF
14,1210,JDKF
15,1500,JDKF
16,1280,JDKF
1,850,JDK1-1-3
2,1120,JDK1-1-3
3,800,JDK1-1-3
4,787,JDK1-1-3
5,790,JDK1-1-3
6,831,JDK1-1-3
7,1027,JDK1-1-3
8,857,JDK1-1-3
9,938,JDK1-1-3
10,955,JDK1-1-3
11,939,JDK1-1-3
12,858,JDK1-1-3
13,843,JDK1-1-3
14,814,JDK1-1-3
15,848,JDK1-1-3
16,895,JDK1-1-3
1,736,JDK3-2-3
2,766,JDK3-2-3
3,793,JDK3-2-3
4,790,JDK3-2-3
5,717,JDK3-2-3
6,815,JDK3-2-3
7,757,JDK3-2-3
8,875,JDK3-2-3
9,828,JDK3-2-3
10,783,JDK3-2-3
11,770,JDK3-2-3
12,730,JDK3-2-3
13,779,JDK3-2-3
14,802,JDK3-2-3
15,861,JDK3-2-3
16,764,JDK3-2-3
1,742,JDK5-6-7
2,814,JDK5-6-7
3,743,JDK5-6-7
4,785,JDK5-6-7
5,731,JDK5-6-7
6,810,JDK5-6-7
7,777,JDK5-6-7
8,754,JDK5-6-7
9,733,JDK5-6-7
10,744,JDK5-6-7
11,813,JDK5-6-7
12,787,JDK5-6-7
13,714,JDK5-6-7
14,800,JDK5-6-7
15,723,JDK5-6-7
16,906,JDK5-6-7
1,856,JDK2-3-2
2,754,JDK2-3-2
3,846,JDK2-3-2
4,779,JDK2-3-2
5,744,JDK2-3-2
6,768,JDK2-3-2
7,777,JDK2-3-2
8,751,JDK2-3-2
9,832,JDK2-3-2
10,855,JDK2-3-2
11,755,JDK2-3-2
12,760,JDK2-3-2
13,789,JDK2-3-2
14,752,JDK2-3-2
15,835,JDK2-3-2
16,744,JDK2-3-2
