Run,Time,JVM
1,12856,JDK1-1-3
2,12419,JDK1-1-3
3,12757,JDK1-1-3
4,12346,JDK1-1-3
5,13364,JDK1-1-3
6,12475,JDK1-1-3
7,13456,JDK1-1-3
8,13378,JDK1-1-3
9,13842,JDK1-1-3
10,13904,JDK1-1-3
11,12721,JDK1-1-3
12,13182,JDK1-1-3
13,13299,JDK1-1-3
14,12488,JDK1-1-3
15,13163,JDK1-1-3
16,14341,JDK1-1-3
1,12599,JDK5-6-7
2,12548,JDK5-6-7
3,12031,JDK5-6-7
4,12368,JDK5-6-7
5,11633,JDK5-6-7
6,11635,JDK5-6-7
7,12074,JDK5-6-7
8,11765,JDK5-6-7
9,11872,JDK5-6-7
10,12126,JDK5-6-7
11,12382,JDK5-6-7
12,12772,JDK5-6-7
13,12396,JDK5-6-7
14,12211,JDK5-6-7
15,11540,JDK5-6-7
16,11953,JDK5-6-7
1,11795,JDK3-2-3
2,12474,JDK3-2-3
3,12663,JDK3-2-3
4,12735,JDK3-2-3
5,12558,JDK3-2-3
6,12806,JDK3-2-3
7,12771,JDK3-2-3
8,12040,JDK3-2-3
9,12917,JDK3-2-3
10,12429,JDK3-2-3
11,11864,JDK3-2-3
12,12119,JDK3-2-3
13,11839,JDK3-2-3
14,12433,JDK3-2-3
15,12682,JDK3-2-3
16,11994,JDK3-2-3
1,12215,JDK2-3-2
2,12770,JDK2-3-2
3,12123,JDK2-3-2
4,12461,JDK2-3-2
5,11880,JDK2-3-2
6,12715,JDK2-3-2
7,12682,JDK2-3-2
8,12417,JDK2-3-2
9,12393,JDK2-3-2
10,11793,JDK2-3-2
11,12902,JDK2-3-2
12,12188,JDK2-3-2
13,12678,JDK2-3-2
14,12507,JDK2-3-2
15,12288,JDK2-3-2
16,12663,JDK2-3-2
1,12533,JDK2-2-2
2,12774,JDK2-2-2
3,12597,JDK2-2-2
4,12575,JDK2-2-2
5,12553,JDK2-2-2
6,12694,JDK2-2-2
7,12385,JDK2-2-2
8,12312,JDK2-2-2
9,12013,JDK2-2-2
10,12731,JDK2-2-2
11,13028,JDK2-2-2
12,11801,JDK2-2-2
13,13454,JDK2-2-2
14,12972,JDK2-2-2
15,12316,JDK2-2-2
16,13481,JDK2-2-2
1,12504,JDK2-2-1
2,12583,JDK2-2-1
3,12168,JDK2-2-1
4,12299,JDK2-2-1
5,11492,JDK2-2-1
6,12447,JDK2-2-1
7,11757,JDK2-2-1
8,11584,JDK2-2-1
9,11846,JDK2-2-1
10,12449,JDK2-2-1
11,12346,JDK2-2-1
12,12260,JDK2-2-1
13,11892,JDK2-2-1
14,12649,JDK2-2-1
15,12308,JDK2-2-1
16,12020,JDK2-2-1
1,12634,JDKF
2,12985,JDKF
3,12701,JDKF
4,11612,JDKF
5,11790,JDKF
6,12583,JDKF
7,12866,JDKF
8,12160,JDKF
9,12711,JDKF
10,12070,JDKF
11,12336,JDKF
12,12762,JDKF
13,12915,JDKF
14,12466,JDKF
15,11788,JDKF
16,12488,JDKF
1,12351,JDKE
2,11595,JDKE
3,11733,JDKE
4,12266,JDKE
5,11966,JDKE
6,11556,JDKE
7,12055,JDKE
8,11903,JDKE
9,11749,JDKE
10,12813,JDKE
11,12544,JDKE
12,11835,JDKE
13,12567,JDKE
14,12053,JDKE
15,12554,JDKE
16,12088,JDKE
1,11935,JDK8-9-9
2,12646,JDK8-9-9
3,11512,JDK8-9-9
4,12547,JDK8-9-9
5,12424,JDK8-9-9
6,12679,JDK8-9-9
7,11308,JDK8-9-9
8,11515,JDK8-9-9
9,11698,JDK8-9-9
10,12163,JDK8-9-9
11,11541,JDK8-9-9
12,11779,JDK8-9-9
13,11724,JDK8-9-9
14,12061,JDK8-9-9
15,12301,JDK8-9-9
16,11812,JDK8-9-9
1,11661,JDK3-2-1
2,11888,JDK3-2-1
3,12271,JDK3-2-1
4,11437,JDK3-2-1
5,12178,JDK3-2-1
6,11823,JDK3-2-1
7,12579,JDK3-2-1
8,12199,JDK3-2-1
9,12646,JDK3-2-1
10,11897,JDK3-2-1
11,12721,JDK3-2-1
12,11736,JDK3-2-1
13,12439,JDK3-2-1
14,12585,JDK3-2-1
15,12457,JDK3-2-1
16,11492,JDK3-2-1
1,12727,JDK5-4-4
2,12075,JDK5-4-4
3,12831,JDK5-4-4
4,11535,JDK5-4-4
5,11954,JDK5-4-4
6,12330,JDK5-4-4
7,12182,JDK5-4-4
8,12304,JDK5-4-4
9,12469,JDK5-4-4
10,12336,JDK5-4-4
11,12316,JDK5-4-4
12,12401,JDK5-4-4
13,11681,JDK5-4-4
14,11525,JDK5-4-4
15,12320,JDK5-4-4
16,12308,JDK5-4-4
