Run,Time,JVM
1,533,JDK1-1-3
2,528,JDK1-1-3
3,525,JDK1-1-3
4,475,JDK1-1-3
5,458,JDK1-1-3
6,642,JDK1-1-3
7,557,JDK1-1-3
8,464,JDK1-1-3
9,497,JDK1-1-3
10,564,JDK1-1-3
11,509,JDK1-1-3
12,525,JDK1-1-3
13,495,JDK1-1-3
14,508,JDK1-1-3
15,531,JDK1-1-3
16,442,JDK1-1-3
1,385,JDK5-6-7
2,412,JDK5-6-7
3,381,JDK5-6-7
4,400,JDK5-6-7
5,417,JDK5-6-7
6,411,JDK5-6-7
7,385,JDK5-6-7
8,414,JDK5-6-7
9,397,JDK5-6-7
10,405,JDK5-6-7
11,410,JDK5-6-7
12,425,JDK5-6-7
13,445,JDK5-6-7
14,397,JDK5-6-7
15,419,JDK5-6-7
16,401,JDK5-6-7
1,478,JDK8-9-9
2,441,JDK8-9-9
3,399,JDK8-9-9
4,447,JDK8-9-9
5,416,JDK8-9-9
6,425,JDK8-9-9
7,462,JDK8-9-9
8,435,JDK8-9-9
9,418,JDK8-9-9
10,416,JDK8-9-9
11,446,JDK8-9-9
12,418,JDK8-9-9
13,465,JDK8-9-9
14,437,JDK8-9-9
15,416,JDK8-9-9
16,439,JDK8-9-9
1,391,JDK3-2-1
2,397,JDK3-2-1
3,404,JDK3-2-1
4,407,JDK3-2-1
5,380,JDK3-2-1
6,401,JDK3-2-1
7,436,JDK3-2-1
8,414,JDK3-2-1
9,431,JDK3-2-1
10,413,JDK3-2-1
11,418,JDK3-2-1
12,410,JDK3-2-1
13,420,JDK3-2-1
14,404,JDK3-2-1
15,396,JDK3-2-1
16,397,JDK3-2-1
1,440,JDK5-4-4
2,431,JDK5-4-4
3,405,JDK5-4-4
4,398,JDK5-4-4
5,418,JDK5-4-4
6,420,JDK5-4-4
7,419,JDK5-4-4
8,474,JDK5-4-4
9,395,JDK5-4-4
10,382,JDK5-4-4
11,402,JDK5-4-4
12,438,JDK5-4-4
13,417,JDK5-4-4
14,444,JDK5-4-4
15,410,JDK5-4-4
16,402,JDK5-4-4
1,431,JDK2-2-1
2,419,JDK2-2-1
3,408,JDK2-2-1
4,423,JDK2-2-1
5,418,JDK2-2-1
6,482,JDK2-2-1
7,421,JDK2-2-1
8,417,JDK2-2-1
9,422,JDK2-2-1
10,422,JDK2-2-1
11,433,JDK2-2-1
12,477,JDK2-2-1
13,411,JDK2-2-1
14,428,JDK2-2-1
15,418,JDK2-2-1
16,461,JDK2-2-1
1,556,JDK3-2-3
2,529,JDK3-2-3
3,520,JDK3-2-3
4,531,JDK3-2-3
5,388,JDK3-2-3
6,414,JDK3-2-3
7,392,JDK3-2-3
8,382,JDK3-2-3
9,394,JDK3-2-3
10,416,JDK3-2-3
11,424,JDK3-2-3
12,415,JDK3-2-3
13,409,JDK3-2-3
14,410,JDK3-2-3
15,394,JDK3-2-3
16,420,JDK3-2-3
1,440,JDK2-3-2
2,423,JDK2-3-2
3,409,JDK2-3-2
4,393,JDK2-3-2
5,410,JDK2-3-2
6,566,JDK2-3-2
7,406,JDK2-3-2
8,523,JDK2-3-2
9,393,JDK2-3-2
10,417,JDK2-3-2
11,431,JDK2-3-2
12,411,JDK2-3-2
13,413,JDK2-3-2
14,412,JDK2-3-2
15,458,JDK2-3-2
16,414,JDK2-3-2
1,437,JDK2-2-2
2,532,JDK2-2-2
3,457,JDK2-2-2
4,544,JDK2-2-2
5,578,JDK2-2-2
6,486,JDK2-2-2
7,612,JDK2-2-2
8,466,JDK2-2-2
9,443,JDK2-2-2
10,593,JDK2-2-2
11,507,JDK2-2-2
12,555,JDK2-2-2
13,538,JDK2-2-2
14,514,JDK2-2-2
15,449,JDK2-2-2
16,504,JDK2-2-2
1,300,JDKF
2,415,JDKF
3,422,JDKF
4,385,JDKF
5,378,JDKF
6,376,JDKF
7,410,JDKF
8,351,JDKF
9,383,JDKF
10,387,JDKF
11,370,JDKF
12,385,JDKF
13,369,JDKF
14,401,JDKF
15,372,JDKF
16,393,JDKF
1,412,JDKE
2,386,JDKE
3,410,JDKE
4,423,JDKE
5,444,JDKE
6,398,JDKE
7,424,JDKE
8,448,JDKE
9,403,JDKE
10,433,JDKE
11,394,JDKE
12,433,JDKE
13,413,JDKE
14,409,JDKE
15,401,JDKE
16,401,JDKE
