Run,Time,JVM
1,8105,JDK2-2-1
2,8127,JDK2-2-1
3,8269,JDK2-2-1
4,8034,JDK2-2-1
5,8470,JDK2-2-1
6,8405,JDK2-2-1
7,8684,JDK2-2-1
8,8292,JDK2-2-1
9,8781,JDK2-2-1
10,8695,JDK2-2-1
11,7841,JDK2-2-1
12,8763,JDK2-2-1
13,8581,JDK2-2-1
14,8544,JDK2-2-1
15,8771,JDK2-2-1
16,8679,JDK2-2-1
1,8543,JDK8-9-9
2,8649,JDK8-9-9
3,8456,JDK8-9-9
4,8822,JDK8-9-9
5,8469,JDK8-9-9
6,9078,JDK8-9-9
7,8827,JDK8-9-9
8,8431,JDK8-9-9
9,8571,JDK8-9-9
10,8600,JDK8-9-9
11,8787,JDK8-9-9
12,8532,JDK8-9-9
13,8631,JDK8-9-9
14,8500,JDK8-9-9
15,8915,JDK8-9-9
16,8285,JDK8-9-9
1,8712,JDK3-2-1
2,8758,JDK3-2-1
3,8066,JDK3-2-1
4,8305,JDK3-2-1
5,8463,JDK3-2-1
6,8765,JDK3-2-1
7,8405,JDK3-2-1
8,8163,JDK3-2-1
9,8625,JDK3-2-1
10,8687,JDK3-2-1
11,8895,JDK3-2-1
12,8291,JDK3-2-1
13,8322,JDK3-2-1
14,8622,JDK3-2-1
15,8363,JDK3-2-1
16,8547,JDK3-2-1
1,8744,JDKE
2,8550,JDKE
3,8636,JDKE
4,8072,JDKE
5,8530,JDKE
6,8671,JDKE
7,9013,JDKE
8,8895,JDKE
9,8562,JDKE
10,8470,JDKE
11,8280,JDKE
12,8628,JDKE
13,8687,JDKE
14,8422,JDKE
15,8465,JDKE
16,8477,JDKE
1,7995,JDK5-6-7
2,8437,JDK5-6-7
3,8174,JDK5-6-7
4,7781,JDK5-6-7
5,8815,JDK5-6-7
6,8540,JDK5-6-7
7,8824,JDK5-6-7
8,8389,JDK5-6-7
9,8154,JDK5-6-7
10,8687,JDK5-6-7
11,8009,JDK5-6-7
12,8651,JDK5-6-7
13,8198,JDK5-6-7
14,7896,JDK5-6-7
15,8203,JDK5-6-7
16,7706,JDK5-6-7
1,8585,JDK2-3-2
2,8352,JDK2-3-2
3,8772,JDK2-3-2
4,8642,JDK2-3-2
5,8824,JDK2-3-2
6,8748,JDK2-3-2
7,8911,JDK2-3-2
8,8548,JDK2-3-2
9,8259,JDK2-3-2
10,8268,JDK2-3-2
11,8716,JDK2-3-2
12,8682,JDK2-3-2
13,8917,JDK2-3-2
14,8675,JDK2-3-2
15,8640,JDK2-3-2
16,8254,JDK2-3-2
1,8543,JDKF
2,8339,JDKF
3,8449,JDKF
4,8325,JDKF
5,8616,JDKF
6,8445,JDKF
7,8430,JDKF
8,8547,JDKF
9,8487,JDKF
10,8349,JDKF
11,8239,JDKF
12,8446,JDKF
13,8336,JDKF
14,8561,JDKF
15,8015,JDKF
16,7885,JDKF
1,8341,JDK5-4-4
2,8614,JDK5-4-4
3,8386,JDK5-4-4
4,8819,JDK5-4-4
5,7745,JDK5-4-4
6,8631,JDK5-4-4
7,8494,JDK5-4-4
8,8995,JDK5-4-4
9,8430,JDK5-4-4
10,8410,JDK5-4-4
11,8519,JDK5-4-4
12,8595,JDK5-4-4
13,8366,JDK5-4-4
14,8431,JDK5-4-4
15,8976,JDK5-4-4
16,7960,JDK5-4-4
1,8724,JDK3-2-3
2,8223,JDK3-2-3
3,8442,JDK3-2-3
4,8312,JDK3-2-3
5,8328,JDK3-2-3
6,8375,JDK3-2-3
7,7761,JDK3-2-3
8,8715,JDK3-2-3
9,8495,JDK3-2-3
10,8560,JDK3-2-3
11,8285,JDK3-2-3
12,8569,JDK3-2-3
13,8686,JDK3-2-3
14,8371,JDK3-2-3
15,8735,JDK3-2-3
16,8821,JDK3-2-3
1,8794,JDK1-1-3
2,8641,JDK1-1-3
3,8326,JDK1-1-3
4,8665,JDK1-1-3
5,8800,JDK1-1-3
6,8927,JDK1-1-3
7,8189,JDK1-1-3
8,8874,JDK1-1-3
9,8176,JDK1-1-3
10,8154,JDK1-1-3
11,8421,JDK1-1-3
12,8571,JDK1-1-3
13,8534,JDK1-1-3
14,8643,JDK1-1-3
15,9093,JDK1-1-3
16,8412,JDK1-1-3
1,8610,JDK2-2-2
2,9045,JDK2-2-2
3,8487,JDK2-2-2
4,8418,JDK2-2-2
5,8276,JDK2-2-2
6,8418,JDK2-2-2
7,8789,JDK2-2-2
8,8567,JDK2-2-2
9,8700,JDK2-2-2
10,8502,JDK2-2-2
11,8463,JDK2-2-2
12,8936,JDK2-2-2
13,8680,JDK2-2-2
14,9221,JDK2-2-2
15,8865,JDK2-2-2
16,8263,JDK2-2-2
