Run,Time,JVM
1,14857,JDK3-2-1
2,14637,JDK3-2-1
3,14728,JDK3-2-1
4,13741,JDK3-2-1
5,14526,JDK3-2-1
6,14364,JDK3-2-1
7,14307,JDK3-2-1
8,14289,JDK3-2-1
9,14517,JDK3-2-1
10,13987,JDK3-2-1
11,16783,JDK3-2-1
12,18897,JDK3-2-1
13,15029,JDK3-2-1
14,14605,JDK3-2-1
15,14212,JDK3-2-1
16,14403,JDK3-2-1
1,11062,JDK8-9-9
2,9870,JDK8-9-9
3,9641,JDK8-9-9
4,10205,JDK8-9-9
5,10310,JDK8-9-9
6,10585,JDK8-9-9
7,10404,JDK8-9-9
8,10100,JDK8-9-9
9,9721,JDK8-9-9
10,9976,JDK8-9-9
11,10277,JDK8-9-9
12,9929,JDK8-9-9
13,9728,JDK8-9-9
14,10239,JDK8-9-9
15,10312,JDK8-9-9
16,9997,JDK8-9-9
1,11949,JDK5-4-4
2,11660,JDK5-4-4
3,11912,JDK5-4-4
4,11698,JDK5-4-4
5,11954,JDK5-4-4
6,12161,JDK5-4-4
7,11432,JDK5-4-4
8,15565,JDK5-4-4
9,11807,JDK5-4-4
10,11487,JDK5-4-4
11,11964,JDK5-4-4
12,11904,JDK5-4-4
13,12109,JDK5-4-4
14,11872,JDK5-4-4
15,11852,JDK5-4-4
16,11543,JDK5-4-4
1,21592,JDK1-1-3
2,20639,JDK1-1-3
3,21485,JDK1-1-3
4,20118,JDK1-1-3
5,20126,JDK1-1-3
6,19539,JDK1-1-3
7,20747,JDK1-1-3
8,19431,JDK1-1-3
9,20105,JDK1-1-3
10,20533,JDK1-1-3
11,21164,JDK1-1-3
12,19712,JDK1-1-3
13,19599,JDK1-1-3
14,20360,JDK1-1-3
15,20531,JDK1-1-3
16,20893,JDK1-1-3
1,11978,JDK5-6-7
2,11882,JDK5-6-7
3,11297,JDK5-6-7
4,11839,JDK5-6-7
5,11982,JDK5-6-7
6,11888,JDK5-6-7
7,10892,JDK5-6-7
8,11712,JDK5-6-7
9,12337,JDK5-6-7
10,12434,JDK5-6-7
11,10766,JDK5-6-7
12,11779,JDK5-6-7
13,11911,JDK5-6-7
14,11615,JDK5-6-7
15,11840,JDK5-6-7
16,11562,JDK5-6-7
1,14076,JDK2-2-2
2,14058,JDK2-2-2
3,14167,JDK2-2-2
4,13830,JDK2-2-2
5,14586,JDK2-2-2
6,14989,JDK2-2-2
7,13705,JDK2-2-2
8,14810,JDK2-2-2
9,13710,JDK2-2-2
10,14478,JDK2-2-2
11,14155,JDK2-2-2
12,14274,JDK2-2-2
13,14631,JDK2-2-2
14,14705,JDK2-2-2
15,15296,JDK2-2-2
16,15604,JDK2-2-2
1,6874,JDKE
2,6420,JDKE
3,6567,JDKE
4,6513,JDKE
5,6280,JDKE
6,6596,JDKE
7,6544,JDKE
8,6615,JDKE
9,6498,JDKE
10,6147,JDKE
11,5756,JDKE
12,6337,JDKE
13,6525,JDKE
14,6686,JDKE
15,6485,JDKE
16,6061,JDKE
1,6495,JDKF
2,6244,JDKF
3,5808,JDKF
4,6190,JDKF
5,5899,JDKF
6,6069,JDKF
7,5706,JDKF
8,6070,JDKF
9,6223,JDKF
10,6375,JDKF
11,6469,JDKF
12,6477,JDKF
13,6285,JDKF
14,6043,JDKF
15,6229,JDKF
16,6190,JDKF
1,13797,JDK2-2-1
2,14068,JDK2-2-1
3,14552,JDK2-2-1
4,15101,JDK2-2-1
5,14209,JDK2-2-1
6,15141,JDK2-2-1
7,14106,JDK2-2-1
8,14615,JDK2-2-1
9,14071,JDK2-2-1
10,15273,JDK2-2-1
11,13443,JDK2-2-1
12,14161,JDK2-2-1
13,14818,JDK2-2-1
14,14539,JDK2-2-1
15,14186,JDK2-2-1
16,14791,JDK2-2-1
1,14051,JDK3-2-3
2,14342,JDK3-2-3
3,14791,JDK3-2-3
4,14479,JDK3-2-3
5,14492,JDK3-2-3
6,13815,JDK3-2-3
7,13564,JDK3-2-3
8,14699,JDK3-2-3
9,14030,JDK3-2-3
10,14624,JDK3-2-3
11,14453,JDK3-2-3
12,14710,JDK3-2-3
13,14630,JDK3-2-3
14,14331,JDK3-2-3
15,14046,JDK3-2-3
16,19446,JDK3-2-3
1,14653,JDK2-3-2
2,14608,JDK2-3-2
3,14459,JDK2-3-2
4,14393,JDK2-3-2
5,14602,JDK2-3-2
6,14979,JDK2-3-2
7,14916,JDK2-3-2
8,14595,JDK2-3-2
9,15110,JDK2-3-2
10,14647,JDK2-3-2
11,15075,JDK2-3-2
12,14241,JDK2-3-2
13,14998,JDK2-3-2
14,13537,JDK2-3-2
15,14969,JDK2-3-2
16,14880,JDK2-3-2
