Run,Time,JVM
1,8485,JDK2-3-2
2,8088,JDK2-3-2
3,8319,JDK2-3-2
4,8883,JDK2-3-2
5,8428,JDK2-3-2
6,8609,JDK2-3-2
7,8152,JDK2-3-2
8,8450,JDK2-3-2
9,8352,JDK2-3-2
10,8467,JDK2-3-2
11,8088,JDK2-3-2
12,8735,JDK2-3-2
13,8405,JDK2-3-2
14,8817,JDK2-3-2
15,8505,JDK2-3-2
16,8737,JDK2-3-2
1,8448,JDK5-6-7
2,8821,JDK5-6-7
3,8690,JDK5-6-7
4,8665,JDK5-6-7
5,8602,JDK5-6-7
6,8715,JDK5-6-7
7,8875,JDK5-6-7
8,8884,JDK5-6-7
9,8591,JDK5-6-7
10,8800,JDK5-6-7
11,8823,JDK5-6-7
12,8910,JDK5-6-7
13,8679,JDK5-6-7
14,8959,JDK5-6-7
15,8363,JDK5-6-7
16,8347,JDK5-6-7
1,8243,JDK2-2-2
2,8697,JDK2-2-2
3,8882,JDK2-2-2
4,8921,JDK2-2-2
5,8236,JDK2-2-2
6,8436,JDK2-2-2
7,8901,JDK2-2-2
8,8776,JDK2-2-2
9,8288,JDK2-2-2
10,8814,JDK2-2-2
11,8924,JDK2-2-2
12,8938,JDK2-2-2
13,9456,JDK2-2-2
14,8542,JDK2-2-2
15,8493,JDK2-2-2
16,8319,JDK2-2-2
1,8793,JDK1-1-3
2,8388,JDK1-1-3
3,8546,JDK1-1-3
4,8527,JDK1-1-3
5,8682,JDK1-1-3
6,8908,JDK1-1-3
7,8839,JDK1-1-3
8,12418,JDK1-1-3
9,8672,JDK1-1-3
10,8645,JDK1-1-3
11,8626,JDK1-1-3
12,10800,JDK1-1-3
13,8905,JDK1-1-3
14,8516,JDK1-1-3
15,8997,JDK1-1-3
16,9129,JDK1-1-3
1,8537,JDK3-2-3
2,8341,JDK3-2-3
3,8834,JDK3-2-3
4,8766,JDK3-2-3
5,8152,JDK3-2-3
6,8528,JDK3-2-3
7,7954,JDK3-2-3
8,8063,JDK3-2-3
9,8245,JDK3-2-3
10,8201,JDK3-2-3
11,8816,JDK3-2-3
12,7843,JDK3-2-3
13,8680,JDK3-2-3
14,8166,JDK3-2-3
15,8018,JDK3-2-3
16,8028,JDK3-2-3
1,8454,JDKF
2,8262,JDKF
3,7994,JDKF
4,8419,JDKF
5,8366,JDKF
6,8311,JDKF
7,8286,JDKF
8,7972,JDKF
9,8639,JDKF
10,8056,JDKF
11,8203,JDKF
12,8413,JDKF
13,8630,JDKF
14,8279,JDKF
15,8190,JDKF
16,8498,JDKF
1,8656,JDK5-4-4
2,8287,JDK5-4-4
3,8762,JDK5-4-4
4,8183,JDK5-4-4
5,8473,JDK5-4-4
6,8759,JDK5-4-4
7,8340,JDK5-4-4
8,8738,JDK5-4-4
9,8800,JDK5-4-4
10,8993,JDK5-4-4
11,8359,JDK5-4-4
12,8136,JDK5-4-4
13,8436,JDK5-4-4
14,8875,JDK5-4-4
15,8388,JDK5-4-4
16,8215,JDK5-4-4
1,8340,JDK8-9-9
2,8888,JDK8-9-9
3,8802,JDK8-9-9
4,8557,JDK8-9-9
5,8796,JDK8-9-9
6,8403,JDK8-9-9
7,8695,JDK8-9-9
8,8724,JDK8-9-9
9,8526,JDK8-9-9
10,8912,JDK8-9-9
11,8731,JDK8-9-9
12,8379,JDK8-9-9
13,8648,JDK8-9-9
14,8739,JDK8-9-9
15,8832,JDK8-9-9
16,8258,JDK8-9-9
1,8300,JDK2-2-1
2,8674,JDK2-2-1
3,8743,JDK2-2-1
4,8771,JDK2-2-1
5,8298,JDK2-2-1
6,8300,JDK2-2-1
7,8629,JDK2-2-1
8,8127,JDK2-2-1
9,8605,JDK2-2-1
10,8924,JDK2-2-1
11,8683,JDK2-2-1
12,8584,JDK2-2-1
13,8680,JDK2-2-1
14,8410,JDK2-2-1
15,8811,JDK2-2-1
16,8126,JDK2-2-1
1,8208,JDKE
2,8293,JDKE
3,8885,JDKE
4,8503,JDKE
5,8840,JDKE
6,8597,JDKE
7,8563,JDKE
8,8310,JDKE
9,8736,JDKE
10,8795,JDKE
11,8285,JDKE
12,8128,JDKE
13,8183,JDKE
14,8775,JDKE
15,8481,JDKE
16,8600,JDKE
1,8435,JDK3-2-1
2,8613,JDK3-2-1
3,8376,JDK3-2-1
4,8416,JDK3-2-1
5,8197,JDK3-2-1
6,8718,JDK3-2-1
7,8360,JDK3-2-1
8,8425,JDK3-2-1
9,8358,JDK3-2-1
10,8438,JDK3-2-1
11,7846,JDK3-2-1
12,8272,JDK3-2-1
13,8682,JDK3-2-1
14,8437,JDK3-2-1
15,8281,JDK3-2-1
16,8612,JDK3-2-1
