Run,Time,JVM
1,108453,JDK5-6-7
2,112810,JDK5-6-7
3,105230,JDK5-6-7
4,115423,JDK5-6-7
5,113940,JDK5-6-7
6,115872,JDK5-6-7
7,113566,JDK5-6-7
8,115322,JDK5-6-7
9,113396,JDK5-6-7
10,103536,JDK5-6-7
11,104489,JDK5-6-7
12,111559,JDK5-6-7
13,103725,JDK5-6-7
14,102089,JDK5-6-7
15,112251,JDK5-6-7
16,109123,JDK5-6-7
1,113312,JDK8-9-9
2,114966,JDK8-9-9
3,111650,JDK8-9-9
4,111823,JDK8-9-9
5,108597,JDK8-9-9
6,108609,JDK8-9-9
7,105957,JDK8-9-9
8,115276,JDK8-9-9
9,107226,JDK8-9-9
10,102049,JDK8-9-9
11,103918,JDK8-9-9
12,110721,JDK8-9-9
13,114549,JDK8-9-9
14,106265,JDK8-9-9
15,112600,JDK8-9-9
16,101573,JDK8-9-9
1,118049,JDK1-1-3
2,126198,JDK1-1-3
3,111934,JDK1-1-3
4,117954,JDK1-1-3
5,122798,JDK1-1-3
6,119655,JDK1-1-3
7,123581,JDK1-1-3
8,116614,JDK1-1-3
9,118508,JDK1-1-3
10,115767,JDK1-1-3
11,112639,JDK1-1-3
12,120799,JDK1-1-3
13,115391,JDK1-1-3
14,120998,JDK1-1-3
15,118860,JDK1-1-3
16,121223,JDK1-1-3
1,113416,JDK2-3-2
2,111722,JDK2-3-2
3,114391,JDK2-3-2
4,112096,JDK2-3-2
5,106501,JDK2-3-2
6,113454,JDK2-3-2
7,112841,JDK2-3-2
8,112101,JDK2-3-2
9,104204,JDK2-3-2
10,113299,JDK2-3-2
11,115025,JDK2-3-2
12,105679,JDK2-3-2
13,114225,JDK2-3-2
14,112968,JDK2-3-2
15,109143,JDK2-3-2
16,103848,JDK2-3-2
1,108468,JDKF
2,114556,JDKF
3,114306,JDKF
4,107546,JDKF
5,111580,JDKF
6,115323,JDKF
7,113200,JDKF
8,114549,JDKF
9,108176,JDKF
10,108086,JDKF
11,112191,JDKF
12,115737,JDKF
13,115202,JDKF
14,111640,JDKF
15,112429,JDKF
16,114507,JDKF
1,111948,JDK3-2-1
2,114071,JDK3-2-1
3,111737,JDK3-2-1
4,114645,JDK3-2-1
5,105010,JDK3-2-1
6,109560,JDK3-2-1
7,110763,JDK3-2-1
8,111984,JDK3-2-1
9,113870,JDK3-2-1
10,111735,JDK3-2-1
11,107151,JDK3-2-1
12,105946,JDK3-2-1
13,110501,JDK3-2-1
14,107183,JDK3-2-1
15,103465,JDK3-2-1
16,111387,JDK3-2-1
1,114138,JDK3-2-3
2,118447,JDK3-2-3
3,110424,JDK3-2-3
4,106961,JDK3-2-3
5,110567,JDK3-2-3
6,114631,JDK3-2-3
7,103192,JDK3-2-3
8,111261,JDK3-2-3
9,112883,JDK3-2-3
10,115941,JDK3-2-3
11,106644,JDK3-2-3
12,112415,JDK3-2-3
13,107962,JDK3-2-3
14,112152,JDK3-2-3
15,110015,JDK3-2-3
16,112240,JDK3-2-3
1,125431,JDK2-2-2
2,5194015,JDK2-2-2
3,134340,JDK2-2-2
4,2529874,JDK2-2-2
5,6257592,JDK2-2-2
6,111443,JDK2-2-2
7,116754,JDK2-2-2
8,111861,JDK2-2-2
9,116551,JDK2-2-2
10,118223,JDK2-2-2
11,119628,JDK2-2-2
12,114254,JDK2-2-2
13,119005,JDK2-2-2
14,119013,JDK2-2-2
15,124449,JDK2-2-2
16,118527,JDK2-2-2
1,113564,JDK5-4-4
2,106191,JDK5-4-4
3,114457,JDK5-4-4
4,114517,JDK5-4-4
5,112446,JDK5-4-4
6,104187,JDK5-4-4
7,114118,JDK5-4-4
8,110843,JDK5-4-4
9,106870,JDK5-4-4
10,107772,JDK5-4-4
11,116010,JDK5-4-4
12,111584,JDK5-4-4
13,107558,JDK5-4-4
14,114121,JDK5-4-4
15,113756,JDK5-4-4
16,109803,JDK5-4-4
1,102878,JDKE
2,111055,JDKE
3,112937,JDKE
4,113369,JDKE
5,112219,JDKE
6,114786,JDKE
7,115031,JDKE
8,114169,JDKE
9,103778,JDKE
10,113028,JDKE
11,108408,JDKE
12,114267,JDKE
13,113413,JDKE
14,114257,JDKE
15,111382,JDKE
16,109866,JDKE
1,115793,JDK2-2-1
2,112087,JDK2-2-1
3,110657,JDK2-2-1
4,114185,JDK2-2-1
5,110087,JDK2-2-1
6,115521,JDK2-2-1
7,103199,JDK2-2-1
8,111424,JDK2-2-1
9,114208,JDK2-2-1
10,112995,JDK2-2-1
11,108092,JDK2-2-1
12,109740,JDK2-2-1
13,107524,JDK2-2-1
14,109000,JDK2-2-1
15,104654,JDK2-2-1
16,108997,JDK2-2-1
