Run,Time,JVM
1,562,JDK2-3-2
2,471,JDK2-3-2
3,583,JDK2-3-2
4,448,JDK2-3-2
5,418,JDK2-3-2
6,459,JDK2-3-2
7,474,JDK2-3-2
8,820,JDK2-3-2
9,453,JDK2-3-2
10,1578,JDK2-3-2
11,432,JDK2-3-2
12,456,JDK2-3-2
13,444,JDK2-3-2
14,460,JDK2-3-2
15,399,JDK2-3-2
16,453,JDK2-3-2
1,508,JDK3-2-3
2,431,JDK3-2-3
3,446,JDK3-2-3
4,482,JDK3-2-3
5,431,JDK3-2-3
6,530,JDK3-2-3
7,412,JDK3-2-3
8,441,JDK3-2-3
9,435,JDK3-2-3
10,475,JDK3-2-3
11,608,JDK3-2-3
12,547,JDK3-2-3
13,437,JDK3-2-3
14,445,JDK3-2-3
15,393,JDK3-2-3
16,486,JDK3-2-3
1,474,JDK2-2-1
2,431,JDK2-2-1
3,446,JDK2-2-1
4,452,JDK2-2-1
5,488,JDK2-2-1
6,519,JDK2-2-1
7,489,JDK2-2-1
8,483,JDK2-2-1
9,430,JDK2-2-1
10,408,JDK2-2-1
11,591,JDK2-2-1
12,401,JDK2-2-1
13,432,JDK2-2-1
14,425,JDK2-2-1
15,441,JDK2-2-1
16,434,JDK2-2-1
1,573,JDK2-2-2
2,507,JDK2-2-2
3,534,JDK2-2-2
4,478,JDK2-2-2
5,666,JDK2-2-2
6,508,JDK2-2-2
7,489,JDK2-2-2
8,488,JDK2-2-2
9,490,JDK2-2-2
10,500,JDK2-2-2
11,478,JDK2-2-2
12,530,JDK2-2-2
13,524,JDK2-2-2
14,584,JDK2-2-2
15,533,JDK2-2-2
16,568,JDK2-2-2
1,449,JDKE
2,469,JDKE
3,470,JDKE
4,425,JDKE
5,429,JDKE
6,510,JDKE
7,442,JDKE
8,436,JDKE
9,442,JDKE
10,442,JDKE
11,425,JDKE
12,429,JDKE
13,488,JDKE
14,421,JDKE
15,405,JDKE
16,457,JDKE
1,337,JDKF
2,429,JDKF
3,399,JDKF
4,375,JDKF
5,402,JDKF
6,419,JDKF
7,380,JDKF
8,378,JDKF
9,460,JDKF
10,384,JDKF
11,367,JDKF
12,398,JDKF
13,361,JDKF
14,350,JDKF
15,369,JDKF
16,398,JDKF
1,522,JDK1-1-3
2,548,JDK1-1-3
3,481,JDK1-1-3
4,553,JDK1-1-3
5,512,JDK1-1-3
6,505,JDK1-1-3
7,569,JDK1-1-3
8,646,JDK1-1-3
9,532,JDK1-1-3
10,568,JDK1-1-3
11,470,JDK1-1-3
12,471,JDK1-1-3
13,518,JDK1-1-3
14,833,JDK1-1-3
15,623,JDK1-1-3
16,505,JDK1-1-3
1,606,JDK5-6-7
2,439,JDK5-6-7
3,466,JDK5-6-7
4,439,JDK5-6-7
5,471,JDK5-6-7
6,450,JDK5-6-7
7,461,JDK5-6-7
8,487,JDK5-6-7
9,465,JDK5-6-7
10,454,JDK5-6-7
11,450,JDK5-6-7
12,476,JDK5-6-7
13,469,JDK5-6-7
14,467,JDK5-6-7
15,462,JDK5-6-7
16,452,JDK5-6-7
1,462,JDK5-4-4
2,449,JDK5-4-4
3,1572,JDK5-4-4
4,411,JDK5-4-4
5,426,JDK5-4-4
6,418,JDK5-4-4
7,433,JDK5-4-4
8,440,JDK5-4-4
9,486,JDK5-4-4
10,450,JDK5-4-4
11,460,JDK5-4-4
12,462,JDK5-4-4
13,443,JDK5-4-4
14,541,JDK5-4-4
15,436,JDK5-4-4
16,439,JDK5-4-4
1,489,JDK8-9-9
2,457,JDK8-9-9
3,435,JDK8-9-9
4,581,JDK8-9-9
5,440,JDK8-9-9
6,433,JDK8-9-9
7,508,JDK8-9-9
8,429,JDK8-9-9
9,447,JDK8-9-9
10,416,JDK8-9-9
11,559,JDK8-9-9
12,477,JDK8-9-9
13,539,JDK8-9-9
14,454,JDK8-9-9
15,446,JDK8-9-9
16,456,JDK8-9-9
1,470,JDK3-2-1
2,427,JDK3-2-1
3,483,JDK3-2-1
4,431,JDK3-2-1
5,495,JDK3-2-1
6,418,JDK3-2-1
7,546,JDK3-2-1
8,482,JDK3-2-1
9,548,JDK3-2-1
10,471,JDK3-2-1
11,468,JDK3-2-1
12,451,JDK3-2-1
13,451,JDK3-2-1
14,459,JDK3-2-1
15,451,JDK3-2-1
16,436,JDK3-2-1
