Run,Time,JVM
1,418,JDK3-2-1
2,286,JDK3-2-1
3,610,JDK3-2-1
4,289,JDK3-2-1
5,388,JDK3-2-1
6,753,JDK3-2-1
7,316,JDK3-2-1
8,583,JDK3-2-1
9,527,JDK3-2-1
10,357,JDK3-2-1
11,569,JDK3-2-1
12,305,JDK3-2-1
13,291,JDK3-2-1
14,411,JDK3-2-1
15,413,JDK3-2-1
16,290,JDK3-2-1
1,293,JDKE
2,276,JDKE
3,623,JDKE
4,421,JDKE
5,492,JDKE
6,322,JDKE
7,369,JDKE
8,278,JDKE
9,781,JDKE
10,368,JDKE
11,473,JDKE
12,324,JDKE
13,513,JDKE
14,581,JDKE
15,491,JDKE
16,293,JDKE
1,562,JDK2-2-1
2,478,JDK2-2-1
3,279,JDK2-2-1
4,439,JDK2-2-1
5,295,JDK2-2-1
6,657,JDK2-2-1
7,318,JDK2-2-1
8,741,JDK2-2-1
9,282,JDK2-2-1
10,606,JDK2-2-1
11,354,JDK2-2-1
12,442,JDK2-2-1
13,792,JDK2-2-1
14,401,JDK2-2-1
15,306,JDK2-2-1
16,274,JDK2-2-1
1,765,JDK8-9-9
2,819,JDK8-9-9
3,298,JDK8-9-9
4,291,JDK8-9-9
5,594,JDK8-9-9
6,538,JDK8-9-9
7,318,JDK8-9-9
8,431,JDK8-9-9
9,273,JDK8-9-9
10,487,JDK8-9-9
11,773,JDK8-9-9
12,308,JDK8-9-9
13,597,JDK8-9-9
14,755,JDK8-9-9
15,762,JDK8-9-9
16,350,JDK8-9-9
1,403,JDKF
2,750,JDKF
3,545,JDKF
4,348,JDKF
5,753,JDKF
6,554,JDKF
7,615,JDKF
8,444,JDKF
9,390,JDKF
10,401,JDKF
11,769,JDKF
12,522,JDKF
13,309,JDKF
14,428,JDKF
15,295,JDKF
16,508,JDKF
1,299,JDK5-4-4
2,338,JDK5-4-4
3,287,JDK5-4-4
4,695,JDK5-4-4
5,468,JDK5-4-4
6,558,JDK5-4-4
7,514,JDK5-4-4
8,735,JDK5-4-4
9,377,JDK5-4-4
10,672,JDK5-4-4
11,591,JDK5-4-4
12,354,JDK5-4-4
13,413,JDK5-4-4
14,519,JDK5-4-4
15,550,JDK5-4-4
16,619,JDK5-4-4
1,289,JDK3-2-3
2,342,JDK3-2-3
3,300,JDK3-2-3
4,403,JDK3-2-3
5,359,JDK3-2-3
6,299,JDK3-2-3
7,251,JDK3-2-3
8,649,JDK3-2-3
9,351,JDK3-2-3
10,288,JDK3-2-3
11,302,JDK3-2-3
12,485,JDK3-2-3
13,694,JDK3-2-3
14,564,JDK3-2-3
15,527,JDK3-2-3
16,416,JDK3-2-3
1,763,JDK1-1-3
2,347,JDK1-1-3
3,838,JDK1-1-3
4,845,JDK1-1-3
5,392,JDK1-1-3
6,377,JDK1-1-3
7,888,JDK1-1-3
8,410,JDK1-1-3
9,434,JDK1-1-3
10,412,JDK1-1-3
11,730,JDK1-1-3
12,350,JDK1-1-3
13,861,JDK1-1-3
14,439,JDK1-1-3
15,569,JDK1-1-3
16,579,JDK1-1-3
1,372,JDK2-2-2
2,838,JDK2-2-2
3,824,JDK2-2-2
4,649,JDK2-2-2
5,469,JDK2-2-2
6,444,JDK2-2-2
7,504,JDK2-2-2
8,771,JDK2-2-2
9,360,JDK2-2-2
10,384,JDK2-2-2
11,404,JDK2-2-2
12,468,JDK2-2-2
13,406,JDK2-2-2
14,559,JDK2-2-2
15,374,JDK2-2-2
16,320,JDK2-2-2
1,388,JDK5-6-7
2,553,JDK5-6-7
3,319,JDK5-6-7
4,751,JDK5-6-7
5,456,JDK5-6-7
6,796,JDK5-6-7
7,496,JDK5-6-7
8,292,JDK5-6-7
9,308,JDK5-6-7
10,288,JDK5-6-7
11,301,JDK5-6-7
12,814,JDK5-6-7
13,306,JDK5-6-7
14,381,JDK5-6-7
15,333,JDK5-6-7
16,764,JDK5-6-7
1,449,JDK2-3-2
2,298,JDK2-3-2
3,604,JDK2-3-2
4,489,JDK2-3-2
5,530,JDK2-3-2
6,339,JDK2-3-2
7,306,JDK2-3-2
8,745,JDK2-3-2
9,463,JDK2-3-2
10,749,JDK2-3-2
11,750,JDK2-3-2
12,706,JDK2-3-2
13,576,JDK2-3-2
14,671,JDK2-3-2
15,680,JDK2-3-2
16,304,JDK2-3-2
