Time,GC Util,heapSize,numThreads,GCInterval
0.0,0.0,100,100,100
580.0,42.0,100,100.0,100
593.0,27.0,100,100.0,100
608.0,29.0,100,100.0,100
616.0,0.0,100,100.0,100
621.0,51.0,100,12.5,100
630.0,33.0,100,100.0,100
634.0,48.0,100,100.0,100
638.0,60.0,100,12.5,100
649.0,36.0,100,100.0,100
653.0,0.0,100,100.0,100
659.0,55.0,100,12.5,100
668.0,31.0,100,100.0,100
672.0,0.0,100,100.0,100
679.0,58.0,100,12.5,100
686.0,34.0,100,100.0,100
690.0,20.0,100,100.0,100
698.0,72.0,100,100.0,100
707.0,48.0,100,100.0,100
710.0,0.0,100,100.0,100
714.0,84.0,100,12.5,100
721.0,43.0,100,100.0,100
725.0,50.0,100,100.0,100
730.0,81.0,100,100.0,100
738.0,44.0,100,100.0,100
742.0,41.0,100,100.0,100
746.0,85.0,100,12.5,100
754.0,42.0,100,100.0,100
758.0,34.0,100,100.0,100
762.0,0.0,100,100.0,100
770.0,35.0,100,100.0,100
773.0,0.0,100,100.0,100
778.0,81.0,100,100.0,100
786.0,37.0,100,100.0,100
790.0,42.0,100,100.0,100
796.0,104.0,100,100.0,100
803.0,55.0,100,100.0,100
806.0,45.0,100,100.0,100
813.0,102.0,100,100.0,100
820.0,63.0,100,100.0,100
823.0,0.0,100,100.0,100
828.0,0.0,100,100.0,100
834.0,0.0,100,100.0,100
838.0,69.0,100,100.0,100
842.0,0.0,100,100.0,100
845.0,129.0,100,12.5,100
850.0,55.0,100,100.0,100
1326.0,205.0,100,100.0,100
2335.0,159.0,100,100.0,100
2400.0,0.0,100,100.0,100
2457.0,69.0,100,100.0,100
2579.0,82.0,100,100.0,100
2637.0,0.0,100,100.0,100
2698.0,74.0,100,100.0,100
2767.0,0.0,100,100.0,100
2859.0,0.0,100,100.0,100
2919.0,117.0,100,100.0,100
2976.0,97.0,100,100.0,100
3041.0,106.0,100,100.0,100
3095.0,78.0,100,100.0,100
3167.0,150.0,100,100.0,100
3208.0,207.0,100,100.0,100
3295.0,169.0,100,100.0,100
3324.0,231.0,100,12.5,100
3365.0,214.0,100,12.5,100
3424.0,482.0,100,12.5,100
3513.0,459.0,100,100.0,100
3585.0,143.0,100,12.5,100
3688.0,153.0,100,100.0,100
3750.0,136.0,100,12.5,100
3832.0,159.0,100,12.5,100
3926.0,72.0,100,100.0,100
3998.0,158.0,100,12.5,100
4074.0,149.0,100,12.5,100
4155.0,168.0,100,12.5,100
4238.0,171.0,100,12.5,100
4297.0,165.0,100,12.5,100
4359.0,179.0,100,12.5,100
