Time,GC Util
0,0
0,0
21,0
21,0
44,16
44,16
60,10
60,10
74,11
74,11
541,0
541,0
740,0
740,0
934,0
934,0
1166,0
1166,0
1467,0
1467,0
1743,0
1743,0
1994,0
1994,0
2086,0
2086,0
2096,8
2096,8
2112,4
2112,4
2130,3
2130,3
2156,2
2156,2
2197,2
2197,2
2231,3
2231,3
2259,5
2259,5
5031,0
5031,0
5062,6
5062,6
5086,6
5086,6
5133,2
5133,2
5172,3
5172,3
5225,2
5225,2
5256,6
5256,6
5268,15
5268,15
5276,22
5276,22
5287,15
5287,15
5316,2
5316,2
5378,1
5378,1
5412,4
5412,4
5450,3
5450,3
5493,3
5493,3
5529,3
5529,3
5558,3
5558,3
5586,4
5586,4
5620,4
5620,4
5648,5
5648,5
5680,5
5680,5
5729,2
5729,2
5736,32
5736,32
5744,20
5744,20
5759,10
5759,10
5769,13
5769,13
5784,8
5784,8
5803,6
5803,6
5817,11
5817,11
5834,9
5834,9
5854,8
5854,8
5883,4
5883,4
5883,4
5889,45
5889,45
5898,20
5903,89
5903,89
5913,17
5913,17
5923,17
5923,17
5940,8
5940,8
5971,4
5971,4
6002,16
6002,16
6050,52
6050,52
6054,60
6054,60
6057,51
6057,51
6062,33
6062,33
6067,14
6067,14
6073,18
6073,18
6079,19
6079,19
6089,12
6089,12
6113,6
6113,6
6138,5
6138,5
6138,5
6143,53
6143,53
6149,27
6153,135
6153,135
6161,21
6161,21
6180,6
6180,6
6188,13
6188,13
6197,17
6197,17
6223,9
6223,9
6229,39
6229,39
6237,32
6237,32
6248,23
6248,23
6265,12
6265,12
6284,9
6284,9
6318,11
6318,11
6329,37
6329,37
6342,33
6342,33
6342,33
6358,25
6358,25
6415,3
6423,96
6423,96
6477,7
6477,7
6508,9
6508,9
6538,14
6538,14
6566,7
6566,7
6577,30
6577,30
6595,19
6595,19
6635,7
6635,7
6667,9
6667,9
6702,11
6702,11
6741,13
6741,13
6756,12
6756,12
6768,32
6768,32
6793,11
6793,11
6807,14
6807,14
6830,13
6830,13
6841,16
6841,16
6863,15
6863,15
6886,12
6886,12
6900,22
6900,22
6920,13
6920,13
6941,6
6941,6
6961,8
6961,8
6981,10
6981,10
6995,12
6995,12
7024,5
7024,5
7049,3
7049,3
7072,8
7072,8
7086,12
7086,12
7109,10
7109,10
7125,9
7125,9
7200,2
7200,2
7231,5
7231,5
7318,2
7318,2
7328,128
7328,128
7409,10
7409,10
7447,10
7447,10
7483,9
7483,9
7520,12
7520,12
7550,13
7550,13
7575,16
7575,16
7601,17
7601,17
7601,17
7630,15
7639,194
7639,194
7666,7
7666,7
7693,16
7693,16
7720,18
7720,18
7748,18
7748,18
7776,17
