Time,GC Util,heapSize,numThreads,GCInterval
0.0,0.0,100,100,100
0.0,0.0,100,100,100
647.0,31.0,100.0,100.0,100
647.0,31.0,100.0,100.0,100
1606.0,13.0,100.78,100.0,100
1606.0,13.0,100.78,100.0,100
4845.0,95.0,101.56,100.0,100
4845.0,95.0,101.56,100.0,100
7721.0,27.0,102.34,100.0,100
7721.0,27.0,102.34,100.0,100
10499.0,27.0,103.12,100.0,100
10499.0,27.0,103.12,100.0,100
13457.0,95.0,103.91,100.0,100
13457.0,95.0,103.91,100.0,100
16440.0,25.0,104.69,100.0,100
16440.0,25.0,104.69,100.0,100
19493.0,96.0,105.47,100.0,100
19493.0,96.0,105.47,100.0,100
22508.0,96.0,106.25,100.0,100
22508.0,96.0,106.25,100.0,100
25660.0,26.0,107.03,100.0,100
25660.0,26.0,107.03,100.0,100
