,GC Util,GCInterval,JVM,Time,benchmark,heapSize,numThreads
0,0.0,100.0,JDKG,0.0,sunflow,100.0,100.0
1,0.0,100.0,JDKG,0.0,sunflow,100.0,100.0
2,16.0,100.0,JDKG,24.0,sunflow,100.0,100.0
3,0.0,100.0,JDKG,213.0,sunflow,100.0,100.0
4,0.0,95.0,JDKG,780.0,sunflow,100.0,100.0
5,9.0,90.0,JDKG,898.0,sunflow,100.0,100.0
6,111.0,90.0,JDKG,986.0,sunflow,100.0,100.0
7,1.0,95.0,JDKG,1423.0,sunflow,100.0,100.0
8,49.0,100.0,JDKG,1430.0,sunflow,100.0,100.0
9,9.0,105.0,JDKG,1463.0,sunflow,100.0,100.0
10,4.0,105.0,JDKG,1535.0,sunflow,100.0,100.0
11,6.0,105.0,JDKG,1564.0,sunflow,100.0,100.0
12,33.0,110.0,JDKG,1568.0,sunflow,100.0,100.0
13,4.0,110.0,JDKG,1600.0,sunflow,100.0,100.0
14,7.0,105.0,JDKG,1615.0,sunflow,100.0,100.0
15,1.0,105.0,JDKG,1669.0,sunflow,100.0,100.0
16,3.0,100.0,JDKG,1692.0,sunflow,100.0,100.0
17,14.0,95.0,JDKG,1696.0,sunflow,100.0,100.0
18,9.0,95.0,JDKG,1700.0,sunflow,100.0,100.0
19,3.0,90.0,JDKG,1712.0,sunflow,100.0,100.0
20,1.0,80.0,JDKG,1768.0,sunflow,100.0,100.0
21,9.0,75.0,JDKG,1782.0,sunflow,100.0,100.0
22,9.0,75.0,JDKG,1797.0,sunflow,100.0,100.0
23,13.0,75.0,JDKG,1811.0,sunflow,100.0,100.0
24,6.0,75.0,JDKG,1825.0,sunflow,100.0,100.0
25,5.0,75.0,JDKG,1838.0,sunflow,100.0,100.0
26,7.0,75.0,JDKG,1848.0,sunflow,100.0,100.0
27,6.0,75.0,JDKG,1860.0,sunflow,100.0,100.0
28,5.0,75.0,JDKG,1874.0,sunflow,100.0,100.0
29,7.0,75.0,JDKG,1883.0,sunflow,100.0,100.0
30,8.0,75.0,JDKG,1892.0,sunflow,100.0,100.0
31,7.0,75.0,JDKG,1901.0,sunflow,100.0,100.0
32,8.0,75.0,JDKG,1910.0,sunflow,100.0,100.0
33,7.0,75.0,JDKG,1919.0,sunflow,100.0,100.0
34,8.0,75.0,JDKG,1928.0,sunflow,100.0,100.0
35,7.0,75.0,JDKG,1937.0,sunflow,100.0,100.0
36,10.0,75.0,JDKG,1948.0,sunflow,100.0,100.0
37,7.0,75.0,JDKG,1958.0,sunflow,100.0,100.0
38,9.0,75.0,JDKG,1969.0,sunflow,100.0,100.0
39,11.0,75.0,JDKG,1978.0,sunflow,100.0,100.0
40,6.0,75.0,JDKG,1990.0,sunflow,100.0,100.0
41,7.0,75.0,JDKG,1999.0,sunflow,100.0,100.0
42,6.0,75.0,JDKG,2010.0,sunflow,100.0,100.0
43,7.0,75.0,JDKG,2019.0,sunflow,100.0,100.0
44,6.0,75.0,JDKG,2030.0,sunflow,100.0,100.0
45,8.0,75.0,JDKG,2039.0,sunflow,100.0,100.0
46,9.0,75.0,JDKG,2050.0,sunflow,100.0,100.0
47,11.0,75.0,JDKG,2058.0,sunflow,100.0,100.0
48,6.0,75.0,JDKG,2069.0,sunflow,100.0,100.0
49,8.0,75.0,JDKG,2078.0,sunflow,100.0,100.0
50,8.0,75.0,JDKG,2086.0,sunflow,100.0,100.0
51,7.0,75.0,JDKG,2096.0,sunflow,100.0,100.0
52,7.0,75.0,JDKG,2105.0,sunflow,100.0,100.0
53,8.0,75.0,JDKG,2113.0,sunflow,100.0,100.0
54,7.0,75.0,JDKG,2123.0,sunflow,100.0,100.0
55,9.0,75.0,JDKG,2130.0,sunflow,100.0,100.0
56,7.0,75.0,JDKG,2139.0,sunflow,100.0,100.0
57,9.0,75.0,JDKG,2146.0,sunflow,100.0,100.0
58,9.0,75.0,JDKG,2153.0,sunflow,100.0,100.0
