Time,GC Util,heapSize,numThreads,GCInterval
0.0,0.0,100,100,100
0.0,0.0,100,100,100
1292.0,40.0,100,100.0,100
1292.0,40.0,100,100.0,100
1602.0,22.0,100,100.0,100
1602.0,22.0,100,100.0,100
1666.0,121.0,100,100.0,100
1666.0,121.0,100,100.0,100
1732.0,58.0,100,100.0,100
1732.0,58.0,100,100.0,100
1764.0,48.0,100,100.0,100
1764.0,48.0,100,100.0,100
1804.0,23.0,100,100.0,100
1804.0,23.0,100,100.0,100
1842.0,25.0,100,100.0,100
1842.0,25.0,100,100.0,100
1875.0,24.0,100,100.0,100
1875.0,24.0,100,100.0,100
1908.0,28.0,100,100.0,100
1908.0,28.0,100,100.0,100
1950.0,108.0,100,100.0,100
1950.0,108.0,100,100.0,100
1979.0,32.0,100,100.0,100
1979.0,32.0,100,100.0,100
2011.0,31.0,100,100.0,100
2011.0,31.0,100,100.0,100
2063.0,34.0,100,100.0,100
2063.0,34.0,100,100.0,100
