Time,GC Util
0,0
0,0
261,80
400,2
403,4
403,4
564,80
674,1
678,86
767,2
772,104
857,1
859,159
902,3
905,20
905,20
975,12
975,12
1054,111
1054,111
1142,85
1222,1
1227,158
1320,2
1324,227
1364,5
1367,232
1377,12
1380,222
1390,12
1394,147
1394,147
1409,147
1409,147
1409,147
1432,114
1432,114
1432,114
1432,114
1448,14
1448,14
1448,14
1448,14
1466,136
1466,136
1486,176
1486,176
1486,176
1504,153
1504,153
1504,153
1504,153
1527,152
1527,152
1553,182
1553,182
1573,78
1573,78
1592,193
1592,193
1609,101
1609,101
1609,101
1609,101
1637,73
1637,73
1653,183
1653,183
1666,7
1666,7
1666,7
1666,7
1684,188
1684,188
1701,129
1701,129
1701,129
1701,129
1723,83
1723,83
1738,191
1738,191
1756,6
1756,6
1756,6
1756,6
1775,197
1775,197
1789,130
1789,130
1789,130
1789,130
1809,179
1809,179
1824,114
1824,114
1824,114
1824,114
1845,105
1845,105
1845,105
1845,105
1859,157
1859,157
1871,174
1871,174
1882,223
1882,223
1893,146
1893,146
1906,119
1906,119
1906,119
1906,119
1921,176
1921,176
1921,176
1921,176
1931,257
1931,257
1939,22
1939,22
1941,19
1941,19
1955,135
1955,135
1955,135
1955,135
1970,188
1970,188
1978,16
1978,16
1981,175
1981,175
1993,191
1993,191
2005,147
2005,147
2017,142
2017,142
2017,142
2017,142
2032,181
2032,181
2032,181
2032,181
2042,255
2042,255
2049,16
2049,16
2051,199
2051,199
2058,18
2058,18
2060,180
2060,180
2067,19
2067,19
2069,192
2069,192
2079,14
2079,14
2079,14
2079,14
2089,255
2089,255
2097,23
2097,23
2100,245
2108,22
2108,22
2112,157
2112,157
2126,154
2126,154
2137,146
2137,146
2148,159
2148,159
2159,154
2159,154
2170,150
2170,150
2181,145
2181,145
2181,145
2181,145
2191,257
2200,18
2200,18
2202,207
2202,207
2210,20
2210,20
2212,198
2212,198
2221,18
2221,18
2224,181
2224,181
2236,5
2236,5
2236,5
2236,5
2252,117
2252,117
2264,186
2264,186
2275,6
2275,6
2275,6
2275,6
2291,150
2291,150
2304,111
2304,111
2304,111
2321,184
2321,184
2334,159
2334,159
2348,115
2348,115
2348,115
2365,148
2365,148
2365,148
2365,148
2377,164
2377,164
2388,15
2388,15
2401,138
2401,138
2412,182
2412,182
2426,214
2429,56
2433,141
2433,141
2433,141
2433,141
2451,185
2451,185
2466,139
2466,139
2477,205
2477,205
2489,180
2489,180
2505,123
2505,123
2505,123
2505,123
2517,250
2517,250
2530,235
2530,235
2543,170
2550,24
2553,126
2553,126
2566,141
2566,141
2578,142
2578,142
2578,142
2589,259
2589,259
2599,21
2599,21
2603,174
2603,174
