Time,GC Util
0,0
0,0
727,40
727,40
2986,25
2986,25
3043,57
3078,110
5423,173
5423,173
7994,45
7994,45
9434,163
10662,113
13396,97
13396,97
15987,106
15987,106
18723,124
21244,108
24367,68
24367,68
26917,93
26917,93
29525,215
32259,157
35126,59
35126,59
37339,106
37339,106
39873,198
42367,111
45292,59
45292,59
48343,102
48343,102
51762,219
54550,107
57717,112
57717,112
60349,87
60349,87
64166,153
67991,71
71019,49
71019,49
73925,97
73925,97
77597,221
81182,68
84198,43
84198,43
86870,102
86870,102
90666,184
94516,75
97458,45
97458,45
100328,102
100328,102
104189,211
107840,69
111316,108
111316,108
114813,93
114813,93
118690,214
122132,61
125354,96
125354,96
128377,96
128377,96
132394,217
136507,67
139771,101
139771,101
142889,82
142889,82
147188,188
150742,88
154049,40
154049,40
157122,104
157122,104
161588,422
165360,173
169663,296
169663,296
173293,98
173293,98
177446,248
181205,108
