Time,GC Util
0,0
0,0
255,49
255,49
445,85
445,85
571,1
571,1
574,88
609,6
611,84
647,5
653,54
653,54
689,103
689,103
736,102
736,102
773,40
773,40
818,85
818,85
861,97
861,97
904,76
904,76
961,143
961,143
1033,70
1033,70
1048,162
1048,162
1058,83
1058,83
1066,83
1066,83
1074,86
1074,86
1084,183
1084,183
1095,152
1095,152
1107,253
1107,253
1119,223
1119,223
1133,153
1133,153
1145,152
1145,152
1157,231
1157,231
1169,148
1169,148
1183,180
1183,180
1196,279
1196,279
1208,142
1208,142
1220,159
1220,159
1232,204
1232,204
1243,222
1243,222
1253,221
1253,221
1264,223
1264,223
1275,243
1275,243
1285,140
1285,140
1295,209
1295,209
1305,228
1305,228
1316,104
1316,104
1327,152
1327,152
1339,212
1339,212
1350,156
1350,156
1360,187
1360,187
1370,211
1370,211
1381,212
1381,212
1394,193
1394,193
1394,193
1394,193
1405,208
1405,208
1416,135
1416,135
1429,134
1429,134
1443,209
1443,209
1455,18
1455,18
1478,327
1485,24
1487,354
1494,22
1496,317
1504,22
1506,153
1506,153
1518,34
1518,34
1542,178
1550,27
1551,365
1559,25
1561,319
1569,29
1573,140
1573,140
1585,157
1585,157
1609,328
1618,17
1621,260
1628,31
1630,343
1639,21
1642,186
1642,186
1656,23
1656,23
1677,390
1684,23
1686,401
1692,25
1694,383
1709,17
1711,209
1711,209
1726,177
1726,177
1736,74
1736,74
1749,195
1749,195
1761,195
1761,195
1772,94
1772,94
1783,242
1783,242
1797,82
1797,82
1807,153
1807,153
1819,156
1819,156
1819,156
1819,156
1832,228
1832,228
1842,225
1842,225
1856,231
1856,231
1866,202
1866,202
1875,174
1875,174
1884,209
1884,209
1892,226
1892,226
1900,153
1900,153
1909,221
1909,221
1918,224
1918,224
1926,152
1926,152
1937,243
1937,243
1946,206
1946,206
1955,254
1955,254
1963,152
1963,152
1973,217
1973,217
1982,155
1982,155
1991,151
1991,151
2000,156
2000,156
2010,154
2010,154
2019,158
2019,158
2029,206
2029,206
2039,224
2039,224
2050,222
2050,222
2059,206
2059,206
2073,192
2073,192
2094,195
2094,195
2107,197
2107,197
2120,203
2120,203
2134,151
2134,151
2149,222
2149,222
2162,241
2162,241
2174,156
2174,156
2187,218
2187,218
2199,237
2199,237
2212,214
2212,214
2225,217
2225,217
2237,158
2237,158
2249,157
2249,157
2261,225
2261,225
2275,233
2275,233
2290,213
2290,213
2304,235
2304,235
2317,166
2317,166
2330,250
2330,250
2357,13
2357,13
2384,323
2393,20
2396,386
2407,21
2409,398
2419,17
2422,212
2422,212
2436,18
2436,18
2453,346
2462,27
2465,357
2473,21
2475,404
2482,30
2484,150
2484,150
2496,152
2496,152
2507,31
2507,31
2528,369
2535,33
2537,369
2544,28
2546,364
2553,27
2555,146
2555,146
2566,195
2566,195
2582,149
2582,149
2592,170
2592,170
2603,160
2603,160
2615,184
2615,184
2626,188
2626,188
2636,173
2636,173
2646,153
2646,153
2656,188
2656,188
2663,87
2663,87
2672,252
2672,252
2681,164
2681,164
2690,239
2690,239
2698,221
2698,221
2706,216
2706,216
2715,204
2715,204
2723,219
2723,219
2731,203
2731,203
2739,221
2739,221
2747,137
2747,137
2757,220
2757,220
2766,218
2766,218
2775,113
2775,113
2784,197
2784,197
2794,218
2794,218
2803,147
2803,147
2811,148
2811,148
2822,141
2822,141
2834,242
2834,242
2844,162
2844,162
2854,148
2854,148
2865,217
2865,217
2878,181
2878,181
2891,180
2891,180
2899,19
2899,19
2916,321
2924,33
2927,242
2935,37
2937,337
2945,20
2948,182
2948,182
2960,245
2960,245
2970,99
2970,99
2981,227
2981,227
2991,151
2991,151
3007,136
3007,136
3019,203
3019,203
3030,178
3030,178
3039,207
3039,207
3048,86
3048,86
3060,168
3060,168
3069,240
3069,240
3078,155
3078,155
3087,187
3087,187
3100,211
3100,211
3113,118
3113,118
3135,306
3144,25
3147,295
3156,23
3158,301
3168,20
3171,207
3171,207
3171,207
3171,207
3184,294
3195,22
3197,311
3207,20
3209,282
3224,14
3226,305
3239,13
3243,210
3243,210
3258,74
3258,74
3290,126
