Time,GC Util
0,0
0,0
26,0
26,0
56,12
56,12
71,11
71,11
252,0
252,0
304,5
304,5
321,6
321,6
339,4
339,4
347,11
347,11
365,5
365,5
391,2
391,2
418,3
418,3
456,2
456,2
491,2
491,2
548,1
548,1
595,2
595,2
620,67
620,67
638,13
638,13
647,17
647,17
651,39
651,39
671,8
671,8
678,17
678,17
684,19
684,19
698,9
698,9
713,9
713,9
726,11
726,11
749,10
749,10
768,9
768,9
773,28
773,28
796,6
796,6
796,6
813,8
817,56
817,56
834,10
834,10
844,14
844,14
869,6
869,6
869,6
882,11
888,82
888,82
930,3
930,3
995,2
995,2
1012,10
1012,10
1044,5
1044,5
1044,5
1057,13
1060,114
1060,114
1087,5
1087,5
1105,10
1105,10
1105,10
1124,10
1128,116
1128,116
1161,4
1161,4
1183,7
1183,7
1208,47
1208,47
1208,47
1219,15
1231,96
1231,96
1254,9
1254,9
1288,27
1288,27
1322,4
1322,4
1322,4
1350,5
1361,131
1361,131
1382,7
1382,7
1419,4
1419,4
1458,5
1458,5
1458,5
1487,5
1492,98
1492,98
1514,6
1514,6
1538,7
1538,7
1576,4
1576,4
1576,4
1611,14
1636,128
1636,128
1657,7
1657,7
1681,8
1681,8
1681,8
1704,6
1708,68
1708,68
1730,7
1730,7
1762,4
1762,4
1782,6
1782,6
1782,6
1803,8
1807,134
1807,134
1849,3
1849,3
1873,9
1873,9
1873,9
1904,7
1904,7
1933,5
1935,113
1935,113
1967,4
1967,4
2004,7
2004,7
2037,7
2037,7
2044,24
2044,24
2044,24
2066,9
2074,91
2074,91
2100,6
2100,6
2136,5
2136,5
2163,6
2163,6
2182,11
2182,11
2221,5
2221,5
2221,5
2261,4
2267,147
2267,147
2295,5
2295,5
2320,6
2320,6
2348,8
2348,8
2381,5
2381,5
2428,16
2428,16
2428,16
2474,6
2474,6
2516,11
2518,136
2518,136
2549,4
2549,4
2576,5
2576,5
2624,3
2624,3
2660,5
2660,5
2701,6
2701,6
2737,4
2737,4
2737,4
2774,4
2778,136
2778,136
2807,5
2807,5
2847,3
2847,3
2895,3
2895,3
2922,6
2922,6
2948,29
2948,29
2948,29
2982,7
2982,7
3024,3
3032,114
3032,114
3071,3
3071,3
3102,6
3102,6
3149,4
3149,4
3182,5
3182,5
3226,4
3226,4
3266,3
3266,3
3296,8
3296,8
3342,135
3342,135
3377,3
3377,3
3412,5
3412,5
3451,4
3451,4
3497,4
3497,4
3529,5
3529,5
3573,6
3573,6
3573,6
3625,21
3633,177
3633,177
3670,3
3670,3
3720,6
3720,6
3777,9
3777,9
3814,7
3814,7
3867,3
3867,3
3906,6
3906,6
3962,4
3962,4
3962,4
4011,4
4011,4
