Time,GC Util
0,0
0,0
549,20
549,20
2294,23
2294,23
2382,129
2416,38
4433,182
4433,182
6999,27
6999,27
8405,165
9651,114
11643,71
11643,71
13988,90
13988,90
16474,119
18546,124
21518,105
21518,105
24541,107
24541,107
27397,220
30364,70
33333,34
33333,34
36774,67
36774,67
40692,216
44019,36
47372,32
47372,32
50629,61
50629,61
54497,186
57778,39
61243,26
61243,26
64503,54
64503,54
68435,139
72371,46
75669,86
75669,86
78797,60
78797,60
82489,218
86334,48
89758,22
89758,22
92800,63
92800,63
96836,164
100545,39
104015,27
104015,27
107575,57
107575,57
111697,215
114653,39
117515,24
117515,24
120743,68
120743,68
124244,194
127667,40
131015,88
131015,88
134093,52
134093,52
137228,242
140579,46
143173,25
143173,25
146128,64
146128,64
149350,231
152330,44
155264,27
155264,27
157978,67
157978,67
162129,164
166333,43
170801,227
0,0
0,0
687,18
687,18
2893,10
2893,10
2949,131
2986,27
5096,93
5096,93
7465,84
7465,84
8870,150
10269,101
12296,73
12296,73
14278,83
14278,83
16025,107
18053,82
20053,74
20053,74
22028,58
22028,58
24132,119
26142,68
28860,76
28860,76
31263,55
31263,55
33742,180
36411,64
38869,85
38869,85
41451,50
41451,50
44652,197
47890,36
50765,29
50765,29
53229,50
53229,50
56572,163
59439,31
62298,75
62298,75
65108,54
65108,54
68681,118
71707,34
74404,79
74404,79
77255,53
77255,53
80532,190
83524,27
86268,88
86268,88
89217,54
89217,54
92665,127
95358,36
98263,88
98263,88
101042,54
101042,54
104318,193
107364,37
110146,28
110146,28
112820,44
112820,44
115666,165
118304,27
120923,27
120923,27
123173,50
123173,50
126638,142
129341,37
131966,28
131966,28
134459,47
134459,47
137320,114
140228,51
143711,106
143711,106
147052,53
147052,53
150564,236
153962,51
157233,0
160554,53
164448,0
167374,54
170956,100
170956,100
174322,56
0,0
0,0
571,25
571,25
2291,36
2291,36
2345,80
2392,53
4744,67
4744,67
7093,12
7093,12
8443,116
9859,78
13292,30
13292,30
16393,74
16393,74
19448,128
22137,88
25307,79
25307,79
27750,58
27750,58
30943,144
33795,76
37120,49
37120,49
39771,48
39771,48
43327,112
47141,24
50432,18
50432,18
53775,49
53775,49
57271,100
61276,23
64593,80
64593,80
67879,50
67879,50
71986,133
75854,23
79127,76
79127,76
82115,44
82115,44
86437,156
90346,24
93490,31
93490,31
96598,50
96598,50
100795,153
104387,20
107707,17
107707,17
110935,50
110935,50
114228,113
117534,25
120470,78
120470,78
122882,54
122882,54
126445,139
129553,22
132525,18
132525,18
135659,48
135659,48
138737,173
141973,23
144459,20
144459,20
147631,49
147631,49
150818,167
153938,24
157016,78
157016,78
159871,40
159871,40
163257,182
166087,46
