Time,GC Util
0,0
0,0
19,0
19,0
44,13
44,13
64,8
64,8
285,0
285,0
460,1
460,1
617,0
617,0
747,0
747,0
914,0
914,0
1123,0
1123,0
1322,0
1322,0
1466,0
1466,0
1613,0
1613,0
1619,10
1619,10
1626,6
1626,6
1643,3
1643,3
1661,2
1661,2
1684,3
1684,3
1720,2
1720,2
1745,5
1745,5
1768,7
1768,7
3906,0
3906,0
3934,7
3934,7
3956,6
3956,6
3996,3
3996,3
4033,3
4033,3
4061,3
4061,3
4093,18
4093,18
4105,15
4105,15
4111,21
4111,21
4123,11
4123,11
4130,13
4130,13
4155,2
4155,2
4191,2
4191,2
4216,5
4216,5
4245,4
4245,4
4274,4
4274,4
4304,5
4304,5
4323,5
4323,5
4343,5
4343,5
4362,6
4362,6
4385,5
4385,5
4402,7
4402,7
4417,9
4417,9
4445,3
4445,3
4455,18
4455,18
4459,24
4459,24
4464,19
4464,19
4475,10
4475,10
4482,12
4482,12
4492,9
4492,9
4501,11
4501,11
4510,12
4510,12
4520,14
4520,14
4528,16
4528,16
4528,16
4557,3
4572,79
4572,79
4576,43
4576,43
4579,54
4579,54
4582,47
4582,47
4587,31
4587,31
4594,10
4594,10
4601,16
4601,16
4609,14
4609,14
4617,15
4617,15
4625,14
4625,14
4661,2
4661,2
4668,17
4668,17
4708,63
4708,63
4742,3
4742,3
4764,5
4764,5
4789,3
4789,3
4822,1
4822,1
4861,1
4861,1
4901,1
4901,1
4942,1
4942,1
4973,1
4973,1
4984,6
4984,6
4994,6
4994,6
5004,5
5004,5
5015,5
5015,5
5025,5
5025,5
5035,5
5035,5
5045,5
5045,5
5056,5
5056,5
5067,4
5067,4
5077,5
5077,5
5602,0
