Time,GC Util
0,0
0,0
21,0
21,0
49,13
49,13
225,1
225,1
336,1
336,1
450,1
450,1
521,0
521,0
598,0
598,0
687,0
687,0
691,60
691,60
737,2
737,2
786,1
786,1
1119,0
1119,0
1205,2
1205,2
1223,10
1223,10
1475,0
1475,0
1600,1
1600,1
1790,0
1790,0
2105,1
2105,1
2365,0
2365,0
2593,0
2593,0
2845,0
2845,0
3126,0
3126,0
3402,0
3402,0
3665,0
3665,0
3933,0
3933,0
4279,0
4279,0
4674,0
4674,0
5043,0
5043,0
5422,0
5422,0
5422,0
5795,0
5799,43
5799,43
6288,0
6288,0
6732,0
6732,0
7212,0
7212,0
7743,0
7743,0
8270,0
