Time,GC Util
0,0
0,0
344,78
344,78
536,65
539,44
542,3
542,3
630,63
731,2
733,85
783,4
785,88
829,5
831,87
891,3
893,88
936,4
943,106
1043,1
1045,153
1122,2
1124,162
1146,7
1149,169
1195,2
1197,164
1240,4
1242,140
1291,3
1293,154
1328,4
1330,169
1388,3
1390,163
1390,163
1439,4
1439,4
1441,165
1441,165
1478,141
1478,141
1540,3
1540,3
1542,165
1542,165
1598,140
1598,140
1633,156
1633,156
1686,138
1722,3
1724,142
1724,142
1768,3
1768,3
1770,158
1770,158
1815,154
1857,3
1858,158
1858,158
1906,3
1906,3
1908,158
1908,158
1959,127
1982,7
1984,165
2028,3
2028,3
2031,157
2031,157
2086,135
2086,135
2131,128
