Time,GC Util
0,0
0,0
20,0
20,0
47,15
47,15
59,15
59,15
110,4
110,4
251,1
251,1
339,0
339,0
437,0
437,0
538,0
538,0
553,76
553,76
577,6
577,6
590,7
590,7
610,5
610,5
643,3
643,3
693,2
693,2
732,2
732,2
779,1
779,1
807,4
807,4
840,4
840,4
881,4
881,4
973,1
0,0
0,0
19,0
19,0
38,20
38,20
55,10
55,10
110,3
110,3
254,1
254,1
343,0
343,0
439,0
439,0
524,0
524,0
537,69
537,69
560,7
560,7
577,5
577,5
594,6
594,6
630,3
630,3
680,2
680,2
712,2
712,2
763,1
763,1
804,11
804,11
851,10
851,10
901,9
0,0
0,0
19,0
19,0
46,13
46,13
57,15
57,15
126,2
126,2
291,1
291,1
421,0
421,0
557,0
557,0
640,71
640,71
665,6
665,6
679,8
679,8
698,4
698,4
729,2
729,2
785,2
785,2
831,1
831,1
889,1
889,1
945,2
945,2
1003,2
1003,2
1035,4
1035,4
1068,5
0,0
0,0
19,0
19,0
46,13
46,13
58,14
58,14
109,3
109,3
240,1
240,1
327,0
327,0
436,0
436,0
509,0
509,0
513,71
513,71
543,5
543,5
566,4
566,4
590,3
590,3
644,2
644,2
686,2
686,2
742,1
742,1
772,3
772,3
811,2
811,2
844,4
844,4
899,3
0,0
0,0
20,0
20,0
50,12
50,12
63,21
63,21
113,3
113,3
244,1
244,1
328,0
328,0
418,0
418,0
509,0
509,0
525,67
525,67
547,7
547,7
559,7
559,7
579,4
579,4
607,3
607,3
657,1
657,1
692,2
692,2
743,1
743,1
776,14
776,14
827,9
827,9
874,10
0,0
0,0
21,0
21,0
46,15
46,15
58,18
58,18
124,2
124,2
278,1
278,1
393,0
393,0
518,0
518,0
598,68
598,68
621,7
621,7
638,6
638,6
656,4
656,4
688,2
688,2
745,2
745,2
796,1
796,1
838,2
838,2
878,12
878,12
938,7
938,7
1285,1
0,0
0,0
21,0
21,0
47,14
47,14
59,16
59,16
150,1
150,1
243,2
243,2
338,0
338,0
451,0
451,0
523,67
523,67
549,6
549,6
563,7
563,7
582,5
582,5
604,4
604,4
655,2
655,2
693,2
693,2
736,2
736,2
779,2
779,2
817,6
817,6
852,3
852,3
887,4
0,0
0,0
54,0
54,0
105,6
105,6
300,1
300,1
384,2
384,2
573,0
573,0
642,1
642,1
731,0
731,0
831,0
831,0
881,74
881,74
904,6
904,6
912,11
912,11
924,7
924,7
934,9
934,9
962,4
962,4
1001,1
1001,1
1040,2
1040,2
1067,4
1067,4
1095,10
1095,10
1139,5
1139,5
1186,7
1186,7
1492,0
0,0
0,0
20,0
20,0
39,16
39,16
59,9
59,9
117,3
117,3
289,1
289,1
408,0
408,0
987,0
987,0
1200,0
1200,0
1232,89
1232,89
1255,9
1255,9
1278,19
1278,19
1293,12
1293,12
1325,7
1325,7
1379,4
1379,4
1428,2
1428,2
1460,8
1460,8
1510,6
1510,6
1551,6
1551,6
1798,1
0,0
0,0
21,0
21,0
42,19
42,19
58,15
58,15
110,4
110,4
247,1
247,1
344,0
344,0
446,0
446,0
532,0
532,0
545,73
545,73
569,6
569,6
591,4
591,4
619,3
619,3
672,1
672,1
714,2
714,2
753,2
753,2
817,7
817,7
855,11
855,11
906,9
906,9
1311,1
0,0
0,0
20,0
20,0
44,14
44,14
56,15
56,15
156,1
156,1
262,1
262,1
370,0
370,0
481,0
481,0
536,72
536,72
560,6
560,6
574,7
574,7
589,5
589,5
606,5
606,5
654,2
654,2
692,2
692,2
734,2
734,2
774,2
774,2
820,9
820,9
869,4
869,4
946,5
0,0
0,0
21,0
21,0
47,17
47,17
58,20
58,20
121,3
121,3
256,2
256,2
352,0
352,0
462,0
462,0
540,70
540,70
565,8
565,8
583,6
583,6
599,6
599,6
633,3
633,3
687,2
687,2
732,1
732,1
772,2
772,2
808,12
808,12
858,9
858,9
933,6
0,0
0,0
19,0
19,0
40,16
40,16
56,11
56,11
102,3
102,3
232,1
232,1
316,0
316,0
418,0
418,0
504,0
504,0
518,73
518,73
543,5
543,5
567,4
567,4
587,4
587,4
632,2
632,2
684,2
684,2
727,2
727,2
766,2
766,2
806,11
806,11
856,10
856,10
909,8
0,0
0,0
20,0
20,0
45,15
45,15
57,17
57,17
111,3
111,3
240,1
240,1
334,0
334,0
446,0
446,0
524,0
524,0
531,72
531,72
557,6
557,6
582,3
582,3
608,3
608,3
660,2
660,2
704,2
704,2
760,2
760,2
792,14
792,14
845,8
845,8
911,7
911,7
1334,0
0,0
0,0
22,0
22,0
45,17
45,17
63,9
63,9
124,2
124,2
303,1
303,1
420,0
420,0
549,0
549,0
649,0
649,0
662,66
662,66
689,5
689,5
707,5
707,5
734,4
734,4
774,2
774,2
829,1
829,1
870,2
870,2
906,2
906,2
926,5
926,5
999,1
999,1
1031,3
1031,3
1058,4
0,0
0,0
22,0
22,0
48,18
48,18
60,17
60,17
115,3
115,3
254,1
254,1
347,0
347,0
468,0
468,0
553,72
553,72
576,7
576,7
594,6
594,6
613,5
613,5
647,2
647,2
704,2
704,2
750,1
750,1
787,2
787,2
827,11
827,11
876,9
876,9
1117,2
