,GC Util,GCInterval,JVM,Time,benchmark,heapSize,numThreads
0,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
1,18.0,100.0,JDKB,3.0,avrora,100.0,100.0
2,115.0,100.0,JDKB,859.0,avrora,100.0,100.0
3,115.0,100.0,JDKB,2745.0,avrora,100.0,100.0
4,132.0,100.0,JDKB,4425.0,avrora,100.0,100.0
5,23.0,100.0,JDKB,6132.0,avrora,100.0,100.0
6,113.0,100.0,JDKB,7862.0,avrora,100.0,100.0
7,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
8,19.0,100.0,JDKB,3.0,avrora,100.0,100.0
9,116.0,100.0,JDKB,1229.0,avrora,100.0,100.0
10,108.0,100.0,JDKB,3168.0,avrora,100.0,100.0
11,99.0,100.0,JDKB,4944.0,avrora,100.0,100.0
12,15.0,100.0,JDKB,6716.0,avrora,100.0,100.0
13,101.0,100.0,JDKB,8437.0,avrora,100.0,100.0
14,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
15,19.0,100.0,JDKB,3.0,avrora,100.0,100.0
16,16.0,100.0,JDKB,930.0,avrora,100.0,100.0
17,13.0,100.0,JDKB,2833.0,avrora,100.0,100.0
18,23.0,100.0,JDKB,4574.0,avrora,100.0,100.0
19,15.0,100.0,JDKB,6243.0,avrora,100.0,100.0
20,13.0,100.0,JDKB,7998.0,avrora,100.0,100.0
21,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
22,20.0,100.0,JDKB,3.0,avrora,100.0,100.0
23,18.0,100.0,JDKB,824.0,avrora,100.0,100.0
24,14.0,100.0,JDKB,2651.0,avrora,100.0,100.0
25,17.0,100.0,JDKB,4332.0,avrora,100.0,100.0
26,18.0,100.0,JDKB,5973.0,avrora,100.0,100.0
27,12.0,100.0,JDKB,7560.0,avrora,100.0,100.0
28,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
29,18.0,100.0,JDKB,3.0,avrora,100.0,100.0
30,17.0,100.0,JDKB,955.0,avrora,100.0,100.0
31,14.0,100.0,JDKB,2847.0,avrora,100.0,100.0
32,96.0,100.0,JDKB,4748.0,avrora,100.0,100.0
33,16.0,100.0,JDKB,6633.0,avrora,100.0,100.0
34,16.0,100.0,JDKB,8346.0,avrora,100.0,100.0
35,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
36,19.0,100.0,JDKB,4.0,avrora,100.0,100.0
37,16.0,100.0,JDKB,970.0,avrora,100.0,100.0
38,17.0,100.0,JDKB,2588.0,avrora,100.0,100.0
39,23.0,100.0,JDKB,4185.0,avrora,100.0,100.0
40,21.0,100.0,JDKB,5756.0,avrora,100.0,100.0
41,14.0,100.0,JDKB,7321.0,avrora,100.0,100.0
42,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
43,23.0,100.0,JDKB,8.0,avrora,100.0,100.0
44,23.0,100.0,JDKB,1020.0,avrora,100.0,100.0
45,119.0,100.0,JDKB,3118.0,avrora,100.0,100.0
46,148.0,100.0,JDKB,4972.0,avrora,100.0,100.0
47,21.0,100.0,JDKB,6682.0,avrora,100.0,100.0
48,140.0,100.0,JDKB,8367.0,avrora,100.0,100.0
49,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
50,19.0,100.0,JDKB,2.0,avrora,100.0,100.0
51,18.0,100.0,JDKB,871.0,avrora,100.0,100.0
52,17.0,100.0,JDKB,2632.0,avrora,100.0,100.0
53,141.0,100.0,JDKB,4394.0,avrora,100.0,100.0
54,148.0,100.0,JDKB,6185.0,avrora,100.0,100.0
55,22.0,100.0,JDKB,7966.0,avrora,100.0,100.0
56,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
57,24.0,100.0,JDKB,3.0,avrora,100.0,100.0
58,20.0,100.0,JDKB,900.0,avrora,100.0,100.0
59,18.0,100.0,JDKB,2692.0,avrora,100.0,100.0
60,23.0,100.0,JDKB,4267.0,avrora,100.0,100.0
61,19.0,100.0,JDKB,5855.0,avrora,100.0,100.0
62,19.0,100.0,JDKB,7409.0,avrora,100.0,100.0
63,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
64,84.0,100.0,JDKB,29.0,avrora,100.0,100.0
65,22.0,100.0,JDKB,976.0,avrora,100.0,100.0
66,143.0,100.0,JDKB,2793.0,avrora,100.0,100.0
67,23.0,100.0,JDKB,4550.0,avrora,100.0,100.0
68,18.0,100.0,JDKB,6167.0,avrora,100.0,100.0
69,25.0,100.0,JDKB,7745.0,avrora,100.0,100.0
70,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
71,18.0,100.0,JDKB,2.0,avrora,100.0,100.0
72,115.0,100.0,JDKB,965.0,avrora,100.0,100.0
73,109.0,100.0,JDKB,2908.0,avrora,100.0,100.0
74,144.0,100.0,JDKB,4755.0,avrora,100.0,100.0
75,20.0,100.0,JDKB,6595.0,avrora,100.0,100.0
76,151.0,100.0,JDKB,8398.0,avrora,100.0,100.0
77,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
78,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
79,16.0,100.0,JDKB,3.0,avrora,100.0,100.0
80,90.0,100.0,JDKB,966.0,avrora,100.0,100.0
81,26.0,100.0,JDKB,2973.0,avrora,100.0,100.0
82,24.0,100.0,JDKB,4806.0,avrora,100.0,100.0
83,17.0,100.0,JDKB,6629.0,avrora,100.0,100.0
84,19.0,100.0,JDKB,8410.0,avrora,100.0,100.0
85,0.0,100.0,JDKB,0.0,avrora,100.0,100.0
86,18.0,100.0,JDKB,3.0,avrora,100.0,100.0
87,18.0,100.0,JDKB,883.0,avrora,100.0,100.0
88,17.0,100.0,JDKB,2743.0,avrora,100.0,100.0
89,91.0,100.0,JDKB,4528.0,avrora,100.0,100.0
90,15.0,100.0,JDKB,6315.0,avrora,100.0,100.0
