,GC Util,GCInterval,JVM,Time,benchmark,heapSize,numThreads
0,0.0,100.0,JDKP,0.0,avrora,100.0,100.0
1,48.0,100.0,JDKP,5.0,avrora,100.0,100.0
2,66.0,100.0,JDKP,1072.0,avrora,100.0,25.0
3,39.0,100.0,JDKP,2992.0,avrora,100.0,37.5
4,156.0,100.0,JDKP,3594.0,avrora,100.0,25.0
5,19.0,100.0,JDKP,4204.0,avrora,100.0,37.5
6,121.0,100.0,JDKP,5423.0,avrora,100.0,25.0
7,74.0,100.0,JDKP,6041.0,avrora,100.0,25.0
8,0.0,100.0,JDKP,6628.0,avrora,100.0,25.0
9,121.0,100.0,JDKP,7832.0,avrora,100.0,37.5
10,0.0,100.0,JDKP,0.0,avrora,100.0,100.0
11,72.0,100.0,JDKP,4.0,avrora,100.0,100.0
12,11.0,100.0,JDKP,1051.0,avrora,100.0,25.0
13,44.0,100.0,JDKP,3233.0,avrora,100.0,12.5
14,0.0,100.0,JDKP,3880.0,avrora,100.0,12.5
15,35.0,100.0,JDKP,4488.0,avrora,100.0,25.0
16,46.0,100.0,JDKP,5783.0,avrora,100.0,25.0
17,132.0,100.0,JDKP,6506.0,avrora,100.0,25.0
18,70.0,100.0,JDKP,7175.0,avrora,100.0,37.5
19,0.0,100.0,JDKP,0.0,avrora,100.0,100.0
20,47.0,100.0,JDKP,5.0,avrora,100.0,100.0
21,0.0,100.0,JDKP,1173.0,avrora,100.0,12.5
22,0.0,100.0,JDKP,3344.0,avrora,100.0,12.5
23,165.0,100.0,JDKP,4054.0,avrora,100.0,12.5
24,43.0,100.0,JDKP,4726.0,avrora,100.0,25.0
25,62.0,100.0,JDKP,6042.0,avrora,100.0,37.5
26,167.0,100.0,JDKP,6730.0,avrora,100.0,37.5
27,117.0,100.0,JDKP,7377.0,avrora,100.0,50.0
28,111.0,100.0,JDKP,8687.0,avrora,100.0,25.0
29,0.0,100.0,JDKP,0.0,avrora,100.0,100.0
30,48.0,100.0,JDKP,5.0,avrora,100.0,100.0
31,42.0,100.0,JDKP,1078.0,avrora,100.0,12.5
32,9.0,100.0,JDKP,3203.0,avrora,100.0,25.0
33,0.0,100.0,JDKP,3816.0,avrora,100.0,12.5
34,12.0,100.0,JDKP,4434.0,avrora,100.0,25.0
35,118.0,100.0,JDKP,5683.0,avrora,100.0,50.0
36,106.0,100.0,JDKP,6344.0,avrora,100.0,37.5
37,105.0,100.0,JDKP,6959.0,avrora,100.0,50.0
38,0.0,100.0,JDKP,0.0,avrora,100.0,100.0
39,47.0,100.0,JDKP,5.0,avrora,100.0,100.0
40,34.0,100.0,JDKP,1152.0,avrora,100.0,12.5
