Time,GC Util
0,0
0,0
327,82
327,82
512,73
514,63
518,3
518,3
635,69
738,2
740,89
823,2
825,79
932,1
934,86
1030,2
1032,86
1138,1
1140,89
1177,5
1179,89
1221,4
1223,88
1248,7
1250,75
1289,5
1297,96
1334,4
1343,94
1343,94
1399,96
1445,3
1447,87
1494,3
1497,12
1497,12
1535,76
1535,76
1598,12
1598,12
1653,11
1653,11
1712,10
1712,10
1763,11
1763,11
1819,94
1819,94
1858,87
1858,87
1900,3
1900,3
1902,88
1902,88
1952,70
1952,70
1992,4
1992,4
1994,77
1994,77
2041,78
2041,78
2078,12
2078,12
2124,81
2124,81
2168,3
2168,3
2170,84
2170,84
2207,75
2207,75
2258,75
2258,75
2304,73
2340,6
2348,94
2348,94
2385,4
2385,4
2387,87
2387,87
2436,70
2436,70
2477,75
2522,3
2524,13
2524,13
2524,13
2524,13
2571,13
2571,13
2610,73
2610,73
2653,3
2653,3
2655,87
2655,87
2695,4
2695,4
2704,96
2704,96
2754,3
2754,3
2763,96
2801,4
2803,12
2803,12
2803,12
2803,12
2855,87
2855,87
2898,4
2898,4
2900,88
2900,88
2943,4
2943,4
2945,12
2945,12
2994,12
2994,12
3052,95
3052,95
3096,3
3096,3
3105,93
3105,93
3167,11
3167,11
3212,11
3212,11
3259,76
3259,76
3305,3
3305,3
3307,88
3307,88
3350,4
3350,4
3359,96
3411,3
3413,12
3413,12
3413,12
3467,94
3467,94
3467,94
3467,94
3517,12
3517,12
3517,12
3517,12
3576,12
3576,12
3622,71
3673,2
3673,2
3675,12
3675,12
3675,12
3675,12
3720,7
3720,7
3720,7
3720,7
3767,15
3767,15
3767,15
3767,15
3817,14
3817,14
3817,14
3817,14
3869,93
3869,93
3869,93
3869,93
3926,17
3926,17
3926,17
3926,17
3967,15
3967,15
4012,15
4012,15
4012,15
4064,94
4064,94
4100,15
4100,15
4100,15
4100,15
4151,15
4151,15
4151,15
4151,15
4191,85
4235,3
4244,94
4244,94
4244,94
4244,94
4289,19
4289,19
4332,13
4332,13
4332,13
4332,13
4381,82
4381,82
4417,5
4417,5
4419,77
4419,77
4464,4
4464,4
4466,88
4507,4
4509,88
4554,3
4554,3
4556,87
4556,87
4597,4
4597,4
4606,96
4606,96
4661,2
4661,2
4663,15
4663,15
4663,15
4663,15
4708,15
4708,15
4746,16
4746,16
4746,16
4792,16
4792,16
4837,94
4837,94
4837,94
4837,94
4903,97
4903,97
4945,3
4945,3
4954,94
4954,94
4954,94
4954,94
5004,86
5004,86
5061,3
5061,3
5070,96
5070,96
5114,3
5114,3
5116,14
5116,14
5170,94
5170,94
5235,94
5235,94
5235,94
5235,94
5288,94
5288,94
5336,14
5336,14
