Time,GC Util
0,0
0,0
21,0
21,0
57,10
57,10
264,0
264,0
349,2
349,2
469,1
469,1
550,0
550,0
633,0
633,0
736,0
736,0
741,67
741,67
787,3
787,3
845,1
845,1
1416,0
1416,0
1752,1
1752,1
1783,15
1783,15
1788,86
1788,86
2305,0
2305,0
2955,0
2955,0
2973,28
2973,28
2984,36
2984,36
3085,2
3085,2
3108,3
3108,3
3115,36
3115,36
3119,67
3119,67
3138,16
3138,16
3146,34
3146,34
4278,124
4278,124
5303,0
5303,0
6927,0
6927,0
8609,0
8609,0
10442,0
10442,0
12503,0
12503,0
14758,0
14758,0
17032,0
17032,0
19248,0
19248,0
21480,0
21480,0
23936,0
23936,0
26586,0
26586,0
28696,0
28696,0
31176,0
31176,0
33638,0
33638,0
36139,0
36139,0
38864,0
38864,0
41140,0
41140,0
43385,0
43385,0
46069,0
46069,0
48695,0
48695,0
51213,0
51213,0
53748,0
53748,0
55908,0
55908,0
58403,0
58403,0
60688,0
60688,0
63411,0
63411,0
65904,0
65904,0
68501,0
68501,0
70916,0
70916,0
73497,0
73497,0
75979,0
75979,0
78482,0
78482,0
80891,0
80891,0
83178,0
83178,0
85655,0
85655,0
87931,79
87931,79
90770,0
90770,0
93363,0
93363,0
95687,0
95687,0
97820,0
97820,0
99979,0
99979,0
102338,0
102338,0
104838,0
104838,0
107195,0
107195,0
109738,0
109738,0
112805,0
112805,0
115668,0
115668,0
118067,0
118067,0
120221,0
120221,0
122851,0
122851,0
125702,0
125702,0
128196,0
128196,0
130783,0
130783,0
133391,0
133391,0
135976,0
135976,0
138982,0
138982,0
141776,0
141776,0
144366,0
144366,0
147376,0
147376,0
149913,0
149913,0
152733,0
152733,0
155107,0
155107,0
157894,0
157894,0
160756,0
160756,0
163609,0
163609,0
166191,0
166191,0
168816,0
168816,0
171519,0
171519,0
174107,0
174107,0
176846,0
176846,0
179650,0
