Time,GC Util
0,0
0,0
280,87
391,2
395,4
395,4
563,82
673,1
675,88
762,2
764,85
842,2
851,96
885,4
887,15
887,15
960,9
960,9
1023,13
1023,13
1105,137
1179,0
1182,176
1257,1
1260,164
1308,3
1313,156
1323,18
1326,159
1335,14
1337,14
1337,14
1352,87
1352,87
1352,87
1372,87
1372,87
1372,87
1372,87
1389,9
1389,9
1389,9
1389,9
1413,117
1413,117
1439,169
1439,169
1439,169
1439,169
1459,181
1459,181
1484,176
1484,176
1504,175
1504,175
1504,175
1504,175
1524,248
1524,248
1546,219
1546,219
1563,182
1563,182
1583,146
1583,146
1602,172
1602,172
1602,172
1602,172
1624,258
1624,258
1646,133
1646,133
1668,211
1668,211
1695,80
1695,80
1714,211
1714,211
1727,8
1727,8
1731,6
1731,6
1731,6
1731,6
1755,170
1755,170
1771,119
1771,119
1771,119
1787,198
1787,198
1787,198
1787,198
1801,197
1801,197
1817,143
1817,143
1817,143
1817,143
1853,71
1853,71
1868,10
1868,10
1868,10
1883,78
1883,78
1883,78
1896,193
1896,193
1910,227
1910,227
1920,22
1920,22
1923,191
1923,191
1935,7
1935,7
1935,7
1949,195
1949,195
1949,195
1949,195
1957,28
1957,28
1967,26
1967,26
1976,19
1976,19
1988,103
1988,103
1988,103
1988,103
2007,182
2007,182
2007,182
2007,182
2016,19
2016,19
2027,198
2027,198
2027,198
2042,170
2042,170
2042,170
2042,170
2052,175
2052,175
2062,229
2062,229
2072,219
2072,219
2084,238
2084,238
2095,167
2095,167
2106,117
2106,117
2106,117
2121,185
2121,185
2121,185
2129,256
2136,27
2136,27
2138,251
2144,28
2144,28
2146,241
2153,24
2153,24
2156,257
2163,29
2163,29
2166,252
2173,28
2173,28
2176,140
2176,140
2176,140
2186,253
2193,23
2193,23
2196,247
2203,24
2203,24
2206,158
2206,158
2217,143
2217,143
2228,11
2228,11
2240,13
2240,13
2240,13
2256,26
2256,26
2268,22
2268,22
2282,126
2282,126
2282,126
2282,126
2302,178
2302,178
2316,168
2316,168
2330,152
2330,152
2343,230
2343,230
2356,229
2356,229
2370,237
2370,237
2384,233
2384,233
2399,152
2399,152
2399,152
2399,152
2412,248
2412,248
2428,243
2428,243
2442,13
2442,13
2455,16
2455,16
2468,11
2468,11
2480,135
2480,135
2480,135
2480,135
2493,174
2493,174
2493,174
2493,174
2506,171
2506,171
2506,171
2506,171
2517,255
2517,255
2527,20
2527,20
2529,247
2529,247
2540,20
2540,20
2542,88
2542,88
2553,87
2553,87
2564,87
2564,87
2577,126
2577,126
2577,126
2577,126
2593,182
2593,182
2605,118
2605,118
2605,118
2605,118
2621,160
2621,160
2633,180
2633,180
2645,143
2645,143
