Time,GC Util,heapSize,numThreads,GCInterval,Container
0.0,0.0,100,100,100,01
0.0,0.0,100,100,100,01
59.0,0.0,100,100,100,01
59.0,0.0,100,100,100,01
75.0,15.0,100,100,100,01
75.0,15.0,100,100,100,01
87.0,19.0,100,100,100,01
87.0,19.0,100,100,100,01
143.0,4.0,100,100,100,01
143.0,4.0,100,100,100,01
162.0,15.0,100,100,100,01
162.0,15.0,100,100,100,01
183.0,7.0,100,100,100,01
183.0,7.0,100,100,100,01
223.0,163.0,100,100,100,01
223.0,163.0,100,100,100,01
252.0,6.0,100,100,100,01
252.0,6.0,100,100,100,01
277.0,5.0,100,100,100,01
277.0,5.0,100,100,100,01
356.0,2.0,100,100,100,01
356.0,2.0,100,100,100,01
369.0,27.0,100,100,100,01
369.0,27.0,100,100,100,01
381.0,43.0,100,100,100,01
381.0,43.0,100,100,100,01
393.0,49.0,100,100,100,01
393.0,49.0,100,100,100,01
418.0,32.0,100,100,100,01
418.0,32.0,100,100,100,01
434.0,47.0,100,100,100,01
434.0,47.0,100,100,100,01
533.0,8.0,100,100,100,01
533.0,8.0,100,100,100,01
562.0,24.0,100,100,100,01
562.0,24.0,100,100,100,01
599.0,15.0,100,100,100,01
599.0,15.0,100,100,100,01
605.0,68.0,100,100,100,01
605.0,68.0,100,100,100,01
610.0,74.0,100,100,100,01
610.0,74.0,100,100,100,01
610.0,74.0,100,100,100,01
633.0,19.0,100,100,100,01
643.0,137.0,100,100,100,01
643.0,137.0,100,100,100,01
1266.0,0.0,100,100,100,01
1266.0,0.0,100,100,100,01
2822.0,157.0,100,100,100,01
2822.0,157.0,100,100,100,01
4760.0,0.0,100,100,100,01
4760.0,0.0,100,100,100,01
6528.0,0.0,100,100,100,01
6528.0,0.0,100,100,100,01
8320.0,0.0,100,100,100,01
8320.0,0.0,100,100,100,01
10170.0,0.0,100,100,100,01
10170.0,0.0,100,100,100,01
12454.0,0.0,100,100,100,01
12454.0,0.0,100,100,100,01
13829.0,0.0,100,100,100,01
13829.0,0.0,100,100,100,01
15299.0,0.0,100,100,100,01
15299.0,0.0,100,100,100,01
17072.0,0.0,100,100,100,01
17072.0,0.0,100,100,100,01
18840.0,0.0,100,100,100,01
18840.0,0.0,100,100,100,01
20454.0,0.0,100,100,100,01
20454.0,0.0,100,100,100,01
22332.0,0.0,100,100,100,01
22332.0,0.0,100,100,100,01
24291.0,0.0,100,100,100,01
24291.0,0.0,100,100,100,01
26195.0,0.0,100,100,100,01
26195.0,0.0,100,100,100,01
28143.0,0.0,100,100,100,01
28143.0,0.0,100,100,100,01
30023.0,0.0,100,100,100,01
30023.0,0.0,100,100,100,01
31523.0,0.0,100,100,100,01
31523.0,0.0,100,100,100,01
32823.0,0.0,100,100,100,01
32823.0,0.0,100,100,100,01
34575.0,0.0,100,100,100,01
34575.0,0.0,100,100,100,01
36199.0,0.0,100,100,100,01
36199.0,0.0,100,100,100,01
37945.0,0.0,100,100,100,01
37945.0,0.0,100,100,100,01
39238.0,0.0,100,100,100,01
39238.0,0.0,100,100,100,01
40896.0,0.0,100,100,100,01
40896.0,0.0,100,100,100,01
42713.0,0.0,100,100,100,01
42713.0,0.0,100,100,100,01
44149.0,0.0,100,100,100,01
44149.0,0.0,100,100,100,01
45575.0,0.0,100,100,100,01
45575.0,0.0,100,100,100,01
47431.0,0.0,100,100,100,01
47431.0,0.0,100,100,100,01
49073.0,0.0,100,100,100,01
49073.0,0.0,100,100,100,01
50981.0,0.0,100,100,100,01
50981.0,0.0,100,100,100,01
52799.0,0.0,100,100,100,01
52799.0,0.0,100,100,100,01
54437.0,0.0,100,100,100,01
54437.0,0.0,100,100,100,01
56320.0,0.0,100,100,100,01
56320.0,0.0,100,100,100,01
58327.0,0.0,100,100,100,01
58327.0,0.0,100,100,100,01
59973.0,0.0,100,100,100,01
59973.0,0.0,100,100,100,01
61434.0,0.0,100,100,100,01
61434.0,0.0,100,100,100,01
62816.0,0.0,100,100,100,01
62816.0,0.0,100,100,100,01
64431.0,0.0,100,100,100,01
64431.0,0.0,100,100,100,01
66179.0,0.0,100,100,100,01
66179.0,0.0,100,100,100,01
67496.0,0.0,100,100,100,01
67496.0,0.0,100,100,100,01
69160.0,0.0,100,100,100,01
69160.0,0.0,100,100,100,01
71320.0,0.0,100,100,100,01
71320.0,0.0,100,100,100,01
72993.0,85.0,100,100,100,01
72993.0,85.0,100,100,100,01
74810.0,0.0,100,100,100,01
74810.0,0.0,100,100,100,01
76344.0,0.0,100,100,100,01
76344.0,0.0,100,100,100,01
77838.0,0.0,100,100,100,01
77838.0,0.0,100,100,100,01
79609.0,0.0,100,100,100,01
79609.0,0.0,100,100,100,01
81027.0,0.0,100,100,100,01
81027.0,0.0,100,100,100,01
82805.0,0.0,100,100,100,01
82805.0,0.0,100,100,100,01
84193.0,0.0,100,100,100,01
84193.0,0.0,100,100,100,01
85454.0,0.0,100,100,100,01
85454.0,0.0,100,100,100,01
87171.0,0.0,100,100,100,01
87171.0,0.0,100,100,100,01
89194.0,0.0,100,100,100,01
89194.0,0.0,100,100,100,01
90587.0,0.0,100,100,100,01
90587.0,0.0,100,100,100,01
92024.0,0.0,100,100,100,01
92024.0,0.0,100,100,100,01
93564.0,0.0,100,100,100,01
93564.0,0.0,100,100,100,01
95297.0,0.0,100,100,100,01
95297.0,0.0,100,100,100,01
97256.0,0.0,100,100,100,01
97256.0,0.0,100,100,100,01
98630.0,0.0,100,100,100,01
98630.0,0.0,100,100,100,01
100208.0,0.0,100,100,100,01
100208.0,0.0,100,100,100,01
101768.0,0.0,100,100,100,01
101768.0,0.0,100,100,100,01
104232.0,0.0,100,100,100,01
104232.0,0.0,100,100,100,01
105626.0,0.0,100,100,100,01
105626.0,0.0,100,100,100,01
107141.0,0.0,100,100,100,01
107141.0,0.0,100,100,100,01
109448.0,0.0,100,100,100,01
109448.0,0.0,100,100,100,01
111216.0,0.0,100,100,100,01
111216.0,0.0,100,100,100,01
113372.0,0.0,100,100,100,01
113372.0,0.0,100,100,100,01
114963.0,0.0,100,100,100,01
114963.0,0.0,100,100,100,01
116628.0,0.0,100,100,100,01
116628.0,0.0,100,100,100,01
116890.0,1.0,100,100,100,01
116890.0,1.0,100,100,100,01
117058.0,3.0,100,100,100,01
117058.0,3.0,100,100,100,01
117151.0,3.0,100,100,100,01
117151.0,3.0,100,100,100,01
117220.0,6.0,100,100,100,01
117220.0,6.0,100,100,100,01
117320.0,6.0,100,100,100,01
117320.0,6.0,100,100,100,01
117448.0,5.0,100,100,100,01
117448.0,5.0,100,100,100,01
118298.0,0.0,100,100,100,01
118298.0,0.0,100,100,100,01
118365.0,9.0,100,100,100,01
118365.0,9.0,100,100,100,01
118456.0,8.0,100,100,100,01
118456.0,8.0,100,100,100,01
118584.0,5.0,100,100,100,01
118584.0,5.0,100,100,100,01
118615.0,61.0,100,100,100,01
118615.0,61.0,100,100,100,01
118644.0,27.0,100,100,100,01
118644.0,27.0,100,100,100,01
118709.0,10.0,100,100,100,01
118709.0,10.0,100,100,100,01
118808.0,3.0,100,100,100,01
118808.0,3.0,100,100,100,01
118899.0,28.0,100,100,100,01
118899.0,28.0,100,100,100,01
119009.0,3.0,100,100,100,01
119009.0,3.0,100,100,100,01
119075.0,5.0,100,100,100,01
119075.0,5.0,100,100,100,01
119138.0,4.0,100,100,100,01
119138.0,4.0,100,100,100,01
119211.0,6.0,100,100,100,01
119211.0,6.0,100,100,100,01
119247.0,20.0,100,100,100,01
119247.0,20.0,100,100,100,01
119282.0,15.0,100,100,100,01
119282.0,15.0,100,100,100,01
119319.0,15.0,100,100,100,01
119319.0,15.0,100,100,100,01
119378.0,7.0,100,100,100,01
119378.0,7.0,100,100,100,01
119405.0,14.0,100,100,100,01
119405.0,14.0,100,100,100,01
119419.0,36.0,100,100,100,01
119419.0,36.0,100,100,100,01
119446.0,21.0,100,100,100,01
119446.0,21.0,100,100,100,01
119499.0,98.0,100,100,100,01
119499.0,98.0,100,100,100,01
119575.0,44.0,100,100,100,01
119575.0,44.0,100,100,100,01
119584.0,66.0,100,100,100,01
119584.0,66.0,100,100,100,01
119595.0,53.0,100,100,100,01
119595.0,53.0,100,100,100,01
119621.0,27.0,100,100,100,01
119621.0,27.0,100,100,100,01
119777.0,2.0,100,100,100,01
119777.0,2.0,100,100,100,01
119801.0,24.0,100,100,100,01
119801.0,24.0,100,100,100,01
119843.0,12.0,100,100,100,01
119843.0,12.0,100,100,100,01
119872.0,52.0,100,100,100,01
119872.0,52.0,100,100,100,01
119886.0,34.0,100,100,100,01
119886.0,34.0,100,100,100,01
119904.0,21.0,100,100,100,01
119904.0,21.0,100,100,100,01
119937.0,12.0,100,100,100,01
119937.0,12.0,100,100,100,01
119980.0,8.0,100,100,100,01
119980.0,8.0,100,100,100,01
119995.0,41.0,100,100,100,01
119995.0,41.0,100,100,100,01
120019.0,31.0,100,100,100,01
120019.0,31.0,100,100,100,01
120070.0,9.0,100,100,100,01
120070.0,9.0,100,100,100,01
120141.0,21.0,100,100,100,01
120141.0,21.0,100,100,100,01
120195.0,15.0,100,100,100,01
120195.0,15.0,100,100,100,01
120247.0,12.0,100,100,100,01
120247.0,12.0,100,100,100,01
120270.0,31.0,100,100,100,01
120270.0,31.0,100,100,100,01
120309.0,16.0,100,100,100,01
120309.0,16.0,100,100,100,01
120346.0,11.0,100,100,100,01
120346.0,11.0,100,100,100,01
120384.0,18.0,100,100,100,01
120384.0,18.0,100,100,100,01
120422.0,10.0,100,100,100,01
120422.0,10.0,100,100,100,01
120439.0,30.0,100,100,100,01
120439.0,30.0,100,100,100,01
120464.0,21.0,100,100,100,01
120464.0,21.0,100,100,100,01
120487.0,19.0,100,100,100,01
120487.0,19.0,100,100,100,01
120518.0,16.0,100,100,100,01
120518.0,16.0,100,100,100,01
120537.0,67.0,100,100,100,01
120537.0,67.0,100,100,100,01
120569.0,12.0,100,100,100,01
120569.0,12.0,100,100,100,01
120597.0,14.0,100,100,100,01
120597.0,14.0,100,100,100,01
120636.0,25.0,100,100,100,01
120636.0,25.0,100,100,100,01
120668.0,12.0,100,100,100,01
120668.0,12.0,100,100,100,01
120697.0,20.0,100,100,100,01
120697.0,20.0,100,100,100,01
120724.0,17.0,100,100,100,01
120724.0,17.0,100,100,100,01
120749.0,62.0,100,100,100,01
120749.0,62.0,100,100,100,01
120790.0,15.0,100,100,100,01
120790.0,15.0,100,100,100,01
120821.0,16.0,100,100,100,01
120821.0,16.0,100,100,100,01
120847.0,18.0,100,100,100,01
120847.0,18.0,100,100,100,01
120880.0,28.0,100,100,100,01
120880.0,28.0,100,100,100,01
120962.0,23.0,100,100,100,01
120962.0,23.0,100,100,100,01
121029.0,5.0,100,100,100,01
121029.0,5.0,100,100,100,01
121368.0,1.0,100,100,100,01
121368.0,1.0,100,100,100,01
121571.0,7.0,100,100,100,01
121571.0,7.0,100,100,100,01
121701.0,17.0,100,100,100,01
121701.0,17.0,100,100,100,01
121792.0,26.0,100,100,100,01
121792.0,26.0,100,100,100,01
121792.0,26.0,100,100,100,01
121895.0,20.0,100,100,100,01
121895.0,20.0,100,100,100,01
121942.0,52.0,100,100,100,01
121955.0,226.0,100,100,100,01
121955.0,226.0,100,100,100,01
122000.0,17.0,100,100,100,01
122000.0,17.0,100,100,100,01
122034.0,54.0,100,100,100,01
122034.0,54.0,100,100,100,01
122066.0,44.0,100,100,100,01
122066.0,44.0,100,100,100,01
122103.0,38.0,100,100,100,01
122103.0,38.0,100,100,100,01
122103.0,38.0,100,100,100,01
122144.0,33.0,100,100,100,01
122204.0,165.0,100,100,100,01
122204.0,165.0,100,100,100,01
122242.0,40.0,100,100,100,01
122242.0,40.0,100,100,100,01
122276.0,62.0,100,100,100,01
122276.0,62.0,100,100,100,01
122344.0,36.0,100,100,100,01
122344.0,36.0,100,100,100,01
122436.0,224.0,100,100,100,01
122436.0,224.0,100,100,100,01
122450.0,92.0,100,100,100,01
122450.0,92.0,100,100,100,01
122577.0,15.0,100,100,100,01
122577.0,15.0,100,100,100,01
122700.0,24.0,100,100,100,01
122700.0,24.0,100,100,100,01
122834.0,19.0,100,100,100,01
122834.0,19.0,100,100,100,01
124985.0,196.0,100,100,100,01
124985.0,196.0,100,100,100,01
124997.0,58.0,100,100,100,01
124997.0,58.0,100,100,100,01
125008.0,58.0,100,100,100,01
125008.0,58.0,100,100,100,01
125016.0,37.0,100,100,100,01
125016.0,37.0,100,100,100,01
125026.0,37.0,100,100,100,01
125026.0,37.0,100,100,100,01
125035.0,45.0,100,100,100,01
125035.0,45.0,100,100,100,01
125042.0,21.0,100,100,100,01
125042.0,21.0,100,100,100,01
125051.0,47.0,100,100,100,01
125051.0,47.0,100,100,100,01
125063.0,54.0,100,100,100,01
125063.0,54.0,100,100,100,01
125071.0,24.0,100,100,100,01
125071.0,24.0,100,100,100,01
125083.0,30.0,100,100,100,01
125083.0,30.0,100,100,100,01
125094.0,36.0,100,100,100,01
125094.0,36.0,100,100,100,01
125107.0,34.0,100,100,100,01
125107.0,34.0,100,100,100,01
125117.0,19.0,100,100,100,01
125117.0,19.0,100,100,100,01
125129.0,17.0,100,100,100,01
125129.0,17.0,100,100,100,01
125140.0,16.0,100,100,100,01
125140.0,16.0,100,100,100,01
125153.0,17.0,100,100,100,01
125153.0,17.0,100,100,100,01
125164.0,17.0,100,100,100,01
125164.0,17.0,100,100,100,01
125187.0,8.0,100,100,100,01
125187.0,8.0,100,100,100,01
125214.0,6.0,100,100,100,01
125214.0,6.0,100,100,100,01
125243.0,6.0,100,100,100,01
125243.0,6.0,100,100,100,01
125268.0,11.0,100,100,100,01
125268.0,11.0,100,100,100,01
125291.0,8.0,100,100,100,01
125291.0,8.0,100,100,100,01
125314.0,13.0,100,100,100,01
125314.0,13.0,100,100,100,01
125339.0,17.0,100,100,100,01
125339.0,17.0,100,100,100,01
125439.0,3.0,100,100,100,01
125439.0,3.0,100,100,100,01
125685.0,1.0,100,100,100,01
125685.0,1.0,100,100,100,01
125799.0,3.0,100,100,100,01
125799.0,3.0,100,100,100,01
125854.0,6.0,100,100,100,01
125854.0,6.0,100,100,100,01
125901.0,7.0,100,100,100,01
125901.0,7.0,100,100,100,01
125947.0,8.0,100,100,100,01
125947.0,8.0,100,100,100,01
126004.0,4.0,100,100,100,01
126004.0,4.0,100,100,100,01
126062.0,5.0,100,100,100,01
126062.0,5.0,100,100,100,01
126116.0,9.0,100,100,100,01
126116.0,9.0,100,100,100,01
126255.0,1.0,100,100,100,01
126255.0,1.0,100,100,100,01
127058.0,0.0,100,100,100,01
127058.0,0.0,100,100,100,01
127805.0,0.0,100,100,100,01
127805.0,0.0,100,100,100,01
128907.0,0.0,100,100,100,01
128907.0,0.0,100,100,100,01
129248.0,1.0,100,100,100,01
129248.0,1.0,100,100,100,01
129641.0,0.0,100,100,100,01
129641.0,0.0,100,100,100,01
130080.0,0.0,100,100,100,01
130080.0,0.0,100,100,100,01
130225.0,1.0,100,100,100,01
130225.0,1.0,100,100,100,01
130486.0,0.0,100,100,100,01
130486.0,0.0,100,100,100,01
132700.0,0.0,100,100,100,01
132700.0,0.0,100,100,100,01
132940.0,1.0,100,100,100,01
132940.0,1.0,100,100,100,01
133152.0,0.0,100,100,100,01
133152.0,0.0,100,100,100,01
133526.0,0.0,100,100,100,01
133526.0,0.0,100,100,100,01
134374.0,0.0,100,100,100,01
134374.0,0.0,100,100,100,01
134556.0,1.0,100,100,100,01
134556.0,1.0,100,100,100,01
134790.0,0.0,100,100,100,01
134790.0,0.0,100,100,100,01
134829.0,6.0,100,100,100,01
134829.0,6.0,100,100,100,01
134869.0,5.0,100,100,100,01
134869.0,5.0,100,100,100,01
134900.0,6.0,100,100,100,01
134900.0,6.0,100,100,100,01
135146.0,0.0,100,100,100,01
135146.0,0.0,100,100,100,01
135295.0,1.0,100,100,100,01
135295.0,1.0,100,100,100,01
135357.0,5.0,100,100,100,01
135357.0,5.0,100,100,100,01
135619.0,1.0,100,100,100,01
135619.0,1.0,100,100,100,01
135999.0,0.0,100,100,100,01
135999.0,0.0,100,100,100,01
136478.0,0.0,100,100,100,01
136478.0,0.0,100,100,100,01
136582.0,2.0,100,100,100,01
136582.0,2.0,100,100,100,01
136692.0,2.0,100,100,100,01
136692.0,2.0,100,100,100,01
136798.0,2.0,100,100,100,01
136798.0,2.0,100,100,100,01
136856.0,3.0,100,100,100,01
136856.0,3.0,100,100,100,01
136882.0,11.0,100,100,100,01
136882.0,11.0,100,100,100,01
136909.0,9.0,100,100,100,01
136909.0,9.0,100,100,100,01
136938.0,8.0,100,100,100,01
136938.0,8.0,100,100,100,01
137098.0,2.0,100,100,100,01
137098.0,2.0,100,100,100,01
137187.0,2.0,100,100,100,01
137187.0,2.0,100,100,100,01
137195.0,30.0,100,100,100,01
137195.0,30.0,100,100,100,01
137204.0,22.0,100,100,100,01
137204.0,22.0,100,100,100,01
137214.0,17.0,100,100,100,01
137214.0,17.0,100,100,100,01
137224.0,19.0,100,100,100,01
137224.0,19.0,100,100,100,01
137234.0,18.0,100,100,100,01
137234.0,18.0,100,100,100,01
137243.0,14.0,100,100,100,01
137243.0,14.0,100,100,100,01
137253.0,16.0,100,100,100,01
137253.0,16.0,100,100,100,01
137263.0,18.0,100,100,100,01
137263.0,18.0,100,100,100,01
137274.0,15.0,100,100,100,01
137274.0,15.0,100,100,100,01
137284.0,16.0,100,100,100,01
137284.0,16.0,100,100,100,01
137295.0,18.0,100,100,100,01
137295.0,18.0,100,100,100,01
137307.0,18.0,100,100,100,01
137307.0,18.0,100,100,100,01
137321.0,23.0,100,100,100,01
137321.0,23.0,100,100,100,01
137356.0,7.0,100,100,100,01
137356.0,7.0,100,100,100,01
137455.0,2.0,100,100,100,01
137455.0,2.0,100,100,100,01
137474.0,20.0,100,100,100,01
137474.0,20.0,100,100,100,01
137501.0,12.0,100,100,100,01
137501.0,12.0,100,100,100,01
137527.0,9.0,100,100,100,01
137527.0,9.0,100,100,100,01
137548.0,8.0,100,100,100,01
137548.0,8.0,100,100,100,01
137747.0,0.0,100,100,100,01
137747.0,0.0,100,100,100,01
137902.0,1.0,100,100,100,01
137902.0,1.0,100,100,100,01
137964.0,3.0,100,100,100,01
137964.0,3.0,100,100,100,01
138054.0,2.0,100,100,100,01
138054.0,2.0,100,100,100,01
138129.0,3.0,100,100,100,01
138129.0,3.0,100,100,100,01
138295.0,2.0,100,100,100,01
138295.0,2.0,100,100,100,01
138369.0,4.0,100,100,100,01
138369.0,4.0,100,100,100,01
138496.0,4.0,100,100,100,01
138496.0,4.0,100,100,100,01
138578.0,2.0,100,100,100,01
138578.0,2.0,100,100,100,01
138591.0,16.0,100,100,100,01
138591.0,16.0,100,100,100,01
138609.0,12.0,100,100,100,01
138609.0,12.0,100,100,100,01
138720.0,6.0,100,100,100,01
138720.0,6.0,100,100,100,01
138805.0,4.0,100,100,100,01
138805.0,4.0,100,100,100,01
139056.0,0.0,100,100,100,01
139056.0,0.0,100,100,100,01
139238.0,3.0,100,100,100,01
139238.0,3.0,100,100,100,01
139357.0,1.0,100,100,100,01
139357.0,1.0,100,100,100,01
139375.0,9.0,100,100,100,01
139375.0,9.0,100,100,100,01
139413.0,4.0,100,100,100,01
139413.0,4.0,100,100,100,01
139612.0,1.0,100,100,100,01
139612.0,1.0,100,100,100,01
139622.0,17.0,100,100,100,01
139622.0,17.0,100,100,100,01
139637.0,14.0,100,100,100,01
139637.0,14.0,100,100,100,01
139654.0,17.0,100,100,100,01
139654.0,17.0,100,100,100,01
139670.0,14.0,100,100,100,01
139670.0,14.0,100,100,100,01
139688.0,11.0,100,100,100,01
139688.0,11.0,100,100,100,01
139706.0,11.0,100,100,100,01
139706.0,11.0,100,100,100,01
139726.0,16.0,100,100,100,01
139726.0,16.0,100,100,100,01
139745.0,10.0,100,100,100,01
139745.0,10.0,100,100,100,01
139762.0,13.0,100,100,100,01
139762.0,13.0,100,100,100,01
139842.0,2.0,100,100,100,01
139842.0,2.0,100,100,100,01
139873.0,7.0,100,100,100,01
139873.0,7.0,100,100,100,01
139894.0,8.0,100,100,100,01
139894.0,8.0,100,100,100,01
139916.0,10.0,100,100,100,01
139916.0,10.0,100,100,100,01
140144.0,1.0,100,100,100,01
140144.0,1.0,100,100,100,01
140306.0,1.0,100,100,100,01
140306.0,1.0,100,100,100,01
140394.0,1.0,100,100,100,01
140394.0,1.0,100,100,100,01
140509.0,1.0,100,100,100,01
140509.0,1.0,100,100,100,01
140662.0,1.0,100,100,100,01
140662.0,1.0,100,100,100,01
140811.0,0.0,100,100,100,01
140811.0,0.0,100,100,100,01
140935.0,1.0,100,100,100,01
140935.0,1.0,100,100,100,01
140958.0,11.0,100,100,100,01
140958.0,11.0,100,100,100,01
141020.0,3.0,100,100,100,01
141020.0,3.0,100,100,100,01
141107.0,4.0,100,100,100,01
141107.0,4.0,100,100,100,01
141312.0,1.0,100,100,100,01
141312.0,1.0,100,100,100,01
141522.0,2.0,100,100,100,01
141522.0,2.0,100,100,100,01
141692.0,2.0,100,100,100,01
141692.0,2.0,100,100,100,01
141714.0,17.0,100,100,100,01
141714.0,17.0,100,100,100,01
141957.0,1.0,100,100,100,01
141957.0,1.0,100,100,100,01
141969.0,13.0,100,100,100,01
141969.0,13.0,100,100,100,01
141981.0,14.0,100,100,100,01
141981.0,14.0,100,100,100,01
141993.0,15.0,100,100,100,01
