Time,GC Util
0,0
0,0
338,82
338,82
525,48
528,67
530,5
530,5
644,107
734,2
738,148
823,2
829,141
920,1
925,138
1034,1
1036,166
1131,0
1134,168
1173,1
1177,177
1209,6
1213,205
1252,4
1256,192
1290,4
1292,142
1333,3
1335,109
1364,8
1368,188
1405,4
1408,178
1442,2
1446,189
1446,189
1478,6
1478,6
1482,208
1482,208
1516,4
1516,4
1520,191
1520,191
1549,6
1549,6
1553,192
1553,192
1600,3
1600,3
1603,195
1603,195
1649,124
1649,124
1688,130
1688,130
1739,176
1739,176
1781,152
1781,152
1815,145
1815,145
1850,131
1850,131
1893,140
1893,140
1933,5
1933,5
1936,167
1969,5
1972,189
1972,189
2007,156
2007,156
2051,123
2051,123
2078,5
2078,5
2082,202
2082,202
2119,175
2119,175
2161,182
2161,182
2201,169
2201,169
2238,174
2238,174
2273,6
2273,6
2277,203
2277,203
2311,5
2311,5
2314,195
2314,195
2351,4
2351,4
2354,193
2354,193
2393,166
2393,166
2430,182
2430,182
2469,184
2469,184
2497,6
2497,6
2500,103
2500,103
2540,111
2540,111
2573,65
2573,65
2609,6
2609,6
2612,146
2641,4
2644,147
2644,147
2684,3
2684,3
2687,202
2687,202
2726,198
2726,198
2761,173
2761,173
2803,190
2803,190
2840,187
2840,187
2876,5
2876,5
2880,188
2880,188
2909,6
2909,6
2912,22
2912,22
2912,22
2912,22
2968,186
2968,186
3010,4
3010,4
3014,193
3014,193
3058,183
3058,183
3115,183
3115,183
3151,5
3151,5
3155,193
3155,193
3205,3
3205,3
3209,210
3209,210
3257,4
3257,4
3261,194
3261,194
3309,171
3309,171
3367,177
3367,177
3408,5
3408,5
3411,164
3458,2
3461,191
3461,191
3508,3
3508,3
3511,195
3511,195
3554,117
3554,117
3605,175
3605,175
3657,3
3657,3
3660,167
3705,4
3705,4
3709,174
3709,174
3709,174
3709,174
3762,191
3762,191
3804,4
3804,4
3807,157
3807,157
3850,3
3850,3
3854,205
3854,205
3891,4
3891,4
3895,183
3938,4
3940,27
3940,27
3940,27
3940,27
3997,197
3997,197
4041,151
4041,151
4089,4
4089,4
4092,177
4092,177
4136,4
4136,4
4139,192
4139,192
4189,160
4189,160
4239,161
4239,161
4284,4
4284,4
4287,156
4287,156
4332,116
4332,116
4374,3
4374,3
4377,209
4377,209
4423,183
4423,183
4481,157
4481,157
4522,63
4522,63
4570,163
4570,163
4622,172
4622,172
4668,71
4668,71
4668,71
4668,71
4735,192
4735,192
4794,185
4794,185
4843,196
4843,196
4888,104
4888,104
4941,173
4941,173
5006,211
5006,211
5052,160
5052,160
5101,176
5101,176
5153,165
5153,165
5194,4
5194,4
5198,194
5198,194
5253,198
5253,198
