Time,GC Util
0,0
0,0
19,0
19,0
39,18
39,18
53,12
53,12
102,3
102,3
135,5
135,5
175,3
175,3
187,12
187,12
201,10
201,10
233,4
233,4
242,79
242,79
259,9
259,9
271,10
271,10
342,1
342,1
377,4
377,4
393,4
393,4
402,32
402,32
409,41
409,41
441,2
441,2
486,1
486,1
547,1
547,1
618,1
618,1
688,0
688,0
713,2
713,2
733,14
733,14
745,10
745,10
778,4
778,4
812,1
812,1
848,1
848,1
891,1
891,1
942,1
942,1
1000,1
1000,1
1059,1
1059,1
1121,2
1121,2
1182,2
1182,2
1193,10
1193,10
1199,16
1199,16
1203,20
1203,20
1208,21
1208,21
1213,22
1213,22
1217,20
1217,20
1222,15
1222,15
1226,22
1226,22
1231,21
1231,21
1235,16
1235,16
1239,17
1239,17
1243,16
1243,16
1247,18
1247,18
1251,17
1251,17
1254,22
1254,22
1257,20
1257,20
1264,56
1264,56
1268,19
1268,19
1272,17
1272,17
1277,33
1277,33
1282,15
1282,15
1288,49
1288,49
1293,24
1293,24
1300,19
1300,19
1305,26
1305,26
1311,54
1311,54
1317,50
1317,50
1324,56
1324,56
1329,15
1329,15
1335,48
1335,48
1341,35
1341,35
1350,28
1350,28
1359,40
1359,40
1359,40
1370,22
1374,185
1374,185
1382,15
1382,15
1391,39
1391,39
1400,28
1400,28
1410,28
1410,28
1420,27
1420,27
1432,24
1432,24
1443,22
1443,22
1455,23
1455,23
1467,23
1467,23
1477,44
1477,44
1488,32
1488,32
1488,32
1500,35
1500,35
1514,30
1520,225
1520,225
1531,19
1531,19
1545,20
1545,20
1556,36
1556,36
1567,32
1567,32
1584,19
1584,19
1598,7
1598,7
1611,24
1611,24
1622,8
1622,8
1634,26
1634,26
1648,33
1648,33
1662,34
1662,34
1677,31
1677,31
1677,31
1694,30
1694,30
1712,13
1718,220
1718,220
1734,12
1734,12
1750,12
1750,12
1768,13
1768,13
1784,14
1784,14
1801,12
1801,12
1817,18
1817,18
1829,30
1829,30
1843,34
1843,34
1859,28
1859,28
1874,32
1874,32
1889,30
1889,30
1906,21
1906,21
1923,26
1923,26
1944,20
1944,20
1972,13
1972,13
1994,16
1994,16
2015,18
2015,18
2038,10
2038,10
2069,11
2069,11
2101,14
2101,14
2134,11
2134,11
2134,11
2166,9
2166,9
2201,9
2208,232
2208,232
2245,6
2245,6
2278,13
2278,13
2312,11
2312,11
2347,16
2347,16
2376,15
2376,15
2404,20
2404,20
2441,16
2441,16
2464,16
2464,16
2488,22
2488,22
2511,21
2511,21
2532,18
2532,18
2532,18
2557,23
2557,23
2586,8
2592,212
2592,212
2616,9
2616,9
2642,15
2642,15
2671,11
2671,11
2701,13
2701,13
2735,16
2735,16
2759,18
2759,18
2782,16
2782,16
2810,21
2810,21
2840,16
2840,16
2872,11
2872,11
2900,13
2900,13
2928,14
2928,14
2953,15
2953,15
2977,11
2977,11
3003,17
3003,17
3034,16
