Time,GC Util
0,0
0,0
19,0
19,0
44,13
44,13
55,14
55,14
223,1
223,1
273,3
273,3
287,6
287,6
295,9
295,9
306,6
306,6
326,4
326,4
363,1
363,1
394,2
394,2
430,2
430,2
477,1
477,1
532,1
532,1
566,3
566,3
571,67
571,67
591,9
591,9
607,35
607,35
618,13
618,13
627,16
627,16
654,5
654,5
683,4
683,4
706,10
706,10
712,30
712,30
714,60
714,60
729,12
729,12
743,6
743,6
763,6
763,6
787,5
787,5
801,7
801,7
818,6
818,6
867,2
867,2
915,2
915,2
915,2
960,3
960,3
977,7
977,7
992,10
995,80
995,80
1022,5
1022,5
1041,15
1041,15
1061,4
1061,4
1072,39
1072,39
1086,8
1086,8
1113,22
1113,22
1134,21
1134,21
1142,12
1142,12
1157,6
1157,6
1166,10
1166,10
1179,8
1179,8
1188,38
1188,38
1200,21
1200,21
1216,25
1216,25
1232,158
1232,158
1247,7
1247,7
1266,15
1266,15
1281,19
1281,19
1301,24
1301,24
1326,26
1326,26
1352,17
1352,17
1367,29
1367,29
1392,4
1392,4
1418,9
1418,9
1438,5
1438,5
1465,15
1465,15
1485,19
1485,19
1504,20
1504,20
1504,20
1526,11
1526,11
1543,24
1545,157
1545,157
1577,3
1577,3
1599,12
1599,12
1613,17
1613,17
1642,9
1642,9
1668,17
1668,17
1693,17
1693,17
1707,9
1707,9
1746,8
1746,8
1777,3
1777,3
1800,16
