Time,GC Util
0,0
0,0
22,0
22,0
45,16
45,16
271,0
271,0
329,3
329,3
462,1
462,1
530,1
530,1
608,0
608,0
688,66
688,66
732,3
732,3
779,1
779,1
1123,0
1123,0
1134,18
1134,18
1216,2
1216,2
1240,8
1240,8
1337,2
1337,2
1515,0
1515,0
1696,1
1696,1
2199,0
2199,0
2756,0
2756,0
3267,0
3267,0
3793,0
3793,0
4446,0
4446,0
4986,0
4986,0
5620,0
5620,0
6118,0
6118,0
6768,0
6768,0
7357,0
7357,0
8044,0
8044,0
8678,0
8678,0
9269,0
9269,0
9995,0
9995,0
10561,0
10561,0
11218,0
11218,0
11836,0
11836,0
12499,0
12499,0
13214,0
13214,0
13821,0
13821,0
14483,0
14483,0
15124,0
15124,0
15825,0
15825,0
16526,0
16526,0
17140,0
17140,0
17140,0
17812,0
17815,122
17815,122
18634,0
18634,0
19534,0
19534,0
20425,0
20425,0
21326,0
21326,0
22153,0
22153,0
22958,0
22958,0
23805,0
23805,0
24605,0
24605,0
25385,0
25385,0
26258,0
