,GC Util,GCInterval,JVM,Time,benchmark,heapSize,numThreads
0,0.0,,JDKF,0.0,pmd,,
1,0.0,,JDKF,0.0,pmd,,
2,80.0,,JDKF,668.0,pmd,,
3,80.0,,JDKF,668.0,pmd,,
4,54.0,,JDKF,673.0,pmd,,
5,83.0,,JDKF,674.0,pmd,,
6,69.0,,JDKF,675.0,pmd,,
7,85.0,,JDKF,677.0,pmd,,
8,75.0,,JDKF,678.0,pmd,,
9,83.0,,JDKF,679.0,pmd,,
10,77.0,,JDKF,681.0,pmd,,
11,94.0,,JDKF,682.0,pmd,,
12,71.0,,JDKF,683.0,pmd,,
13,108.0,,JDKF,684.0,pmd,,
14,68.0,,JDKF,686.0,pmd,,
15,80.0,,JDKF,687.0,pmd,,
16,77.0,,JDKF,688.0,pmd,,
17,85.0,,JDKF,690.0,pmd,,
18,84.0,,JDKF,692.0,pmd,,
19,130.0,,JDKF,693.0,pmd,,
20,84.0,,JDKF,695.0,pmd,,
21,105.0,,JDKF,696.0,pmd,,
22,83.0,,JDKF,698.0,pmd,,
23,109.0,,JDKF,700.0,pmd,,
24,81.0,,JDKF,702.0,pmd,,
25,97.0,,JDKF,703.0,pmd,,
26,83.0,,JDKF,706.0,pmd,,
27,73.0,,JDKF,708.0,pmd,,
28,78.0,,JDKF,710.0,pmd,,
29,128.0,,JDKF,711.0,pmd,,
30,86.0,,JDKF,713.0,pmd,,
31,104.0,,JDKF,714.0,pmd,,
32,127.0,,JDKF,716.0,pmd,,
33,81.0,,JDKF,717.0,pmd,,
34,149.0,,JDKF,719.0,pmd,,
35,100.0,,JDKF,720.0,pmd,,
36,157.0,,JDKF,722.0,pmd,,
37,110.0,,JDKF,723.0,pmd,,
38,151.0,,JDKF,724.0,pmd,,
39,113.0,,JDKF,726.0,pmd,,
40,140.0,,JDKF,727.0,pmd,,
41,90.0,,JDKF,729.0,pmd,,
42,111.0,,JDKF,731.0,pmd,,
43,88.0,,JDKF,732.0,pmd,,
44,140.0,,JDKF,734.0,pmd,,
45,106.0,,JDKF,735.0,pmd,,
46,155.0,,JDKF,736.0,pmd,,
47,107.0,,JDKF,738.0,pmd,,
48,138.0,,JDKF,740.0,pmd,,
49,106.0,,JDKF,741.0,pmd,,
50,113.0,,JDKF,742.0,pmd,,
51,92.0,,JDKF,743.0,pmd,,
52,154.0,,JDKF,745.0,pmd,,
53,120.0,,JDKF,746.0,pmd,,
54,151.0,,JDKF,747.0,pmd,,
55,101.0,,JDKF,748.0,pmd,,
56,150.0,,JDKF,750.0,pmd,,
57,108.0,,JDKF,751.0,pmd,,
58,151.0,,JDKF,752.0,pmd,,
59,108.0,,JDKF,753.0,pmd,,
60,159.0,,JDKF,755.0,pmd,,
61,118.0,,JDKF,756.0,pmd,,
62,124.0,,JDKF,757.0,pmd,,
63,83.0,,JDKF,758.0,pmd,,
64,127.0,,JDKF,759.0,pmd,,
65,90.0,,JDKF,760.0,pmd,,
66,148.0,,JDKF,762.0,pmd,,
67,109.0,,JDKF,763.0,pmd,,
68,137.0,,JDKF,765.0,pmd,,
69,113.0,,JDKF,766.0,pmd,,
70,150.0,,JDKF,768.0,pmd,,
71,114.0,,JDKF,769.0,pmd,,
72,153.0,,JDKF,770.0,pmd,,
73,135.0,,JDKF,771.0,pmd,,
74,144.0,,JDKF,773.0,pmd,,
75,117.0,,JDKF,774.0,pmd,,
76,3.0,,JDKF,776.0,pmd,,
77,3.0,,JDKF,776.0,pmd,,
78,154.0,,JDKF,1300.0,pmd,,
79,0.0,,JDKF,2322.0,pmd,,
80,141.0,,JDKF,2327.0,pmd,,
81,5.0,,JDKF,2362.0,pmd,,
82,113.0,,JDKF,2364.0,pmd,,
83,5.0,,JDKF,2398.0,pmd,,
84,58.0,,JDKF,2402.0,pmd,,
85,58.0,,JDKF,2402.0,pmd,,
86,110.0,,JDKF,2423.0,pmd,,
87,110.0,,JDKF,2423.0,pmd,,
88,50.0,,JDKF,2446.0,pmd,,
89,50.0,,JDKF,2446.0,pmd,,
90,181.0,,JDKF,2468.0,pmd,,
91,181.0,,JDKF,2468.0,pmd,,
92,84.0,,JDKF,2508.0,pmd,,
93,84.0,,JDKF,2508.0,pmd,,
94,114.0,,JDKF,2536.0,pmd,,
95,114.0,,JDKF,2536.0,pmd,,
96,73.0,,JDKF,2568.0,pmd,,
97,73.0,,JDKF,2568.0,pmd,,
98,135.0,,JDKF,2602.0,pmd,,
99,135.0,,JDKF,2602.0,pmd,,
100,164.0,,JDKF,2648.0,pmd,,
101,164.0,,JDKF,2648.0,pmd,,
102,138.0,,JDKF,2677.0,pmd,,
103,138.0,,JDKF,2677.0,pmd,,
104,130.0,,JDKF,2706.0,pmd,,
105,130.0,,JDKF,2706.0,pmd,,
106,149.0,,JDKF,2767.0,pmd,,
107,149.0,,JDKF,2767.0,pmd,,
108,329.0,,JDKF,2827.0,pmd,,
109,4.0,,JDKF,2883.0,pmd,,
110,411.0,,JDKF,2887.0,pmd,,
111,13.0,,JDKF,2910.0,pmd,,
112,479.0,,JDKF,2914.0,pmd,,
113,16.0,,JDKF,2936.0,pmd,,
114,168.0,,JDKF,2941.0,pmd,,
115,168.0,,JDKF,2941.0,pmd,,
116,235.0,,JDKF,2971.0,pmd,,
117,235.0,,JDKF,2971.0,pmd,,
118,242.0,,JDKF,3014.0,pmd,,
119,242.0,,JDKF,3014.0,pmd,,
120,370.0,,JDKF,3047.0,pmd,,
121,370.0,,JDKF,3047.0,pmd,,
122,370.0,,JDKF,3047.0,pmd,,
123,370.0,,JDKF,3047.0,pmd,,
124,327.0,,JDKF,3100.0,pmd,,
125,327.0,,JDKF,3100.0,pmd,,
126,274.0,,JDKF,3164.0,pmd,,
127,274.0,,JDKF,3164.0,pmd,,
128,362.0,,JDKF,3253.0,pmd,,
129,362.0,,JDKF,3253.0,pmd,,
130,551.0,,JDKF,3335.0,pmd,,
131,551.0,,JDKF,3335.0,pmd,,
132,387.0,,JDKF,3432.0,pmd,,
133,387.0,,JDKF,3432.0,pmd,,
134,335.0,,JDKF,3556.0,pmd,,
135,335.0,,JDKF,3556.0,pmd,,
136,308.0,,JDKF,3685.0,pmd,,
137,308.0,,JDKF,3685.0,pmd,,
138,317.0,,JDKF,3780.0,pmd,,
139,0.0,,JDKF,0.0,pmd,,
140,0.0,,JDKF,0.0,pmd,,
141,73.0,,JDKF,622.0,pmd,,
142,73.0,,JDKF,622.0,pmd,,
143,59.0,,JDKF,628.0,pmd,,
144,70.0,,JDKF,629.0,pmd,,
145,74.0,,JDKF,631.0,pmd,,
146,60.0,,JDKF,632.0,pmd,,
147,68.0,,JDKF,634.0,pmd,,
148,58.0,,JDKF,636.0,pmd,,
149,70.0,,JDKF,638.0,pmd,,
150,77.0,,JDKF,640.0,pmd,,
151,70.0,,JDKF,641.0,pmd,,
152,65.0,,JDKF,643.0,pmd,,
153,73.0,,JDKF,644.0,pmd,,
154,56.0,,JDKF,647.0,pmd,,
155,67.0,,JDKF,648.0,pmd,,
156,76.0,,JDKF,649.0,pmd,,
157,85.0,,JDKF,651.0,pmd,,
158,120.0,,JDKF,653.0,pmd,,
159,82.0,,JDKF,655.0,pmd,,
160,78.0,,JDKF,656.0,pmd,,
161,81.0,,JDKF,659.0,pmd,,
162,91.0,,JDKF,661.0,pmd,,
163,84.0,,JDKF,663.0,pmd,,
164,83.0,,JDKF,664.0,pmd,,
165,76.0,,JDKF,668.0,pmd,,
166,69.0,,JDKF,670.0,pmd,,
167,86.0,,JDKF,672.0,pmd,,
168,87.0,,JDKF,674.0,pmd,,
169,119.0,,JDKF,676.0,pmd,,
170,124.0,,JDKF,677.0,pmd,,
171,157.0,,JDKF,679.0,pmd,,
172,109.0,,JDKF,680.0,pmd,,
173,142.0,,JDKF,682.0,pmd,,
174,95.0,,JDKF,684.0,pmd,,
175,148.0,,JDKF,686.0,pmd,,
176,89.0,,JDKF,687.0,pmd,,
177,150.0,,JDKF,689.0,pmd,,
178,82.0,,JDKF,691.0,pmd,,
179,150.0,,JDKF,693.0,pmd,,
180,114.0,,JDKF,694.0,pmd,,
181,138.0,,JDKF,695.0,pmd,,
182,74.0,,JDKF,696.0,pmd,,
183,131.0,,JDKF,698.0,pmd,,
184,68.0,,JDKF,700.0,pmd,,
185,144.0,,JDKF,701.0,pmd,,
186,87.0,,JDKF,703.0,pmd,,
187,136.0,,JDKF,705.0,pmd,,
188,81.0,,JDKF,706.0,pmd,,
189,136.0,,JDKF,708.0,pmd,,
190,101.0,,JDKF,709.0,pmd,,
191,157.0,,JDKF,711.0,pmd,,
192,112.0,,JDKF,712.0,pmd,,
193,153.0,,JDKF,714.0,pmd,,
194,119.0,,JDKF,715.0,pmd,,
195,152.0,,JDKF,717.0,pmd,,
196,92.0,,JDKF,719.0,pmd,,
197,131.0,,JDKF,720.0,pmd,,
198,93.0,,JDKF,722.0,pmd,,
199,151.0,,JDKF,724.0,pmd,,
200,129.0,,JDKF,725.0,pmd,,
201,160.0,,JDKF,727.0,pmd,,
